variant,task_id,task_seed,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,crossings,total_volume_ml,final_abs_error,controller_ms_per_step,benchmark_seed
no_uncertainty_factor,170,5000555,base,far,1,1,0,0,4,2,11.790000000000001,0.05109770836502392,29.88257499964675,555
no_buffering_factor,170,5000555,base,far,1,1,1,0,4,2,11.14,0.044457794182616084,41.74677499941026,555
no_required_volume_term,170,5000555,base,far,1,1,1,0,4,2,10.83,0.030461209457627092,39.691124999080785,555
linear_clip_instead_of_tanh,170,5000555,base,far,1,1,0,0,5,2,12.86,0.052020577113147226,20.413539999572095,555
full,171,5000555,acid,far,1,0,0,0,8,6,13.19,0.10199683311743968,86.64376249998895,555
no_ph_rate_bonus,171,5000555,acid,far,1,1,0,0,6,4,9.790000000000001,0.08244343855987779,79.0995833328149,555
no_uncertainty_factor,171,5000555,acid,far,1,1,0,0,11,6,16.379999999999995,0.08281568817596163,83.99430000149137,555
no_buffering_factor,171,5000555,acid,far,1,1,0,0,5,3,13.02,0.09316004422174551,81.27722000062931,555
no_required_volume_term,171,5000555,acid,far,1,1,0,0,5,3,9.709999999999999,0.08308749017510131,82.65343999810284,555
linear_clip_instead_of_tanh,171,5000555,acid,far,1,1,1,0,9,7,17.110000000000003,0.022453782412658718,68.05782222201944,555
full,172,5000555,acid,near,2,1,0,0,1,0,1.22,0.06296998214204486,22.131400000944268,555
no_ph_rate_bonus,172,5000555,acid,near,2,1,0,0,2,0,1.19,0.07424771042814626,17.954250000911998,555
no_uncertainty_factor,172,5000555,acid,near,2,1,1,0,1,0,1.35,0.012693122623165465,30.219099993701093,555
no_buffering_factor,172,5000555,acid,near,2,1,0,0,1,0,1.25,0.05157496000005324,34.670000000915024,555
no_required_volume_term,172,5000555,acid,near,2,1,0,0,1,0,1.22,0.06296998214204486,43.222400003287476,555
linear_clip_instead_of_tanh,172,5000555,acid,near,2,1,0,0,1,0,1.23,0.05918486718911886,43.25349999271566,555
full,173,5000555,base,near,1,1,1,0,6,3,4.819999999999999,0.033626240649693884,64.96635000075912,555
no_ph_rate_bonus,173,5000555,base,near,1,1,1,0,4,3,2.61,0.02109284532488509,86.8343999973149,555
no_uncertainty_factor,173,5000555,base,near,1,1,1,0,6,3,6.1899999999999995,0.04678611310511904,69.28839999697327,555
no_buffering_factor,173,5000555,base,near,1,1,1,0,6,3,5.16,0.03349656809477786,67.32011666705755,555
no_required_volume_term,173,5000555,base,near,1,1,0,0,2,2,2.27,0.09529641892038221,55.3330000002461,555
linear_clip_instead_of_tanh,173,5000555,base,near,1,1,1,0,6,3,5.0,0.033557576437052816,52.440183336633105,555
full,174,5000555,base,medium,1,1,0,0,3,0,3.37,0.08912213655251167,15.108633335330524,555
no_ph_rate_bonus,174,5000555,base,medium,1,1,0,0,4,0,3.39,0.08520020627179425,34.67642500072543,555
no_uncertainty_factor,174,5000555,base,medium,1,1,0,0,3,0,3.5100000000000002,0.061616855993190445,16.70396666789505,555
no_buffering_factor,174,5000555,base,medium,1,1,0,0,3,0,3.42,0.07931311759654891,17.42963333284327,555
no_required_volume_term,174,5000555,base,medium,1,1,0,0,3,0,3.37,0.08912213655251167,20.9874666640341,555
linear_clip_instead_of_tanh,174,5000555,base,medium,1,1,0,0,3,0,3.3800000000000003,0.08716143835237622,23.244833336017717,555
full,175,5000555,base,medium,3,1,0,0,8,5,7.84,0.05769660691035483,55.80546250075713,555
no_ph_rate_bonus,175,5000555,base,medium,3,1,0,0,10,6,6.390000000000001,0.07990927042125762,65.73785000146017,555
no_uncertainty_factor,175,5000555,base,medium,3,1,1,0,10,7,8.989999999999998,0.006785721248974141,48.61907000085921,555
no_buffering_factor,175,5000555,base,medium,3,1,0,0,8,6,8.329999999999998,0.08002759355922251,42.23057499712013,555
no_required_volume_term,175,5000555,base,medium,3,1,0,0,8,5,7.84,0.05769660691035483,54.40071249995526,555
linear_clip_instead_of_tanh,175,5000555,base,medium,3,1,0,0,7,6,8.45,0.08003490934272861,52.81584285486523,555
full,176,5000555,base,near,2,1,1,0,3,0,2.88,0.0010910440466451732,33.143233328398004,555
no_ph_rate_bonus,176,5000555,base,near,2,1,1,0,4,0,2.7699999999999996,0.04619638335703602,16.873050002686796,555
no_uncertainty_factor,176,5000555,base,near,2,1,0,0,2,0,2.7199999999999998,0.06550322611793202,17.581950003659585,555
no_buffering_factor,176,5000555,base,near,2,1,0,0,2,0,2.63,0.09861222105632717,16.638150002108887,555
no_required_volume_term,176,5000555,base,near,2,1,1,0,3,0,2.88,0.0010910440466451732,25.03416666877456,555
linear_clip_instead_of_tanh,176,5000555,base,near,2,1,1,0,3,0,2.87,0.005354186979743325,23.716033332069248,555
full,177,5000555,base,near,3,1,0,0,9,0,7.18,0.08728285503185162,25.43173333348629,555
no_ph_rate_bonus,177,5000555,base,near,3,1,0,0,13,0,7.1000000000000005,0.09304927577360367,18.106123077114507,555
no_uncertainty_factor,177,5000555,base,near,3,1,0,0,8,0,7.160000000000001,0.08872385974066255,24.908237499403185,555
no_buffering_factor,177,5000555,base,near,3,1,0,0,9,0,7.220000000000001,0.08440203599658691,26.382466664977578,555
no_required_volume_term,177,5000555,base,near,3,1,0,0,9,0,7.18,0.08728285503185162,14.513544444829071,555
linear_clip_instead_of_tanh,177,5000555,base,near,3,1,0,0,9,0,7.2,0.08584224770635984,14.020655557235134,555
full,178,5000555,base,medium,1,1,0,0,2,2,2.9899999999999998,0.09133691802759536,74.68314999641734,555
no_ph_rate_bonus,178,5000555,base,medium,1,1,1,0,2,1,2.69,0.014684814865892903,49.762800001190044,555
no_uncertainty_factor,178,5000555,base,medium,1,1,1,0,5,3,6.359999999999999,0.02399745381925733,61.56917999906,555
no_buffering_factor,178,5000555,base,medium,1,1,1,0,3,2,3.31,0.004809505049655272,60.22683333382398,555
no_required_volume_term,178,5000555,base,medium,1,1,1,0,3,2,3.0300000000000002,0.04130594983459268,75.82326666791535,555
linear_clip_instead_of_tanh,178,5000555,base,medium,1,1,1,0,3,2,3.4000000000000004,0.014225111228570952,39.7940666686433,555
full,179,5000555,base,far,2,1,0,0,12,6,22.07,0.09166092179473306,67.5070666669247,555
no_ph_rate_bonus,179,5000555,base,far,2,1,0,0,13,8,20.110000000000003,0.09224647348796733,44.331299999052696,555
no_uncertainty_factor,179,5000555,base,far,2,1,1,0,9,5,20.78,0.013472275436563486,59.29884444534158,555
no_buffering_factor,179,5000555,base,far,2,1,0,0,10,6,21.67,0.09178035758785175,53.70689000192215,555
no_required_volume_term,179,5000555,base,far,2,1,0,0,12,8,18.83,0.09262930418224524,65.76388333572443,555
linear_clip_instead_of_tanh,179,5000555,base,far,2,1,0,0,12,8,22.53,0.0915236115114686,64.39558333234648,555
full,180,5000555,acid,medium,2,1,0,0,2,1,5.279999999999999,0.06603924239206593,60.5422999979055,555
no_ph_rate_bonus,180,5000555,acid,medium,2,1,1,0,3,0,4.72,0.016369510553524425,53.076999999272324,555
no_uncertainty_factor,180,5000555,acid,medium,2,1,0,0,3,1,5.93,0.07293340482122046,51.79860000498593,555
no_buffering_factor,180,5000555,acid,medium,2,1,0,0,2,1,5.35,0.0760402411147365,60.661350002192194,555
no_required_volume_term,180,5000555,acid,medium,2,1,0,0,4,0,4.25,0.08870339624516932,61.772974993800744,555
linear_clip_instead_of_tanh,180,5000555,acid,medium,2,1,0,0,2,1,5.380000000000001,0.08030571934889563,62.13634999949136,555
full,181,5000555,acid,far,2,1,1,0,4,1,15.91,0.022340351422860394,74.23834999826795,555
no_ph_rate_bonus,181,5000555,acid,far,2,1,1,0,5,0,15.81,0.01606214547251028,41.94034000247484,555
no_uncertainty_factor,181,5000555,acid,far,2,1,1,0,4,1,15.96,0.040960519727096134,67.370775001109,555
no_buffering_factor,181,5000555,acid,far,2,1,1,0,4,1,15.949999999999998,0.0372685386713707,69.82730000163428,555
no_required_volume_term,181,5000555,acid,far,2,1,1,0,5,0,15.74,0.04380053300381359,52.090139998472296,555
linear_clip_instead_of_tanh,181,5000555,acid,far,2,1,1,0,4,1,15.91,0.022340351422860394,57.98977500307956,555
full,182,5000555,base,near,1,1,1,0,9,6,6.66,0.009451609507680203,83.04874444406272,555
no_ph_rate_bonus,182,5000555,base,near,1,1,0,0,5,4,4.02,0.05695647752542854,91.50313999998616,555
no_uncertainty_factor,182,5000555,base,near,1,1,1,0,11,6,7.4399999999999995,0.009447817650967139,76.39414545569294,555
no_buffering_factor,182,5000555,base,near,1,1,1,0,9,5,6.8100000000000005,0.016216181276133668,83.04962222124838,555
no_required_volume_term,182,5000555,base,near,1,1,0,0,4,3,2.35,0.07218118840937215,97.31002499938768,555
linear_clip_instead_of_tanh,182,5000555,base,near,1,1,1,0,9,5,6.8100000000000005,0.016216181276133668,85.67425555439614,555
full,183,5000555,acid,medium,1,1,1,0,3,2,3.67,0.024053835985964334,45.73099999591553,555
no_ph_rate_bonus,183,5000555,acid,medium,1,1,0,0,1,0,1.52,0.07654506005102935,63.442599996051285,555
no_uncertainty_factor,183,5000555,acid,medium,1,1,1,0,3,2,4.180000000000001,0.013698637575061845,39.50590000022203,555
no_buffering_factor,183,5000555,acid,medium,1,1,1,0,3,2,3.8600000000000003,0.027517524711082153,34.69299999657475,555
no_required_volume_term,183,5000555,acid,medium,1,1,0,0,2,1,2.56,0.06801038120646385,42.452849997062,555
linear_clip_instead_of_tanh,183,5000555,acid,medium,1,1,1,0,3,2,3.71,0.024054120465112128,38.01920000114478,555
full,184,5000555,base,medium,1,1,1,0,2,0,2.62,0.00777101440143646,30.874649997713277,555
no_ph_rate_bonus,184,5000555,base,medium,1,1,1,0,3,0,2.56,0.03815263234346933,30.707199999596924,555
no_uncertainty_factor,184,5000555,base,medium,1,1,1,0,2,1,2.67,0.01875791601577692,34.048750003421446,555
no_buffering_factor,184,5000555,base,medium,1,1,1,0,2,0,2.62,0.00777101440143646,25.460949997068383,555
no_required_volume_term,184,5000555,base,medium,1,1,1,0,2,0,2.62,0.00777101440143646,17.18080000136979,555
linear_clip_instead_of_tanh,184,5000555,base,medium,1,1,1,0,2,0,2.61,0.012940134954818383,19.830300003377488,555
full,185,5000555,base,medium,2,1,0,0,10,0,9.66,0.0863128122054766,18.01733999964199,555
no_ph_rate_bonus,185,5000555,base,medium,2,1,0,0,15,0,9.670000000000003,0.08550639200276411,22.009993334844086,555
no_uncertainty_factor,185,5000555,base,medium,2,1,0,0,9,0,9.700000000000001,0.08308588963369257,15.43856666830834,555
no_buffering_factor,185,5000555,base,medium,2,1,0,0,10,0,9.749999999999998,0.07904753151170407,23.29597999996622,555
no_required_volume_term,185,5000555,base,medium,2,1,0,0,10,0,9.66,0.0863128122054766,24.96559000137495,555
linear_clip_instead_of_tanh,185,5000555,base,medium,2,1,0,0,10,0,9.680000000000001,0.08469976537420099,22.59295000039856,555
full,186,5000555,acid,medium,2,1,1,0,4,3,7.319999999999999,0.0029886612460963136,71.07080000059796,555
no_ph_rate_bonus,186,5000555,acid,medium,2,1,0,0,4,2,7.140000000000001,0.07509375156649778,83.21959999739192,555
no_uncertainty_factor,186,5000555,acid,medium,2,1,0,0,4,3,7.630000000000001,0.07678157016270859,69.68134999806352,555
no_buffering_factor,186,5000555,acid,medium,2,1,1,0,4,2,7.739999999999999,0.03135607195764578,89.96359999764536,555
no_required_volume_term,186,5000555,acid,medium,2,1,1,0,5,3,7.38,0.00266049883687014,73.70026000135113,555
linear_clip_instead_of_tanh,186,5000555,acid,medium,2,1,0,0,3,2,7.109999999999999,0.06734306084812935,98.70439999940572,555
full,187,5000555,acid,near,2,1,1,0,2,1,2.29,0.027015948352579144,54.264250000414904,555
no_ph_rate_bonus,187,5000555,acid,near,2,1,0,0,2,2,1.54,0.06562863387944518,76.92134999888367,555
no_uncertainty_factor,187,5000555,acid,near,2,1,0,0,2,1,2.56,0.05029935753999126,83.46315000380855,555
no_buffering_factor,187,5000555,acid,near,2,1,1,0,2,1,2.39,0.03369313378390437,67.60025000039604,555
no_required_volume_term,187,5000555,acid,near,2,1,1,0,1,0,0.68,0.010094524780935643,84.28470000217203,555
linear_clip_instead_of_tanh,187,5000555,acid,near,2,1,1,0,2,1,2.31,0.02701547697850515,48.54879999766126,555
full,188,5000555,base,medium,2,1,1,0,4,3,7.32,0.02897358687420315,78.13825000266661,555
no_ph_rate_bonus,188,5000555,base,medium,2,1,0,0,3,2,5.9,0.0567372825479886,74.19786666529642,555
no_uncertainty_factor,188,5000555,base,medium,2,1,1,0,3,1,6.96,0.0447808146761961,94.59229999871847,555
no_buffering_factor,188,5000555,base,medium,2,1,1,0,5,4,7.460000000000001,0.0012262306947512513,78.23732000106247,555
no_required_volume_term,188,5000555,base,medium,2,1,0,0,4,2,5.92,0.09478352485131403,72.77587499993388,555
linear_clip_instead_of_tanh,188,5000555,base,medium,2,1,1,0,3,2,6.85,0.022752913849659606,111.22579999937443,555
full,189,5000555,acid,near,1,1,0,0,7,0,3.71,0.07684058702286256,24.47677142793379,555
no_ph_rate_bonus,189,5000555,acid,near,1,1,0,0,10,0,3.6,0.08462442882216203,14.116110000759363,555
no_uncertainty_factor,189,5000555,acid,near,1,1,0,0,6,0,3.63,0.08250196317852376,24.21001666637797,555
no_buffering_factor,189,5000555,acid,near,1,1,0,0,6,0,3.46,0.09452620676987111,22.96329999929488,555
no_required_volume_term,189,5000555,acid,near,1,1,0,0,7,0,3.71,0.07684058702286256,22.801142857393383,555
linear_clip_instead_of_tanh,189,5000555,acid,near,1,1,0,0,7,0,3.71,0.07684058702286256,24.236428570085472,555
full,190,5000555,base,medium,1,1,0,0,4,2,10.32,0.054383490781843236,78.03237500047544,555
no_ph_rate_bonus,190,5000555,base,medium,1,1,1,0,5,1,9.930000000000001,0.025233197485500014,65.7511599973077,555
no_uncertainty_factor,190,5000555,base,medium,1,1,0,0,6,2,10.52,0.08265386870943381,70.31628333425033,555
no_buffering_factor,190,5000555,base,medium,1,1,1,0,4,1,10.23,0.025235229309622298,79.2234250002366,555
no_required_volume_term,190,5000555,base,medium,1,1,1,0,7,4,11.969999999999999,0.03953986372441953,65.82208571074132,555
linear_clip_instead_of_tanh,190,5000555,base,medium,1,1,0,0,9,4,15.049999999999999,0.09611863937994514,84.64253333254925,555
full,191,5000555,base,far,1,1,1,0,15,8,18.259999999999998,0.024183881588366596,68.04086666670628,555
no_ph_rate_bonus,191,5000555,base,far,1,1,1,0,15,8,14.200000000000001,0.024199302086878482,82.12831999893145,555
no_uncertainty_factor,191,5000555,base,far,1,1,1,0,7,4,17.34,0.024187375249872467,78.16885714419186,555
no_buffering_factor,191,5000555,base,far,1,1,1,0,11,6,17.5,0.024186767629728045,74.8115545429755,555
no_required_volume_term,191,5000555,base,far,1,1,1,0,15,8,15.299999999999999,0.024195123399372243,86.03650666676306,555
linear_clip_instead_of_tanh,191,5000555,base,far,1,1,1,0,14,10,20.22,0.024176439817943596,81.87315000031958,555
full,192,5000555,base,medium,3,1,0,0,7,0,9.819999999999999,0.08438852768260618,27.168128571897146,555
no_ph_rate_bonus,192,5000555,base,medium,3,1,0,0,10,0,9.740000000000002,0.0951294447019353,24.096690001169918,555
no_uncertainty_factor,192,5000555,base,medium,3,1,0,0,6,0,9.729999999999999,0.09647054923028575,29.987366667531507,555
no_buffering_factor,192,5000555,base,medium,3,1,0,0,7,0,9.860000000000001,0.0790097999344952,28.199185716013226,555
no_required_volume_term,192,5000555,base,medium,3,1,0,0,7,0,9.819999999999999,0.08438852768260618,27.528257141446893,555
linear_clip_instead_of_tanh,192,5000555,base,medium,3,1,0,0,7,0,9.83,0.0830443719134748,25.787428573364327,555
full,193,5000555,base,medium,3,1,1,0,15,8,12.419999999999998,0.006016191294653694,79.52748000000913,555
no_ph_rate_bonus,193,5000555,base,medium,3,1,1,0,11,8,8.2,0.0038854788898650128,79.85418181686492,555
no_uncertainty_factor,193,5000555,base,medium,3,1,1,0,11,8,12.040000000000001,0.005825584305464204,80.07702727230604,555
no_buffering_factor,193,5000555,base,medium,3,1,1,0,13,8,12.14,0.005875767941512677,83.43444615345037,555
no_required_volume_term,193,5000555,base,medium,3,1,1,0,14,8,12.28,0.005945996339599802,86.8070071431118,555
linear_clip_instead_of_tanh,193,5000555,base,medium,3,1,1,0,4,2,10.3,0.004949641376471803,76.73162499668251,555
full,194,5000555,acid,near,1,1,0,0,7,0,4.579999999999999,0.08716615888852353,20.626214284025732,555
no_ph_rate_bonus,194,5000555,acid,near,1,1,0,0,10,0,4.48,0.09470686003781026,23.826079999707872,555
no_uncertainty_factor,194,5000555,acid,near,1,1,0,0,6,0,4.51,0.09244265051825806,21.810183333097182,555
no_buffering_factor,194,5000555,acid,near,1,1,0,0,7,0,4.640000000000001,0.08265062726056271,21.588771431457385,555
no_required_volume_term,194,5000555,acid,near,1,1,0,0,7,0,4.579999999999999,0.08716615888852353,23.348671428850917,555
linear_clip_instead_of_tanh,194,5000555,acid,near,1,1,0,0,7,0,4.569999999999999,0.08791938305970426,21.860414284414478,555
full,195,5000555,base,near,3,0,0,0,9,0,9.23,0.10006757172250502,23.069111111302238,555
no_ph_rate_bonus,195,5000555,base,near,3,1,0,0,14,0,9.33,0.08798278469188325,21.921135712805803,555
no_uncertainty_factor,195,5000555,base,near,3,0,0,0,8,0,9.209999999999999,0.10244842375439411,24.438250005005102,555
no_buffering_factor,195,5000555,base,near,3,1,0,0,9,0,9.35,0.0855288124690361,21.724422224603284,555
no_required_volume_term,195,5000555,base,near,3,0,0,0,9,0,9.23,0.10006757172250502,22.879133334047058,555
linear_clip_instead_of_tanh,195,5000555,base,near,3,1,0,0,9,0,9.25,0.09767485436796441,23.171166670282318,555
full,196,5000555,acid,near,2,1,0,0,3,1,4.01,0.09079367549157169,46.59276666401032,555
no_ph_rate_bonus,196,5000555,acid,near,2,1,0,0,2,1,2.19,0.08300622335997332,65.93259999863221,555
no_uncertainty_factor,196,5000555,acid,near,2,1,0,0,3,1,4.6,0.0888422906239068,54.32996666543962,555
no_buffering_factor,196,5000555,acid,near,2,1,0,0,3,1,4.19,0.0868944329194381,44.488100000307895,555
no_required_volume_term,196,5000555,acid,near,2,1,0,0,2,0,0.8999999999999999,0.07065707616392203,98.8149999975576,555
linear_clip_instead_of_tanh,196,5000555,acid,near,2,1,0,0,3,1,4.16,0.09274561624166289,42.55620000185445,555
full,197,5000555,base,medium,1,1,1,0,11,8,9.049999999999997,0.015200584360469449,68.12389090786878,555
no_ph_rate_bonus,197,5000555,base,medium,1,1,1,0,13,8,7.129999999999999,0.009758411495907282,76.4824000009237,555
no_uncertainty_factor,197,5000555,base,medium,1,1,1,0,10,6,10.030000000000001,0.017907106031818998,72.39368000009563,555
no_buffering_factor,197,5000555,base,medium,1,1,1,0,11,8,9.23,0.015701213027957905,69.2428272714923,555
no_required_volume_term,197,5000555,base,medium,1,1,1,0,11,8,9.049999999999997,0.015200584360469449,67.0199636376558,555
linear_clip_instead_of_tanh,197,5000555,base,medium,1,1,1,0,12,8,9.59,0.016697701898328532,72.55596666497392,555
full,198,5000555,base,far,2,1,0,0,4,4,9.370000000000001,0.0795005547499068,85.95014999627892,555
no_ph_rate_bonus,198,5000555,base,far,2,1,1,0,11,7,7.94,0.03881461383277607,73.4321272730912,555
no_uncertainty_factor,198,5000555,base,far,2,1,0,0,12,8,12.05,0.07940943946980727,79.64206666656537,555
no_buffering_factor,198,5000555,base,far,2,1,0,0,12,8,11.069999999999999,0.0794427547022929,71.39972500105311,555
no_required_volume_term,198,5000555,base,far,2,1,0,0,4,4,9.370000000000001,0.0795005547499068,76.75074999860954,555
linear_clip_instead_of_tanh,198,5000555,base,far,2,1,1,0,11,7,12.100000000000001,0.038947070925252625,82.54972727048549,555
full,199,5000555,acid,near,2,1,0,0,1,1,1.04,0.05318694219905673,83.59899999777554,555
no_ph_rate_bonus,199,5000555,acid,near,2,1,1,0,1,0,0.7,0.04343063548073367,77.4572000009357,555
no_uncertainty_factor,199,5000555,acid,near,2,1,0,0,1,1,1.16,0.08527040517983586,104.84569999971427,555
no_buffering_factor,199,5000555,acid,near,2,1,0,0,1,1,1.07,0.06129433609117285,87.01489999657497,555
no_required_volume_term,199,5000555,acid,near,2,1,1,0,1,0,0.76,0.025676322972838506,96.02949999680277,555
