mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
4,TPA + acetic acid,0,0.62,3.4486,3.439487534644967,1.3416864213684874,7.38678238472998
4,TPA + acetic acid,0,0.64,3.4692,3.4493963652541697,1.3430719411954084,7.404365394586945
4,TPA + acetic acid,0,0.66,3.4898,3.4591227529866915,1.3444562502600301,7.422619071945556
4,TPA + acetic acid,0,0.68,3.5103999999999997,3.4686770511098404,1.3458393522354144,7.440529461320596
4,TPA + acetic acid,0,0.7000000000000001,3.531,3.4780688226242473,1.3472212507862449,7.458120977656366
4,TPA + acetic acid,0,0.72,3.5515999999999996,3.48730692449544,1.3486019495689088,7.475416125414961
4,TPA + acetic acid,0,0.74,3.5722,3.4963995811177218,1.3499814522315754,7.492435715025504
4,TPA + acetic acid,0,0.76,3.5928,3.5053544486530765,1.3513597624142744,7.50582218000817
4,TPA + acetic acid,0,0.78,3.6134,3.5141786716033128,1.3527368837489733,7.517828009455535
4,TPA + acetic acid,0,0.8,3.634,3.5228789327452033,1.3541128198596524,7.529549431363744
4,TPA + acetic acid,0,0.8200000000000001,3.6546,3.5314614973726672,1.355487574362383,7.541000556341277
4,TPA + acetic acid,0,0.84,3.6752,3.539932252639327,1.3568611508653974,7.552194475090504
4,TPA + acetic acid,0,0.86,3.6957999999999998,3.5482967426710363,1.358332268808288,7.564266562894645
4,TPA + acetic acid,0,0.88,3.7164,3.556560200016275,1.3598072010434579,7.577333268102599
4,TPA + acetic acid,0,0.9,3.737,3.5647275739185478,1.361281572300383,7.590197627820613
4,TPA + acetic acid,0,0.92,3.7576,3.5728035558252524,1.3627553873674438,7.602869823042909
4,TPA + acetic acid,0,0.9400000000000001,3.7782,3.580792602489628,1.3642286510257686,7.615359405203796
4,TPA + acetic acid,0,0.96,3.7988,3.5886989569742895,1.3657013680493386,7.627675349984184
4,TPA + acetic acid,0,0.98,3.8194,3.596526667824454,1.3671735432050895,7.639826105598166
4,TPA + acetic acid,0,1.0,3.84,3.6042796066454583,1.3686451812530125,7.649380846955044
4,TPA + acetic acid,0,1.02,3.8484,3.6119614842908736,1.3701162869462542,7.658556671790967
4,TPA + acetic acid,0,1.04,3.8568,3.61957586584405,1.371586865031218,7.668145752032856
4,TPA + acetic acid,0,1.06,3.8651999999999997,3.6271261845567007,1.373056920247664,7.684358817644188
4,TPA + acetic acid,0,1.08,3.8735999999999997,3.6346157548916738,1.3745264573288059,7.698365942606371
4,TPA + acetic acid,0,1.1,3.8819999999999997,3.6420477848044213,1.375995481001409,7.709678412013531
4,TPA + acetic acid,0,1.12,3.8904,3.6494253873869438,1.377463995985892,7.7208732287859565
4,TPA + acetic acid,0,1.1400000000000001,3.8988,3.6567515919904277,1.378932006996418,7.7319558815875205
4,TPA + acetic acid,0,1.16,3.9072,3.664029354936851,1.3803995187409943,7.742931603432867
4,TPA + acetic acid,0,1.18,3.9156,3.6712615699267004,1.3818665359215658,7.753805390129077
4,TPA + acetic acid,0,1.2,3.924,3.6784510782484654,1.3833330632341139,7.7645820172051465
4,TPA + acetic acid,0,1.22,3.9324,3.68560067889684,1.3847991053687458,7.775266055481104
4,TPA + acetic acid,0,1.24,3.9408,3.6927131387101433,1.3862646670097925,7.7858618854113395
4,TPA + acetic acid,0,1.26,3.9492,3.699791202643553,1.3877297528358983,7.796373710321799
4,TPA + acetic acid,0,1.28,3.9576,3.7068376043044062,1.3891943675201173,7.806805568647581
4,TPA + acetic acid,0,1.3,3.9659999999999997,3.7138550768890033,1.3906585157300024,7.817161345266063
4,TPA + acetic acid,0,1.32,3.9743999999999997,3.7208463646780943,1.3921222021276982,7.827444782010577
4,TPA + acetic acid,0,1.34,3.9827999999999997,3.7278142352716857,1.3935854313700315,7.835104839507066
4,TPA + acetic acid,0,1.36,3.9912,3.73476149277442,1.395048208108602,7.84226241099887
4,TPA + acetic acid,0,1.3800000000000001,3.9996,3.741690992182971,1.3965105369898718,7.849327258112961
4,TPA + acetic acid,0,1.4000000000000001,4.008,3.7486056552783547,1.3979724226552532,7.8563020880665775
4,TPA + acetic acid,0,1.42,4.0164,3.7555084883946805,1.3994338697412014,7.863189493061162
4,TPA + acetic acid,0,1.44,4.0248,3.7624026025245807,1.4008948828792973,7.8699919567185646
4,TPA + acetic acid,0,1.46,4.0332,3.769291236343291,1.4023554666963403,7.876711860073318
4,TPA + acetic acid,0,1.48,4.0416,3.7761777828879977,1.4038156258144312,7.88335148715727
4,TPA + acetic acid,0,1.5,4.05,3.7830658208532286,1.4052753648510605,7.889913030209382
4,TPA + acetic acid,0,1.52,4.0584,3.7899591517571576,1.4067346884191956,7.896398594540489
4,TPA + acetic acid,0,1.54,4.0668,3.796861844655358,1.4081936011273655,7.902810203080088
4,TPA + acetic acid,0,1.56,4.0752,3.803778290674455,1.4096521075797437,7.909149800629777
4,TPA + acetic acid,0,1.58,4.0836,3.8107132705027116,1.411110212376236,7.915419257845759
4,TPA + acetic acid,0,1.6,4.092,3.8176720392569052,1.4125679201125627,7.931018827766939
4,TPA + acetic acid,0,1.62,4.1004,3.8246604350896236,1.4140252353803433,7.960829553871394
4,TPA + acetic acid,0,1.6400000000000001,4.1088,3.8316850209353395,1.4154821627671779,7.984769889786701
4,TPA + acetic acid,0,1.6600000000000001,4.1171999999999995,3.8387532736762293,1.416938706856731,7.994296310338232
4,TPA + acetic acid,0,1.68,4.1255999999999995,3.84587384315979,1.4183948722288138,8.003801918114625
4,TPA + acetic acid,0,1.7,4.1339999999999995,3.8530569177020597,1.4198506634594659,8.013289050481589
4,TPA + acetic acid,0,1.72,4.142399999999999,3.8603147587548707,1.4213060851210346,8.022760018059323
