domain,family,policy,training_seed,benchmark_sets,tasks_total,success_rate_percent_mean,success_rate_percent_sample_sd,strict_success_rate_percent_mean,strict_success_rate_percent_sample_sd,severe_failure_rate_percent_mean,severe_failure_rate_percent_sample_sd,false_stop_rate_percent_mean,false_stop_rate_percent_sample_sd,successful_additions_mean_mean,successful_additions_mean_sample_sd,additions_per_task_mean_mean,additions_per_task_mean_sample_sd,overshoots_per_task_mean_mean,overshoots_per_task_mean_sample_sd,total_volume_mean_ml_mean,total_volume_mean_ml_sample_sd,final_abs_error_mean_mean,final_abs_error_mean_sample_sd
sequential_k123,F4,ppo_seed_303,303,5,15000,90.55333333333333,0.4752776966036686,35.27333333333333,0.8344658970463286,2.9799999999999995,0.3997221257045671,2.9,0.23452078799117146,7.406586362734602,0.0965804710309374,10.405,0.20850912583279294,3.3994666666666666,0.16950067190951731,7.348159333333333,0.08074665955938992,0.11188620923334122,0.006226913663443608
sequential_k123,F4,ppo_seed_404,404,5,15000,85.86,0.4780748430481964,32.29333333333333,0.6456693340161719,3.88,0.5946988033169958,3.7600000000000002,0.25647178748895105,8.159157427180384,0.13159706352633935,12.942266666666665,0.20332341505864757,4.5228,0.17507436515187838,7.888323333333332,0.09913154277132119,0.13205042746792586,0.01039417774057376
sequential_k123,F4,ppo_seed_555,555,5,15000,87.34666666666666,0.23166067138525726,31.333333333333336,1.308094458023239,4.1,0.5185449728701348,2.8933333333333335,0.16898389140848766,9.053651933077534,0.19639974865904214,13.156933333333333,0.12880635767607806,3.490666666666667,0.14253907846232514,8.157784,0.11903699964950232,0.13917299128467953,0.009425846621188347
sequential_k123,F5,imitation,,5,15000,86.57333333333334,0.22533925041540667,33.5,0.8034647195462661,3.8600000000000003,0.16227548592850805,2.88,0.15563490039904992,8.095432638611786,0.17603581101333987,12.802133333333336,0.2211106560575998,3.906399999999999,0.1757709051894287,7.841653333333333,0.1360233623928861,0.13017327586788213,0.005539249181146593
sequential_k123,F5,ppo_seed_101,101,5,15000,89.78666666666666,0.6718961559976679,38.45333333333333,1.4597564484834054,3.513333333333333,0.42856349199000454,2.34,0.2408318915758461,6.977446739881849,0.1694754869321837,10.405133333333334,0.4313080621138963,3.8909999999999996,0.22863714581065878,8.562187333333332,0.1329567058690754,0.1192138360037591,0.008040628591251075
sequential_k123,F5,ppo_seed_202,202,5,15000,90.66666666666667,0.6510674994874857,41.80666666666667,0.6093712606722906,3.4266666666666667,0.1935056703159999,2.12,0.11450376024878452,5.468928179785097,0.11868570022470956,8.726600000000001,0.3406173643384737,4.004266666666667,0.22868214233346287,8.589465333333333,0.11699209108121596,0.11789488735017965,0.003977429672398667
sequential_k123,F5,ppo_seed_303,303,5,15000,86.53999999999999,0.6664166197740823,35.11999999999999,0.9768429874970812,3.96,0.2861623470844635,2.7733333333333334,0.3883011431579591,7.0463495137663035,0.16707791215060575,11.557133333333331,0.23209882952455108,3.2967333333333335,0.14587045241888055,8.161548,0.11406280795635718,0.1432270097097989,0.007667745674269897
sequential_k123,F5,ppo_seed_404,404,5,15000,89.52000000000001,0.43050358109234604,38.57333333333334,0.7462498836776387,3.066666666666667,0.27588242262078083,1.9666666666666663,0.20548046676563242,6.11157157344973,0.12147869540092616,9.901399999999999,0.2503958421735029,3.414,0.14862742381912938,8.399476,0.10729109519329963,0.11680120115065987,0.005176082134125071
sequential_k123,F5,ppo_seed_555,555,5,15000,91.53333333333333,0.3986086914367144,44.873333333333335,0.779030736806251,3.586666666666667,0.2958978802822956,1.3800000000000001,0.23990738953928784,5.481152425860893,0.0933963568726768,8.327200000000001,0.28657106933146254,3.2317333333333336,0.19853454779122628,8.877806666666666,0.16271941079662275,0.12798475057932307,0.00799313422533285
sequential_k123,F6,imitation,,5,15000,84.31333333333333,0.6543020029857071,32.25333333333333,0.7392188068795615,3.866666666666667,0.32744804507314185,3.839999999999999,0.40442002368274926,8.437032004310248,0.29401587116789074,13.884066666666666,0.18423255231726368,4.2645333333333335,0.20962222634486496,7.699983999999999,0.09946703371804475,0.13063738903580768,0.0059747895382224565
sequential_k123,F6,ppo_seed_101,101,5,15000,89.50666666666666,0.8519259227055961,36.45333333333333,0.8896316341297902,3.04,0.47691135910611776,3.4733333333333336,0.25970068241043265,7.613383944570458,0.1546729221445221,10.881133333333333,0.1951221269985658,3.038,0.1580323454936433,7.823079333333334,0.09972373345063469,0.11805299324678586,0.007021922084714867
sequential_k123,F6,ppo_seed_202,202,5,15000,84.31333333333333,0.6543020029857071,32.25333333333333,0.7392188068795615,3.866666666666667,0.32744804507314185,3.839999999999999,0.40442002368274926,8.437032004310248,0.29401587116789074,13.884066666666666,0.18423255231726368,4.2645333333333335,0.20962222634486496,7.699983999999999,0.09946703371804475,0.13063738903580768,0.0059747895382224565
sequential_k123,F6,ppo_seed_303,303,5,15000,90.10666666666667,0.28027764012770495,38.013333333333335,1.0334946110701853,4.093333333333334,0.3608631627393162,3.0199999999999996,0.2609810550808453,6.234044327948693,0.15046800279686165,9.3876,0.12442856049423177,4.08,0.09800793618659434,8.047560666666667,0.10752060038791529,0.12339378369211262,0.004269196624063556
sequential_k123,F6,ppo_seed_404,404,5,15000,84.31333333333333,0.6543020029857071,32.25333333333333,0.7392188068795615,3.866666666666667,0.32744804507314185,3.839999999999999,0.40442002368274926,8.437032004310248,0.29401587116789074,13.884066666666666,0.18423255231726368,4.2645333333333335,0.20962222634486496,7.699983999999999,0.09946703371804475,0.13063738903580768,0.0059747895382224565
sequential_k123,F6,ppo_seed_555,555,5,15000,89.12666666666667,0.7193361136801353,34.986666666666665,0.4153980687913195,3.3800000000000003,0.2814644244344607,2.753333333333333,0.3640817978910171,7.475918728280112,0.20829459611941015,11.176,0.30057888592957827,4.036666666666667,0.14409449060329207,7.8568566666666655,0.1279262591408732,0.12853816863114126,0.005914319153658276
