BASE,,SSA1,,SSA2,,SSA3,,SSA4R,,SSA5R,,SSA6,,SSA7,,SSA8,,SSA9,,SSA10,,SSA11,,SSAP,,CUP,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs
321.9841003,-0.001280914,321.9841003,1.481634974,321.9841003,10,321.9841003,10,321.9944763,2.851484537,321.9944763,10,321.9841003,2.5286448,321.9841003,3.208323002,321.9841003,2.574936628,321.9841003,10,321.9841003,2.935349226,321.9841003,2.176270008,321.9841003,10,321.9841003,0.076331481
319.9905396,0.0003781774139,319.9905396,1.555852652,319.9905396,10,319.9905396,3.572217464,320.0011597,2.839659929,320.0011597,2.469089508,319.9905396,2.788929224,319.9905396,2.863008499,319.9905396,10,319.9905396,2.672056198,319.9905396,3.341461897,319.9905396,10,319.9905396,10,319.9905396,0.096757241
317.9964905,0.001078505,317.9964905,1.619122386,317.9964905,10,317.9964905,2.448559523,318.0073547,2.584754705,318.0073547,3.966804028,317.9964905,3.791949272,317.9964905,3.135949612,317.9964905,2.917635918,317.9964905,2.568921089,317.9964905,2.872021437,317.9964905,10,317.9964905,3.047510862,317.9964905,0.116359994
316.0019531,-0.000631262,316.0019531,1.650994062,316.0019531,10,316.0019531,10,316.013031,3.364798784,316.013031,10,316.0019531,4.240775585,316.0019531,2.95842576,316.0019531,2.981605768,316.0019531,10,316.0019531,10,316.0019531,2.656900644,316.0019531,10,316.0019531,0.13281922
314.0069275,0.00118969,314.0069275,1.720149994,314.0069275,2.856742382,314.0069275,10,314.0182495,10,314.0182495,10,314.0069275,3.27847743,314.0069275,3.208806992,314.0069275,10,314.0069275,10,314.0069275,10,314.0069275,3.172295332,314.0069275,2.846406221,314.0069275,0.152458668
312.0114136,0.0008116877871,312.0114136,1.737745643,312.0114136,10,312.0114136,2.80982995,311.9837952,10,311.9837952,2.807484627,312.0114136,10,312.0114136,3.611989737,312.0114136,4.054114342,312.0114136,3.136059523,312.0114136,3.807894468,312.0114136,2.728836536,312.0114136,3.335887194,312.0114136,0.171493933
310.0154114,-0.000540266,310.0154114,1.707938433,310.0154114,10,310.0154114,2.945357323,309.9880066,4.098265171,309.9880066,10,310.0154114,10,310.0154114,10,310.0154114,2.520592451,310.0154114,3.453985691,310.0154114,2.651983023,310.0154114,2.750376463,310.0154114,2.929872751,310.0154114,0.186725795
308.0188599,-0.00024088,308.0188599,1.683976173,308.0188599,3.208568096,308.0188599,10,307.9917297,10,307.9917297,10,308.0188599,10,308.0188599,10,308.0188599,2.80979681,308.0188599,2.931929111,308.0188599,3.361451387,308.0188599,10,308.0188599,10,308.0188599,0.199867532
305.9827271,-0.00124385,305.9827271,1.66459918,305.9827271,3.296580315,305.9827271,10,305.9949646,10,305.9949646,10,305.9827271,2.894209146,305.9827271,2.702558756,305.9827271,2.926328182,305.9827271,2.539161205,305.9827271,3.002701998,305.9827271,10,305.9827271,2.924047947,305.9827271,0.20912683
303.98526,0.0005113416701,303.98526,1.623530626,303.98526,10,303.98526,4.278342724,303.9977112,10,303.9977112,10,303.98526,10,303.98526,3.387447119,303.98526,10,303.98526,3.050492764,303.98526,3.524180889,303.98526,2.716136456,303.98526,3.099636793,303.98526,0.219671667
301.9873047,0.0001841400372,301.9873047,1.635422349,301.9873047,10,301.9873047,3.894979954,301.9999695,3.514949083,301.9999695,2.910392523,301.9873047,10,301.9873047,3.039835453,301.9873047,2.828528166,301.9873047,2.813356638,301.9873047,3.089739323,301.9873047,10,301.9873047,10,301.9873047,0.222727761
299.9888916,0.0006888798671,299.9888916,1.599383473,299.9888916,10,299.9888916,3.38548398,300.0018311,10,300.0018311,2.899548292,299.9888916,10,299.9888916,10,299.9888916,10,299.9888916,3.03099227,299.9888916,3.270782232,299.9888916,3.196804523,299.9888916,10,299.9888916,0.22215429
297.9899902,-0.000445114,297.9899902,1.566070557,297.9899902,3.90402317,297.9899902,10,298.0031433,3.867690802,298.0031433,3.256302118,297.9899902,10,297.9899902,10,297.9899902,10,297.9899902,10,297.9899902,2.954216719,297.9899902,10,297.9899902,2.843225718,297.9899902,0.220438168
295.9906616,0.00104241,295.9906616,1.549393177,295.9906616,10,295.9906616,10,296.0040283,3.339345455,296.0040283,10,295.9906616,3.383001804,295.9906616,2.805383205,295.9906616,10,295.9906616,2.943542004,295.9906616,10,295.9906616,10,295.9906616,4.060812473,295.9906616,0.216365591
293.9908142,-0.00016569,293.9908142,1.507770061,293.9908142,3.298030853,293.9908142,2.851091385,294.0043945,3.835419655,294.0043945,3.175434828,293.9908142,10,293.9908142,10,293.9908142,2.924983978,293.9908142,3.752656698,293.9908142,10,293.9908142,10,293.9908142,2.946131229,293.9908142,0.208533213
291.990509,-0.00012025,291.990509,1.47846365,291.990509,2.993300915,291.990509,3.700261831,292.0043335,3.070970297,292.0043335,2.756722212,291.990509,3.025464535,291.990509,2.931526899,291.990509,3.664448977,291.990509,2.617478848,291.990509,3.606097221,291.990509,10,291.990509,3.073775768,291.990509,0.199806705
289.9897766,-0.000541766,289.9897766,1.466150761,289.9897766,10,289.9897766,10,290.0038147,10,290.0038147,3.184243202,289.9897766,3.478226185,289.9897766,2.68946743,289.9897766,10,289.9897766,3.02411437,289.9897766,10,289.9897766,3.235134363,289.9897766,3.698888779,289.9897766,0.190046936
287.9885559,6.730404039E-006,287.9885559,1.454328775,287.9885559,3.7892766,287.9885559,3.291287422,288.0028381,2.858010769,288.0028381,10,287.9885559,2.871627569,287.9885559,10,287.9885559,10,287.9885559,3.415824175,287.9885559,2.876163721,287.9885559,2.798271894,287.9885559,2.878138304,287.9885559,0.180468991
285.9869385,-0.000887706,285.9869385,1.431114674,285.9869385,10,285.9869385,10,286.0014343,3.044684887,286.0014343,4.383924007,285.9869385,2.915299177,285.9869385,3.971750021,285.9869385,10,285.9869385,3.369810581,285.9869385,10,285.9869385,3.667864561,285.9869385,3.820436716,285.9869385,0.169342861
283.9848022,-0.000627437,283.9848022,1.446066737,283.9848022,2.869223833,283.9848022,2.975059032,283.9995422,3.295829296,283.9995422,3.165208101,283.9848022,10,283.9848022,2.774005651,283.9848022,3.482355833,283.9848022,2.987161875,283.9848022,2.997479916,283.9848022,2.959618092,283.9848022,3.23772049,283.9848022,0.158538073
281.9822998,0.0006108723464,281.9822998,1.452127099,281.9822998,3.152297974,281.9822998,3.444578648,281.9972534,2.960897923,281.9972534,3.646449089,281.9822998,10,281.9822998,10,281.9822998,3.179142714,281.9822998,10,281.9822998,3.097311735,281.9822998,3.086818457,281.9822998,10,281.9822998,0.15050973
280.0185852,-0.000321333,280.0185852,1.464406371,280.0185852,2.868100643,280.0185852,10,279.9945068,3.226604939,279.9945068,10,280.0185852,10,280.0185852,10,280.0185852,3.11771369,280.0185852,2.870955706,280.0185852,2.839743376,280.0185852,3.356049776,280.0185852,2.95097065,280.0185852,0.14069894
278.0151672,-0.000302191,278.0151672,1.498330235,278.0151672,3.454296589,278.0151672,4.282796383,277.9913025,10,277.9913025,2.764304161,278.0151672,10,278.0151672,10,278.0151672,3.382262945,278.0151672,10,278.0151672,10,278.0151672,10,278.0151672,2.748875618,278.0151672,0.133407727
276.011322,-0.000612134,276.011322,1.50465107,276.011322,2.893411636,276.011322,10,275.9876709,10,275.9876709,2.988107204,276.011322,3.212852955,276.011322,2.958822012,276.011322,3.13809514,276.011322,3.05102706,276.011322,3.038733244,276.011322,2.993022919,276.011322,3.265736341,276.011322,0.127860159
274.0070496,-0.000273529,274.0070496,1.554383993,274.0070496,10,274.0070496,2.744885683,273.9835815,3.283556223,273.9835815,10,274.0070496,10,274.0070496,10,274.0070496,3.664462566,274.0070496,2.778519392,274.0070496,3.410670996,274.0070496,3.277107,274.0070496,10,274.0070496,0.121597968
272.0022888,-0.000468077,272.0022888,1.584764361,272.0022888,10,272.0022888,10,272.0184021,10,272.0184021,4.371897697,272.0022888,3.280135632,272.0022888,2.625015259,272.0022888,3.268612623,272.0022888,10,272.0022888,10,272.0022888,3.514341354,272.0022888,10,272.0022888,0.117881782
269.9971924,-0.000982555,269.9971924,1.674411535,269.9971924,10,269.9971924,3.33408761,270.0135193,2.964346409,270.0135193,10,269.9971924,10,269.9971924,4.037028313,269.9971924,2.846299171,269.9971924,10,269.9971924,3.358016014,269.9971924,2.978399277,269.9971924,10,269.9971924,0.114334658
267.9916077,-0.000766273,267.9916077,1.743474007,267.9916077,3.480306864,267.9916077,3.590625763,268.0081787,3.419442654,268.0081787,10,267.9916077,10,267.9916077,2.911816835,267.9916077,10,267.9916077,10,267.9916077,10,267.9916077,10,267.9916077,2.808298111,267.9916077,0.112785623
265.9856567,-0.00071552,265.9856567,1.897262096,265.9856567,10,265.9856567,3.520027399,266.0024414,3.615543842,266.0024414,2.956736088,265.9856567,3.744019985,265.9856567,3.46841073,265.9856567,10,265.9856567,10,265.9856567,3.173656702,265.9856567,10,265.9856567,2.969689369,265.9856567,0.113429315
264.0185852,0.0009526640642,264.0185852,2.194814205,264.0185852,10,264.0185852,3.62828064,263.9962463,3.096498728,263.9962463,10,264.0185852,3.160912991,264.0185852,3.407076597,264.0185852,2.947164059,264.0185852,3.397107124,264.0185852,2.783878326,264.0185852,3.242137432,264.0185852,3.176368475,264.0185852,0.115941495
262.0117493,0.0001283616002,262.0117493,2.390120029,262.0117493,3.109148741,262.0117493,10,261.9896851,10,261.9896851,3.271253109,262.0117493,3.377653122,262.0117493,3.098756075,262.0117493,2.621115923,262.0117493,10,262.0117493,3.517368555,262.0117493,10,262.0117493,2.893671036,262.0117493,0.125348404
260.0045776,-0.000588455,260.0045776,3.903396368,260.0045776,3.298466206,260.0045776,3.028764248,259.982666,3.248723269,259.982666,10,260.0045776,3.513749361,260.0045776,10,260.0045776,10,260.0045776,3.907982826,260.0045776,10,260.0045776,3.242216587,260.0045776,2.877255678,260.0045776,0.138065592
257.9969482,-0.000424529,257.9969482,10,257.9969482,3.344776392,257.9969482,3.093925714,258.0146179,3.572921753,258.0146179,10,257.9969482,2.875873327,257.9969482,10,257.9969482,3.163300514,257.9969482,2.898688555,257.9969482,3.090966463,257.9969482,3.108389616,257.9969482,3.777456045,257.9969482,0.159313485
255.9889526,0.0003443422029,255.9889526,3.116868258,255.9889526,2.816599846,255.9889526,10,256.0068665,10,256.0068665,10,255.9889526,3.361123085,255.9889526,3.085893154,255.9889526,2.831380367,255.9889526,3.782339096,255.9889526,3.077225208,255.9889526,3.112127066,255.9889526,3.229721308,255.9889526,0.193782583
253.980484,0.0003674254986,253.980484,3.081381321,253.980484,3.402976036,253.980484,10,253.998642,2.680095911,253.998642,3.348482847,253.980484,2.717751503,253.980484,10,253.980484,2.880722046,253.980484,10,253.980484,2.926794291,253.980484,3.267967463,253.980484,2.74939394,253.980484,0.253283829
252.0110474,0.0008237474249,252.0110474,10,252.0110474,10,252.0110474,3.470053434,251.9900208,3.60065341,251.9900208,10,252.0110474,3.488486767,252.0110474,3.001514673,252.0110474,2.944956303,252.0110474,3.381915808,252.0110474,3.112180471,252.0110474,10,252.0110474,10,252.0110474,0.339867503
250.0018158,0.0004325627815,250.0018158,3.353258848,250.0018158,3.559933662,250.0018158,10,249.9810486,10,249.9810486,2.635485649,250.0018158,4.202926636,250.0018158,3.171734571,250.0018158,10,250.0018158,10,250.0018158,10,250.0018158,4.234671116,250.0018158,10,250.0018158,0.489582717
247.9922333,0.0008673465345,247.9922333,10,247.9922333,3.077671051,247.9922333,3.420470953,248.0110626,10,248.0110626,3.809797764,247.9922333,3.438417912,247.9922333,3.509325743,247.9922333,3.073457241,247.9922333,3.696503878,247.9922333,10,247.9922333,10,247.9922333,10,247.9922333,0.697395921
245.9822235,-0.00057584,245.9822235,3.997908592,245.9822235,3.170473576,245.9822235,10,246.001297,4.522541523,246.001297,10,245.9822235,3.409457445,245.9822235,4.314081192,245.9822235,3.666687965,245.9822235,10,245.9822235,3.892529726,245.9822235,4.039806843,245.9822235,10,245.9822235,0.954256952
244.0112762,-0.000198086,244.0112762,10,244.0112762,3.550979614,244.0112762,10,243.9911499,3.188384771,243.9911499,2.993486404,244.0112762,10,244.0112762,2.956521749,244.0112762,10,244.0112762,2.858570337,244.0112762,3.212665558,244.0112762,10,244.0112762,10,244.0112762,1.481466413
242.0005188,-0.000654732,242.0005188,3.438413143,242.0005188,3.570185661,242.0005188,3.582315207,241.9806061,10,241.9806061,2.963554382,242.0005188,3.678624153,242.0005188,10,242.0005188,3.45783639,242.0005188,3.28401041,242.0005188,3.213033438,242.0005188,3.919471502,242.0005188,3.040637255,242.0005188,2.124954224
239.9893646,-0.000136294,239.9893646,3.117972851,239.9893646,2.909028053,239.9893646,2.851170778,240.0091248,2.805418968,240.0091248,3.073471546,239.9893646,10,239.9893646,3.027531147,239.9893646,4.207512856,239.9893646,4.267047405,239.9893646,10,239.9893646,3.105020523,239.9893646,3.022102118,239.9893646,2.534455299
238.0173035,0.001038154,238.0173035,10,238.0173035,2.562601328,238.0173035,2.826694727,237.9978485,3.045106888,237.9978485,3.046442032,238.0173035,2.807973862,238.0173035,2.554330826,238.0173035,10,238.0173035,3.043745756,238.0173035,2.648444176,238.0173035,2.942718029,238.0173035,2.764219284,238.0173035,2.979861975
236.0054321,-0.001181845,236.0054321,2.964962244,236.0054321,4.302839279,236.0054321,10,235.9862061,2.741990805,235.9862061,3.009841442,236.0054321,10,236.0054321,10,236.0054321,10,236.0054321,2.781591415,236.0054321,10,236.0054321,2.481804848,236.0054321,2.728605986,236.0054321,10
233.9931793,0.0006052212557,233.9931793,10,233.9931793,10,233.9931793,3.173475981,234.0136108,2.571540117,234.0136108,3.912890911,233.9931793,10,233.9931793,2.782411575,233.9931793,2.610822439,233.9931793,10,233.9931793,10,233.9931793,10,233.9931793,3.063811302,233.9931793,3.060352802
231.9805756,-0.000637621,231.9805756,10,231.9805756,2.611726284,231.9805756,2.889425516,232.0012512,10,232.0012512,2.698710918,231.9805756,10,231.9805756,2.895435333,231.9805756,10,231.9805756,3.302603245,231.9805756,10,231.9805756,3.936518908,231.9805756,2.415495157,231.9805756,2.473566055
230.0070648,4.400837497E-005,230.0070648,10,230.0070648,3.114356518,230.0070648,10,229.9884949,10,229.9884949,4.073088646,230.0070648,3.323411942,230.0070648,10,230.0070648,3.017832279,230.0070648,10,230.0070648,2.842600107,230.0070648,10,230.0070648,10,230.0070648,10
227.9937439,0.001658649,227.9937439,2.971516609,227.9937439,2.720294714,227.9937439,2.409807444,228.0148621,2.383150101,228.0148621,2.378680468,227.9937439,10,227.9937439,3.034447908,227.9937439,10,227.9937439,2.308237076,227.9937439,2.420114279,227.9937439,2.671756506,227.9937439,10,227.9937439,2.353591681
226.0195465,-0.000426443,226.0195465,3.438918829,226.0195465,3.170352221,226.0195465,3.271407127,226.0013733,3.353066444,226.0013733,3.309440136,226.0195465,3.287748814,226.0195465,3.285106421,226.0195465,3.146088839,226.0195465,3.265470743,226.0195465,3.315705776,226.0195465,3.182195663,226.0195465,3.229428291,226.0195465,3.093317747
224.0054932,-0.00046337,224.0054932,3.617336035,224.0054932,10,224.0054932,3.393049717,223.9875793,3.900999546,223.9875793,3.041426659,224.0054932,3.525772095,224.0054932,3.571382284,224.0054932,3.189207792,224.0054932,3.184986353,224.0054932,2.926711082,224.0054932,2.969510794,224.0054932,3.347182035,224.0054932,3.352430582
221.9911041,5.555483949E-005,221.9911041,10,221.9911041,4.368543625,221.9911041,3.349473,222.0129089,3.83483839,222.0129089,3.166680813,221.9911041,3.025227308,221.9911041,3.837196589,221.9911041,3.217015743,221.9911041,10,221.9911041,3.108298063,221.9911041,3.055404186,221.9911041,3.241289616,221.9911041,3.978694677
220.0158844,-0.000300277,220.0158844,3.065494299,220.0158844,2.97859621,220.0158844,3.433515072,219.9984131,3.037070751,219.9984131,3.652947187,220.0158844,3.429547548,220.0158844,3.484636307,220.0158844,3.233941317,220.0158844,3.112007141,220.0158844,3.978921175,220.0158844,10,220.0158844,3.112127304,220.0158844,2.926442623
218.0008087,-0.000336284,218.0008087,2.967564821,218.0008087,2.936790705,218.0008087,4.092042923,217.983551,3.135209084,217.983551,3.565573454,218.0008087,3.553952217,218.0008087,2.924216509,218.0008087,4.225427151,218.0008087,2.873800516,218.0008087,10,218.0008087,2.767092228,218.0008087,3.586631775,218.0008087,2.908216715
215.9853973,0.0001094337713,215.9853973,3.169813633,215.9853973,3.33795476,215.9853973,3.075033426,216.0078888,2.988492489,216.0078888,3.038896084,215.9853973,3.316752195,215.9853973,2.861722231,215.9853973,2.748438597,215.9853973,3.029071093,215.9853973,2.964826345,215.9853973,3.036750793,215.9853973,3.046786308,215.9853973,2.999006033
214.0091705,-5.80E-05,214.0091705,2.9333601,214.0091705,2.872637272,214.0091705,3.729824305,213.9923401,3.082884789,213.9923401,3.187623739,214.0091705,2.857598782,214.0091705,2.776517153,214.0091705,3.147914886,214.0091705,2.913850069,214.0091705,2.926862001,214.0091705,3.368128061,214.0091705,2.740767002,214.0091705,2.924881458
211.9930573,0.0005535616656,211.9930573,2.680499792,211.9930573,3.494799137,211.9930573,2.875962734,212.0160065,2.924703121,212.0160065,4.008403301,211.9930573,10,211.9930573,3.46180582,211.9930573,2.682978153,211.9930573,2.794691324,211.9930573,2.801085949,211.9930573,2.601671696,211.9930573,2.792847633,211.9930573,3.307514906
210.0162048,-0.000698411,210.0162048,2.978169203,210.0162048,2.706629753,210.0162048,10,209.9998169,2.597002506,209.9998169,3.484577417,210.0162048,3.127260447,210.0162048,2.789344549,210.0162048,4.278342247,210.0162048,10,210.0162048,2.850945711,210.0162048,3.206369638,210.0162048,2.484296799,210.0162048,3.06710434
207.9994659,-0.000243519,207.9994659,2.603933811,207.9994659,2.69810605,207.9994659,4.219045639,207.9833069,2.44130969,207.9833069,2.777176142,207.9994659,2.922967434,207.9994659,2.762556314,207.9994659,2.757386923,207.9994659,2.649034262,207.9994659,2.783050776,207.9994659,3.922318935,207.9994659,2.595687151,207.9994659,2.67764163
205.9823914,0.0001868074323,205.9823914,2.697975874,205.9823914,3.296437502,205.9823914,2.729752064,206.006012,2.872339725,206.006012,2.889739275,205.9823914,3.060021877,205.9823914,3.469896317,205.9823914,3.192176104,205.9823914,2.842607975,205.9823914,2.925295115,205.9823914,2.672072172,205.9823914,3.643716574,205.9823914,2.629585743
204.0045624,-0.000615649,204.0045624,2.917680025,204.0045624,3.227714539,204.0045624,2.937792063,203.9888611,3.108342886,203.9888611,2.734097719,204.0045624,2.920613766,204.0045624,2.996239662,204.0045624,3.975175619,204.0045624,3.02030468,204.0045624,2.698765039,204.0045624,2.739588737,204.0045624,2.805130959,204.0045624,2.844625711
201.9868774,4.34129397E-005,201.9868774,2.615609884,201.9868774,3.253344536,201.9868774,2.739640474,202.0109558,2.561189175,202.0109558,2.550246716,201.9868774,10,201.9868774,10,201.9868774,2.627206087,201.9868774,3.030053139,201.9868774,2.74630332,201.9868774,3.173707247,201.9868774,3.01209259,201.9868774,2.967769146
200.0084381,-0.000236947,200.0084381,2.732330799,200.0084381,2.503877878,200.0084381,2.700039864,199.9931793,2.673302174,199.9931793,2.671983242,200.0084381,2.508981466,200.0084381,2.293771982,200.0084381,2.565269947,200.0084381,3.013368368,200.0084381,3.383169651,200.0084381,2.427388191,200.0084381,3.072967291,200.0084381,2.469069004
