"spectrum_number","wavelength_nm","absorbance"
"4","360.0114136","0.191337273"
"5","360.0114136","0.209517375"
"6","360.0114136","0.216079921"
"7","360.0114136","0.199368224"
"8","360.0114136","0.179113388"
"9","360.0114136","0.1194030941"
"10","360.0114136","0.108487807"
"11","360.0114136","0.06757199"
"1","359.0002747","0.06980034"
"2","359.0002747","0.1216451"
"3","359.0002747","0.148158819"
"4","359.0002747","0.199541435"
"5","359.0002747","0.221325293"
"6","359.0002747","0.224867627"
"7","359.0002747","0.207342729"
"8","359.0002747","0.189629361"
"9","359.0002747","0.1265235394"
"10","359.0002747","0.112876013"
"11","359.0002747","0.074571371"
"1","357.9889221","0.07080581"
"2","357.9889221","0.122701682"
"3","357.9889221","0.152236104"
"4","357.9889221","0.206541404"
"5","357.9889221","0.227389485"
"6","357.9889221","0.2332789"
"7","357.9889221","0.21292387"
"8","357.9889221","0.193756461"
"9","357.9889221","0.1332969218"
"10","357.9889221","0.12014918"
"11","357.9889221","0.07864432"
"1","357.0163574","0.073075883"
"2","357.0163574","0.126647741"
"3","357.0163574","0.159609869"
"4","357.0163574","0.21420458"
"5","357.0163574","0.235826567"
"6","357.0163574","0.242904142"
"7","357.0163574","0.225717798"
"8","357.0163574","0.203564763"
"9","357.0163574","0.1383401304"
"10","357.0163574","0.125654027"
"11","357.0163574","0.083333187"
"1","356.0047607","0.078186199"
"2","356.0047607","0.135381043"
"3","356.0047607","0.166308224"
"4","356.0047607","0.226588517"
"5","356.0047607","0.250156939"
"6","356.0047607","0.256663173"
"7","356.0047607","0.238058403"
"8","356.0047607","0.217907965"
"9","356.0047607","0.1481498927"
"10","356.0047607","0.13530539"
"11","356.0047607","0.089044444"
"1","354.9930115","0.082232133"
"2","354.9930115","0.143738538"
"3","354.9930115","0.173464075"
"4","354.9930115","0.240145236"
"5","354.9930115","0.262048692"
"6","354.9930115","0.270215213"
"7","354.9930115","0.244395673"
"8","354.9930115","0.22693868"
"9","354.9930115","0.161143899"
"10","354.9930115","0.141807407"
"11","354.9930115","0.095908083"
"1","353.9811096","0.089039966"
"2","353.9811096","0.153912514"
"3","353.9811096","0.187825874"
"4","353.9811096","0.25575763"
"5","353.9811096","0.280515105"
"6","353.9811096","0.288715631"
"7","353.9811096","0.26205647"
"8","353.9811096","0.243481517"
"9","353.9811096","0.1739073694"
"10","353.9811096","0.156738386"
"11","353.9811096","0.10822811"
"1","353.0079956","0.093027338"
"2","353.0079956","0.167169869"
"3","353.0079956","0.202992573"
"4","353.0079956","0.276340127"
"5","353.0079956","0.30386436"
"6","353.0079956","0.308496982"
"7","353.0079956","0.284577668"
"8","353.0079956","0.266795844"
"9","353.0079956","0.1862565577"
"10","353.0079956","0.172306851"
"11","353.0079956","0.119312592"
"1","351.9958191","0.10297183"
"2","351.9958191","0.177269787"
"3","351.9958191","0.218063027"
"4","351.9958191","0.292580873"
"5","351.9958191","0.327929527"
"6","351.9958191","0.33615914"
"7","351.9958191","0.298542291"
"8","351.9958191","0.283785194"
"9","351.9958191","0.2007752955"
"10","351.9958191","0.181428954"
"11","351.9958191","0.130080015"
"1","350.98349","0.106210806"
"2","350.98349","0.189571515"
"3","350.98349","0.235547692"
"4","350.98349","0.321922541"
"5","350.98349","0.351699293"
"6","350.98349","0.363020808"
"7","350.98349","0.318637073"
"8","350.98349","0.309366912"
"9","350.98349","0.2280600071"
"10","350.98349","0.201644152"
"11","350.98349","0.14467071"
"1","350.0099792","0.118291885"
"2","350.0099792","0.207582504"
"3","350.0099792","0.256742746"
"4","350.0099792","0.348812461"
"5","350.0099792","0.381205261"
"6","350.0099792","0.397304267"
"7","350.0099792","0.353289396"
"8","350.0099792","0.339370161"
"9","350.0099792","0.2425947189"
"10","350.0099792","0.223386973"
"11","350.0099792","0.164813727"
"1","348.997406","0.129573047"
"2","348.997406","0.229277194"
"3","348.997406","0.281104714"
"4","348.997406","0.3837322"
"5","348.997406","0.423875094"
"6","348.997406","0.437333733"
"7","348.997406","0.387349814"
"8","348.997406","0.37779206"
"9","348.997406","0.2707659006"
"10","348.997406","0.25295046"
"11","348.997406","0.188094154"
"1","347.9846497","0.144658357"
"2","347.9846497","0.260401607"
"3","347.9846497","0.312264025"
"4","347.9846497","0.426959992"
"5","347.9846497","0.477345377"
"6","347.9846497","0.490974814"
"7","347.9846497","0.432631701"
"8","347.9846497","0.425189644"
"9","347.9846497","0.307061553"
"10","347.9846497","0.280715913"
"11","347.9846497","0.215086356"
"1","347.0107117","0.158997253"
"2","347.0107117","0.286351293"
"3","347.0107117","0.353632063"
"4","347.0107117","0.484607041"
"5","347.0107117","0.528440952"
"6","347.0107117","0.547822654"
"7","347.0107117","0.480111212"
"8","347.0107117","0.47360915"
"9","347.0107117","0.3443383574"
"10","347.0107117","0.322399497"
"11","347.0107117","0.243845493"
"1","345.9976807","0.181671128"
"2","345.9976807","0.32238552"
"3","345.9976807","0.395744354"
"4","345.9976807","0.543864965"
"5","345.9976807","0.594931603"
"6","345.9976807","0.619623005"
"7","345.9976807","0.532775462"
"8","345.9976807","0.535214603"
"9","345.9976807","0.3836763501"
"10","345.9976807","0.36638695"
"11","345.9976807","0.28200376"
"1","344.9844971","0.202453852"
"2","344.9844971","0.360175163"
"3","344.9844971","0.446796447"
"4","344.9844971","0.600112736"
"5","344.9844971","0.673277795"
"6","344.9844971","0.688100696"
"7","344.9844971","0.602566719"
"8","344.9844971","0.604585409"
"9","344.9844971","0.4429389536"
"10","344.9844971","0.41149649"
"11","344.9844971","0.319339633"
"1","344.0101929","0.22529006"
"2","344.0101929","0.401517272"
"3","344.0101929","0.498443961"
"4","344.0101929","0.671846271"
"5","344.0101929","0.741695643"
"6","344.0101929","0.76912266"
"7","344.0101929","0.672343791"
"8","344.0101929","0.67864567"
"9","344.0101929","0.4933084249"
"10","344.0101929","0.46495527"
"11","344.0101929","0.361840546"
"1","342.9967346","0.255806565"
"2","342.9967346","0.45601213"
"3","342.9967346","0.572402775"
"4","342.9967346","0.767783105"
"5","342.9967346","0.854336977"
"6","342.9967346","0.892425776"
"7","342.9967346","0.76014483"
"8","342.9967346","0.769870341"
"9","342.9967346","0.5646013618"
"10","342.9967346","0.537793875"
"11","342.9967346","0.422903359"
"1","341.9831848","0.290408194"
"2","341.9831848","0.517269969"
"3","341.9831848","0.644655645"
"4","341.9831848","0.876780152"
"5","341.9831848","0.967924416"
"6","341.9831848","1.010058522"
"7","341.9831848","0.862793028"
"8","341.9831848","0.871261478"
"9","341.9831848","0.6436729431"
"10","341.9831848","0.617309868"
"11","341.9831848","0.482100606"
"1","341.0084534","0.330822676"
"2","341.0084534","0.599680066"
"3","341.0084534","0.737280369"
"4","341.0084534","0.985345662"
"5","341.0084534","1.120048761"
"6","341.0084534","1.151246428"
"7","341.0084534","0.972182751"
"8","341.0084534","0.999605179"
"9","341.0084534","0.7390211225"
"10","341.0084534","0.701378286"
"11","341.0084534","0.563135743"
"1","339.9945679","0.37288627"
"2","339.9945679","0.681730628"
"3","339.9945679","0.838862658"
"4","339.9945679","1.117450356"
"5","339.9945679","1.276567698"
"6","339.9945679","1.296689153"
"7","339.9945679","1.106224656"
"8","339.9945679","1.149583936"
"9","339.9945679","0.8308000565"
"10","339.9945679","0.808068514"
"11","339.9945679","0.636663497"
"1","338.9806213","0.424191147"
"2","338.9806213","0.762480557"
"3","338.9806213","0.945221007"
"4","338.9806213","1.273780107"
"5","338.9806213","1.427607775"
"6","338.9806213","1.469798803"
"7","338.9806213","1.260247946"
"8","338.9806213","1.266566753"
"9","338.9806213","0.9535760283"
"10","338.9806213","0.911384225"
"11","338.9806213","0.721780717"
"1","338.0054932","0.482183367"
"2","338.0054932","0.857993424"
"3","338.0054932","1.064684629"
"4","338.0054932","1.446479321"
"5","338.0054932","1.552603483"
"6","338.0054932","1.644324422"
"7","338.0054932","1.437133908"
"8","338.0054932","1.479675531"
"9","338.0054932","1.077261686"
"10","338.0054932","1.03832376"
"11","338.0054932","0.817296922"
"1","336.9912109","0.539134324"
"2","336.9912109","0.961335659"
"3","336.9912109","1.206305861"
"4","336.9912109","1.613373876"
"5","336.9912109","1.856817007"
"6","336.9912109","1.854423523"
"7","336.9912109","1.578533173"
"8","336.9912109","1.646080732"
"9","336.9912109","1.185845256"
"10","336.9912109","1.134428382"
"11","336.9912109","0.905880272"
"1","336.0158386","0.608511746"
"2","336.0158386","1.090632796"
"3","336.0158386","1.344506025"
"4","336.0158386","1.79769671"
"5","336.0158386","1.840236664"
"6","336.0158386","2.010296106"
"7","336.0158386","1.798824072"
"8","336.0158386","1.856258988"
"9","336.0158386","1.312683463"
"10","336.0158386","1.262473941"
"11","336.0158386","1.018742919"
"1","335.0013428","0.672740519"
"2","335.0013428","1.209101915"
"3","335.0013428","1.465684652"
"4","335.0013428","2.108930111"
"5","335.0013428","2.222119331"
"6","335.0013428","2.443876982"
"7","335.0013428","1.957211375"
"8","335.0013428","1.948561072"
"9","335.0013428","1.514461279"
"10","335.0013428","1.467353225"
"11","335.0013428","1.123117805"
"1","333.9866333","0.740408003"
"2","333.9866333","1.345321774"
"3","333.9866333","1.695411801"
"4","333.9866333","2.337692022"
"5","333.9866333","2.352262259"
"6","333.9866333","2.757242918"
"7","333.9866333","2.211063862"
"8","333.9866333","2.16055131"
"9","333.9866333","1.601618648"
"10","333.9866333","1.615679145"
"11","333.9866333","1.253169179"
"1","333.0108643","0.8209095"
"2","333.0108643","1.50034368"
"3","333.0108643","1.881696105"
"4","333.0108643","2.401376486"
"5","333.0108643","2.31746459"
"6","333.0108643","2.613132715"
"7","333.0108643","2.419922829"
"8","333.0108643","2.42818594"
"9","333.0108643","1.911436796"
"10","333.0108643","1.796065331"
"11","333.0108643","1.363963366"
"1","331.9959717","0.891576707"
"2","331.9959717","1.559894323"
"3","331.9959717","2.003461361"
"4","333.0108643","2.401376486"
"5","331.9959717","2.536909819"
"6","331.9959717","2.54279995"
"7","331.9959717","2.241543293"
"8","331.9959717","2.776964188"
"9","331.9959717","1.914978385"
"10","331.9959717","1.774680734"
"11","331.9959717","1.488800526"
"1","330.980896","0.944501519"
"2","330.980896","1.855538487"
"3","330.980896","2.044339895"
"4","330.0047302","2.809047937"
"5","330.980896","2.733674765"
"6","330.980896","4.134840012"
"7","330.980896","2.304522753"
"8","330.980896","2.789984465"
"9","330.980896","2.177858353"
"10","330.980896","1.822350502"
"11","330.980896","1.671249032"
"1","330.0047302","1.02562499"
"2","330.0047302","1.889527202"
"3","330.0047302","2.173877478"
"4","330.0047302","2.809047937"
"5","330.0047302","2.708074331"
"6","330.0047302","3.018462181"
"7","330.980896","2.304522753"
"8","330.0047302","2.49221158"
"9","330.0047302","2.342739582"
"10","330.0047302","2.360340118"
"11","330.0047302","1.763329625"
"1","328.9893799","1.136987805"
"2","328.9893799","1.976338625"
"3","328.9893799","2.340330839"
"4","328.9893799","2.629588366"
"5","328.9893799","10"
"6","328.9893799","3.203922987"
"7","328.9893799","3.10776782"
"8","330.0047302","2.49221158"
"9","328.9893799","2.594449043"
"10","328.9893799","2.169452429"
"11","328.9893799","1.942652106"
"1","328.01297","1.181368232"
"2","328.01297","2.174733877"
"3","328.01297","10"
"4","328.01297","2.29182148"
"5","328.01297","10"
"6","328.01297","10"
"7","328.9893799","3.10776782"
"8","326.997406","2.925051689"
"9","328.01297","2.507527351"
"10","328.01297","10"
"11","328.01297","2.024858713"
"1","326.997406","1.264166951"
"2","326.997406","2.369641304"
"3","326.997406","2.588285923"
"4","326.997406","4.000034809"
"5","326.997406","3.195294619"
"6","326.997406","10"
"7","325.9816895","2.756962538"
"8","326.997406","2.925051689"
"9","326.997406","2.578527451"
"10","326.997406","2.479265928"
"11","326.997406","2.426799297"
"1","325.9816895","1.356481433"
"2","325.9816895","2.543659687"
"3","325.9816895","2.480918884"
"4","326.997406","4.000034809"
"5","325.9816895","2.765463829"
"6","325.9816895","3.888067961"
"7","325.9816895","2.756962538"
"8","325.9816895","2.748234272"
"9","325.9816895","2.627441406"
"10","325.9816895","2.565520763"
"11","325.9816895","2.958505154"
"1","325.0048828","1.395080447"
"2","325.0048828","2.693039179"
"3","325.0048828","2.613952637"
"4","326.997406","4.000034809"
"5","325.0048828","3.464348555"
"6","325.0048828","3.352740526"
"7","325.0048828","2.934522867"
"8","325.0048828","2.754013777"
"9","325.0048828","10"
"10","325.0048828","2.62513876"
"11","325.0048828","2.429704428"
"1","323.9889221","1.431426287"
"2","323.9889221","2.955036163"
"3","323.9889221","3.048722029"
"4","323.0119019","3.248526812"
"5","323.9889221","10"
"6","323.9889221","2.968787193"
"7","323.9889221","3.018822193"
"8","323.9889221","2.509985209"
"9","323.9889221","2.780327082"
"10","323.9889221","2.803009272"
"11","323.9889221","2.415022135"
"1","323.0119019","1.515411973"
"2","323.0119019","2.465569496"
"3","323.0119019","10"
"4","323.0119019","3.248526812"
"5","323.0119019","10"
"6","323.0119019","2.652784586"
"7","323.0119019","2.606717348"
"8","323.9889221","2.509985209"
"9","323.0119019","10"
"10","323.0119019","3.169492006"
"11","323.0119019","2.339943171"
"1","321.995636","1.686750293"
"2","321.995636","3.131093502"
"3","321.995636","2.730135202"
"4","321.0183411","2.767058849"
"5","321.995636","10"
"6","321.995636","10"
"7","321.995636","2.766088963"
"8","321.995636","2.59838295"
"9","321.995636","2.698641539"
"10","321.995636","3.319671392"
"11","321.995636","3.07169342"
"1","321.0183411","1.705385566"
"2","321.0183411","2.95753336"
"3","321.0183411","3.163533449"
"4","321.0183411","2.767058849"
"5","321.0183411","3.56467557"
"6","321.0183411","2.520710707"
"7","321.995636","2.766088963"
"8","321.995636","2.59838295"
"9","321.0183411","2.580708027"
"10","321.0183411","2.832385302"
"11","321.0183411","10"
"1","320.0018311","1.712671041"
"2","320.0018311","10"
"3","320.0018311","2.469496489"
"4","321.0183411","2.767058849"
"5","320.0018311","3.010875463"
"6","320.0018311","3.191605568"
"7","320.0018311","2.91869092"
"8","320.0018311","3.569327593"
"9","320.0018311","3.004766464"
"10","320.0018311","3.494545698"
"11","320.0018311","10"
"1","318.985199","1.798123002"
"2","318.985199","10"
"3","318.985199","2.842853069"
"4","318.0075378","2.502459049"
"5","318.985199","10"
"6","318.985199","2.699309349"
"7","318.985199","3.430921316"
"8","318.985199","2.518165588"
"9","318.985199","10"
"10","318.985199","10"
"11","318.985199","3.916505337"
"1","318.0075378","1.81458056"
"2","318.0075378","3.215191603"
"3","318.0075378","3.801142931"
"4","318.0075378","2.502459049"
"5","318.0075378","2.716207266"
"6","318.0075378","2.96999383"
"7","318.985199","3.430921316"
"8","318.985199","2.518165588"
"9","318.0075378","10"
"10","318.0075378","10"
"11","318.0075378","2.376721144"
"1","316.9906921","1.909108639"
"2","316.9906921","2.428265572"
"3","316.9906921","10"
"4","316.9906921","3.355338573"
"5","316.9906921","10"
"6","316.9906921","10"
"7","316.9906921","2.484280348"
"8","318.985199","2.518165588"
"9","316.9906921","3.050727844"
"10","316.9906921","2.620624781"
"11","316.9906921","2.979736567"
"1","316.0127563","1.927156091"
"2","316.0127563","3.038467407"
"3","316.0127563","10"
"4","316.0127563","3.231267452"
"5","316.0127563","2.921601057"
"6","316.0127563","10"
"7","316.0127563","2.810225725"
"8","314.995636","3.172948599"
"9","316.0127563","2.783884764"
"10","316.0127563","2.657779932"
"11","316.0127563","10"
"1","314.995636","2.067763329"
"2","314.995636","10"
"3","314.995636","3.374639988"
"4","314.995636","3.146959305"
"5","314.995636","3.729804039"
"6","314.995636","3.0530231"
"7","314.995636","3.030847311"
"8","314.995636","3.172948599"
"9","314.995636","3.118172407"
"10","314.995636","10"
"11","314.995636","2.861687422"
"1","314.0174866","2.07665801"
"2","314.0174866","10"
"3","314.0174866","2.847044945"
"4","314.995636","3.146959305"
"5","314.0174866","2.543666363"
"6","314.0174866","2.906054974"
"7","314.0174866","3.356467962"
"8","314.995636","3.172948599"
"9","314.0174866","2.885646105"
"10","314.0174866","2.767158985"
"11","314.0174866","3.008132458"
"1","313.000061","2.102524281"
"2","313.000061","2.763695955"
"3","313.000061","10"
"4","313.000061","3.000869751"
"5","313.000061","2.89727354"
"6","313.000061","3.10456419"
"7","313.000061","2.989689827"
"8","313.000061","3.015966892"
"9","313.000061","10"
"10","313.000061","2.686474562"
"11","313.000061","2.743015289"
"1","311.982605","2.125660658"
"2","311.982605","3.059298277"
"3","311.982605","3.161650658"
"4","311.982605","2.936986923"
"5","311.982605","10"
"6","311.982605","3.155403852"
"7","313.000061","2.989689827"
"8","311.982605","2.496677399"
"9","311.982605","2.792837858"
"10","311.982605","3.239649296"
"11","311.982605","2.631327391"
"1","311.0040588","2.159631491"
"2","311.0040588","2.80280304"
"3","311.0040588","3.089654684"
"4","311.982605","2.936986923"
"5","311.0040588","10"
"6","311.0040588","2.830453634"
"7","313.000061","2.989689827"
"8","311.0040588","2.740682602"
"9","311.0040588","2.798166752"
"10","311.0040588","3.734108448"
"11","311.0040588","10"
"1","309.9862671","2.091451406"
"2","309.9862671","10"
"3","309.9862671","10"
"4","309.9862671","2.874251127"
"5","309.9862671","3.030175209"
"6","309.9862671","10"
"7","309.0075378","2.87301755"
"8","309.9862671","2.837434769"
"9","309.9862671","3.257254124"
"10","309.9862671","2.959892511"
"11","309.9862671","10"
"1","309.0075378","2.174607038"
"2","309.0075378","3.132722378"
"3","309.0075378","2.906934977"
"4","309.9862671","2.874251127"
"5","309.0075378","2.768793344"
"6","309.0075378","2.588611126"
"7","309.0075378","2.87301755"
"8","309.9862671","2.837434769"
"9","309.0075378","3.394865513"
"10","309.0075378","3.808800459"
"11","309.0075378","10"
"1","307.989563","2.089429617"
"2","307.989563","10"
"3","307.989563","4.104929924"
"4","307.0105896","3.611181974"
"5","307.989563","2.951971531"
"6","307.989563","10"
"7","307.0105896","2.921671629"
"8","307.0105896","3.302782297"
"9","307.989563","2.890842915"
"10","307.989563","10"
"11","307.989563","2.496820688"
"1","307.0105896","2.197482109"
"2","307.0105896","3.162696123"
"3","307.0105896","3.557681799"
"4","307.0105896","3.611181974"
"5","307.0105896","3.134738684"
"6","307.0105896","2.782705069"
"7","307.0105896","2.921671629"
"8","307.0105896","3.302782297"
"9","307.0105896","10"
"10","307.0105896","2.927879572"
"11","307.0105896","2.652590036"
"1","305.9923096","2.296089172"
"2","305.9923096","10"
"3","305.9923096","3.256864309"
"4","305.013092","3.380606413"
"5","305.9923096","2.722677231"
"6","305.9923096","2.981539965"
"7","305.9923096","2.944079161"
"8","305.013092","2.694242239"
"9","305.9923096","10"
"10","305.9923096","10"
"11","305.9923096","3.004081011"
"1","305.013092","2.187772274"
"2","305.013092","3.910506964"
"3","305.013092","3.125518322"
"4","305.013092","3.380606413"
"5","305.013092","3.64786768"
"6","305.013092","3.182072878"
"7","305.9923096","2.944079161"
"8","305.013092","2.694242239"
"9","305.013092","3.990999937"
"10","305.013092","10"
"11","305.013092","3.198808193"
"1","303.9945984","2.296672821"
"2","303.9945984","3.20203352"
"3","303.9945984","2.9161551"
"4","303.9945984","3.346005678"
"5","303.9945984","10"
"6","303.9945984","3.182323217"
"7","303.0151367","3.541375399"
"8","303.9945984","2.545927286"
"9","303.9945984","10"
"10","303.9945984","2.911965609"
"11","303.9945984","2.72196269"
"1","303.0151367","2.28370738"
"2","303.0151367","10"
"3","303.0151367","2.583165646"
"4","303.0151367","4.230803013"
"5","303.0151367","3.879838705"
"6","303.0151367","2.745750904"
"7","303.0151367","3.541375399"
"8","303.0151367","2.886347294"
"9","303.0151367","3.035092354"
"10","303.0151367","10"
"11","303.0151367","2.759940863"
"1","301.9963989","2.347058296"
"2","301.9963989","2.9652493"
"3","301.9963989","10"
"4","301.9963989","3.461236954"
"5","301.9963989","2.74725914"
"6","301.9963989","2.858329058"
"7","301.9963989","3.042297363"
"8","301.9963989","2.89413619"
"9","301.9963989","2.791055679"
"10","301.9963989","3.91921401"
"11","301.9963989","10"
"1","301.0166931","2.381841183"
"2","301.0166931","2.712883711"
"3","301.0166931","10"
"4","301.0166931","2.996948481"
"5","301.0166931","2.556564808"
"6","301.0166931","3.815324068"
"7","301.0166931","3.195767164"
"8","301.0166931","3.022800922"
"9","301.0166931","10"
"10","301.0166931","3.447518349"
"11","301.0166931","2.696726799"
"1","299.9977417","2.228527784"
"2","299.9977417","10"
"3","299.9977417","3.306451082"
"4","299.9977417","3.411322117"
"5","299.9977417","3.025295258"
"6","299.9977417","3.155516386"
"7","299.9977417","2.979762077"
"8","299.9977417","3.355790854"
"9","299.9977417","3.886394739"
"10","299.9977417","3.067600727"
"11","299.9977417","3.070023537"
"1","299.0178223","2.211137295"
"2","299.0178223","3.075137377"
"3","299.0178223","10"
"4","299.0178223","2.795480967"
"5","299.0178223","10"
"6","299.0178223","10"
"7","299.9977417","2.979762077"
"8","299.0178223","3.352435827"
"9","299.0178223","4.239897728"
"10","299.0178223","2.997008324"
"11","299.0178223","3.310345888"
"1","297.9985962","2.265871525"
"2","297.9985962","10"
"3","297.9985962","3.173514366"
"4","299.0178223","2.795480967"
"5","297.9985962","10"
"6","297.9985962","10"
"7","297.9985962","3.60789609"
"8","297.9985962","3.077620268"
"9","297.9985962","3.209335566"
"10","297.9985962","3.080437183"
"11","297.9985962","10"
"1","297.0184021","2.210265875"
"2","297.0184021","10"
"3","297.0184021","3.494129658"
"4","299.0178223","2.795480967"
"5","297.0184021","10"
"6","297.0184021","10"
"7","297.0184021","3.293826342"
"8","297.0184021","3.741096973"
"9","297.0184021","10"
"10","297.0184021","4.139489174"
"11","297.0184021","3.507446289"
"1","295.9989624","2.107426643"
"2","295.9989624","3.27182436"
"3","295.9989624","3.41609478"
"4","295.0185852","3.272754669"
"5","295.9989624","10"
"6","295.9989624","3.647900343"
"7","297.0184021","3.293826342"
"8","295.9989624","2.911454916"
"9","295.9989624","3.154241562"
"10","295.9989624","3.096563816"
"11","295.9989624","10"
"1","295.0185852","2.209570408"
"2","295.0185852","3.162299871"
"3","295.0185852","10"
"4","295.0185852","3.272754669"
"5","295.0185852","10"
"6","295.0185852","2.99540782"
"7","293.9989014","3.223781824"
"8","295.0185852","3.958903074"
"9","295.0185852","3.730056524"
"10","295.0185852","3.638500929"
"11","295.0185852","10"
"1","293.9989014","2.173477411"
"2","293.9989014","3.222025156"
"3","293.9989014","3.11303544"
"4","293.0183105","3.833257198"
"5","293.9989014","10"
"6","293.9989014","10"
"7","293.9989014","3.223781824"
"8","295.0185852","3.958903074"
"9","293.9989014","3.230166435"
"10","293.9989014","10"
"11","293.9989014","2.762999773"
"1","293.0183105","2.080034971"
"2","293.0183105","3.130277157"
"3","293.0183105","10"
"4","293.0183105","3.833257198"
"5","293.0183105","2.837088585"
"6","293.0183105","10"
"7","293.0183105","3.31294632"
"8","295.0185852","3.958903074"
"9","293.0183105","10"
"10","293.0183105","10"
"11","293.0183105","3.523476362"
"1","291.9983521","2.157258034"
"2","291.9983521","10"
"3","291.9983521","3.233340025"
"4","291.9983521","3.401086092"
"5","291.9983521","2.828367233"
"6","291.9983521","10"
"7","291.9983521","3.868498325"
"8","289.0163574","3.200949192"
"9","291.9983521","10"
"10","291.9983521","3.147006512"
"11","291.9983521","10"
"1","291.0175476","2.043417931"
"2","291.0175476","3.780987024"
"3","291.0175476","10"
"4","291.0175476","3.362564325"
"5","291.0175476","10"
"6","291.0175476","3.115932226"
"7","291.0175476","3.262792349"
"8","289.0163574","3.200949192"
"9","291.0175476","3.128554106"
"10","291.0175476","2.828079939"
"11","291.0175476","10"
"1","289.9973755","2.042051792"
"2","289.9973755","10"
"3","289.9973755","4.002156734"
"4","289.9973755","3.2928617"
"5","289.9973755","10"
"6","289.9973755","10"
"7","289.9973755","2.870815277"
"8","289.0163574","3.200949192"
"9","289.9973755","10"
"10","289.9973755","2.854157925"
"11","289.9973755","3.408849239"
"1","289.0163574","2.034613371"
"2","289.0163574","3.805100203"
"3","289.0163574","2.888029099"
"4","289.9973755","3.2928617"
"5","289.0163574","10"
"6","289.0163574","2.858681917"
"7","289.9973755","2.870815277"
"8","289.0163574","3.200949192"
"9","289.0163574","2.94597888"
"10","289.0163574","10"
"11","289.0163574","10"
"1","287.9959106","1.952342153"
"2","287.9959106","10"
"3","287.9959106","3.005904913"
"4","287.9959106","3.532907724"
"5","287.9959106","10"
"6","287.9959106","10"
"7","287.014679","4.054512024"
"8","287.9959106","3.44056201"
"9","287.9959106","3.289427042"
"10","287.9959106","2.680430174"
"11","287.9959106","4.243837357"
"1","287.014679","1.922053337"
"2","287.014679","4.097823143"
"3","287.014679","10"
"4","287.014679","3.781369686"
"5","287.014679","10"
"6","287.014679","3.313143253"
"7","287.014679","4.054512024"
"8","287.014679","3.202945709"
"9","287.014679","3.197234631"
"10","287.014679","10"
"11","287.014679","10"
"1","285.9940491","1.922122359"
"2","285.9940491","2.810907125"
"3","285.9940491","10"
"4","287.014679","3.781369686"
"5","285.9940491","4.253567696"
"6","285.9940491","4.000780106"
"7","285.0125732","3.106256723"
"8","285.9940491","3.06033349"
"9","285.9940491","10"
"10","285.9940491","3.229175806"
"11","285.9940491","10"
"1","285.0125732","1.90477407"
"2","285.0125732","3.598922491"
"3","285.0125732","3.376129389"
"4","283.9916992","3.073388815"
"5","285.0125732","2.947353601"
"6","285.0125732","10"
"7","285.0125732","3.106256723"
"8","285.0125732","3.238467932"
"9","285.0125732","3.454232454"
"10","285.0125732","3.412880659"
"11","285.0125732","10"
"1","283.9916992","1.95419395"
"2","283.9916992","3.127271175"
"3","283.9916992","10"
"4","283.9916992","3.073388815"
"5","283.9916992","10"
"6","283.9916992","3.324676275"
"7","283.0100098","4.315137386"
"8","283.0100098","3.37595582"
"9","283.9916992","10"
"10","283.9916992","10"
"11","283.9916992","2.975790262"
"1","283.0100098","1.899081945"
"2","283.0100098","4.360447884"
"3","283.0100098","3.317684412"
"4","283.9916992","3.073388815"
"5","283.0100098","10"
"6","283.0100098","10"
"7","283.0100098","4.315137386"
"8","283.0100098","3.37595582"
"9","283.0100098","3.207097292"
"10","283.0100098","3.743643761"
"11","283.0100098","3.589845896"
"1","281.9889221","1.868517518"
"2","281.9889221","3.151656628"
"3","281.9889221","3.102574348"
"4","281.9889221","2.901850462"
"5","281.9889221","3.264047623"
"6","281.9889221","3.927330494"
"7","283.0100098","4.315137386"
"8","281.9889221","3.266195059"
"9","281.9889221","2.84570241"
"10","281.9889221","3.452412128"
"11","281.9889221","3.250155926"
"1","281.007019","1.849627495"
"2","281.007019","10"
"3","281.007019","10"
"4","281.9889221","2.901850462"
"5","281.007019","10"
"6","281.007019","10"
"7","283.0100098","4.315137386"
"8","281.007019","3.457618952"
"9","281.007019","3.555003166"
"10","281.007019","3.21035552"
"11","281.007019","3.863591194"
"1","279.9856873","1.83758533"
"2","279.9856873","2.763081312"
"3","279.9856873","3.532297373"
"4","281.9889221","2.901850462"
"5","279.9856873","2.829022408"
"6","279.9856873","10"
"7","279.00354","3.605140209"
"8","281.007019","3.457618952"
"9","279.9856873","10"
"10","279.9856873","10"
"11","279.9856873","10"
"1","279.00354","1.755396128"
"2","279.00354","3.161301136"
"3","279.00354","3.46316576"
"4","281.9889221","2.901850462"
"5","279.00354","3.180980206"
"6","279.00354","3.67840457"
"7","279.00354","3.605140209"
"8","277.9819946","4.244410038"
"9","279.00354","10"
"10","279.00354","3.412358284"
"11","279.00354","3.115473032"
"1","277.9819946","1.836099744"
"2","277.9819946","2.604070187"
"3","277.9819946","2.940459728"
"4","281.9889221","2.901850462"
"5","277.9819946","3.45947504"
"6","277.9819946","10"
"7","277.9819946","2.904389858"
"8","277.9819946","4.244410038"
"9","277.9819946","3.229081631"
"10","277.9819946","3.161543131"
"11","277.9819946","3.013267517"
"1","276.9996338","1.814949751"
"2","276.9996338","2.742867947"
"3","276.9996338","10"
"4","272.9905701","3.208538055"
