experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
146,diprotic,2,11,10.7,10.46,0.23999999999999844,0.1842833034215803,0.22110642780633677,0.5205352181024352,0.5563153575930133,0.7168254720858984,0.5,1.0,0.0,1.0,0.5010344295001545,0.24954019131877647,0.0,6.347604229860007,"[2.7797, 4.9742, 3.8105]","[0.1214, 0.2211, 0.2103]","[0.4980, 0.1235, 0.2067]","[2.6463, 4.8798, 3.7855]","[2.4555, 5.6910]","[0, 1]",[2]
146,diprotic,2,12,10.47,10.46,0.009999999999999787,0.18420138489210847,0.21885050620030788,0.5226258641937835,0.560342846662666,0.7247305694376767,0.5,1.0,0.0,1.0,0.5012733186147882,0.2492054861510449,1.0,6.122211526408792,"[2.7760, 4.9663, 3.8154]","[0.1233, 0.2189, 0.2104]","[0.4989, 0.1246, 0.2070]","[2.6456, 4.8786, 3.7863]","[2.4555, 5.6910]","[0, 1]",[2]
148,monoprotic,1,0,1.73,4.89,3.1599999999999997,0.20000000000000004,0.2,0.011398164801741384,0.011398164801741384,0.011398164801741384,1.0,1.0,1.0,1.0,0.011398164801741384,0.5384373876932127,0.0,,"[5.7956, 2.9386, 3.9853]","[0.2000, 0.2000, 0.2000]","[0.0984, 0.1659, 0.0951]","[5.7956, 2.9386, 3.9853]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,1,3.23,4.89,1.6599999999999997,0.20382124180651476,0.20907511091005668,0.00958605204984364,0.00958605204984364,0.00958605204984364,1.0,1.0,1.0,1.0,0.01111043067440276,0.5392360527015765,0.0,0.7570348789263517,"[5.7907, 2.9404, 3.9931]","[0.1999, 0.2091, 0.2025]","[0.0986, 0.1658, 0.0953]","[5.7948, 2.9389, 3.9865]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,2,4.04,4.89,0.8499999999999996,0.17223858323533073,0.18060994781592793,0.1895252361056441,0.1895252361056441,0.1895252361056441,1.0,1.0,1.0,1.0,0.04070324715499263,0.5382767918558439,0.0,0.03160929229576137,"[5.6277, 2.7605, 3.8843]","[0.1568, 0.1793, 0.1806]","[0.0987, 0.1664, 0.0953]","[5.7673, 2.9093, 3.9687]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,3,11.6,4.89,6.71,0.1686359492354487,0.17762788142200345,0.18490698524923754,0.18490698524923754,0.18490698524923754,1.0,1.0,1.0,1.0,0.04024710232554929,0.5377840066854739,0.0,7.511884216126054,"[5.6118, 2.7651, 3.8798]","[0.1580, 0.1703, 0.1776]","[0.0982, 0.1662, 0.0952]","[5.7646, 2.9098, 3.9679]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,4,10.23,4.89,5.340000000000001,0.17252737118714176,0.18150565763459087,0.18496802076414331,0.18496802076414331,0.18496802076414331,1.0,1.0,1.0,1.0,0.04009540439502013,0.5388612576565874,0.0,6.1634787009283905,"[5.6132, 2.7650, 3.8699]","[0.1610, 0.1751, 0.1815]","[0.0980, 0.1654, 0.0953]","[5.7650, 2.9099, 3.9664]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,5,4.05,4.89,0.8399999999999999,0.1476986757464417,0.1640687452236401,0.15877084319704382,0.15877084319704382,0.15877084319704382,1.0,1.0,1.0,1.0,0.03665046080913692,0.5387284445309735,0.0,0.005061126733198584,"[5.6352, 2.7912, 3.8801]","[0.1348, 0.1442, 0.1641]","[0.0980, 0.1656, 0.0954]","[5.7678, 2.9133, 3.9677]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,6,4.39,4.89,0.5,0.15079146272700486,0.16909348302938143,0.16720198395542551,0.16720198395542551,0.16720198395542551,1.0,1.0,1.0,1.0,0.03803186101185485,0.5387497023296187,0.0,0.3317052092030641,"[5.6312, 2.7828, 3.8734]","[0.1370, 0.1463, 0.1691]","[0.0982, 0.1659, 0.0956]","[5.7672, 2.9120, 3.9667]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,7,10.07,4.89,5.180000000000001,0.15615280705175155,0.1751597851681705,0.16525417827277034,0.16525417827277034,0.16525417827277034,1.0,1.0,1.0,1.0,0.03768106724418052,0.5393793511407804,0.0,6.002242731912993,"[5.6254, 2.7847, 3.8776]","[0.1464, 0.1469, 0.1752]","[0.0979, 0.1652, 0.0955]","[5.7665, 2.9123, 3.9675]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,8,4.74,4.89,0.14999999999999947,0.1579448177039516,0.17885761115363036,0.17224656532709393,0.17224656532709393,0.17224656532709393,1.0,1.0,1.0,1.0,0.038760728825282253,0.538518308709604,0.0,0.6772229292057457,"[5.6414, 2.7778, 3.8777]","[0.1444, 0.1506, 0.1789]","[0.0982, 0.1656, 0.0951]","[5.7692, 2.9112, 3.9676]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,9,5.1,4.89,0.20999999999999996,0.15528658989690192,0.1707949865987284,0.18358671524095493,0.18358671524095493,0.18358671524095493,1.0,1.0,1.0,1.0,0.0405326208501009,0.5381264388458752,0.0,1.0341822853311893,"[5.6498, 2.7664, 3.8828]","[0.1398, 0.1552, 0.1708]","[0.0982, 0.1661, 0.0953]","[5.7705, 2.9095, 3.9683]",[2.9500],[1],"[0, 2]"
148,monoprotic,1,10,4.92,4.89,0.03000000000000025,0.1546551350194938,0.16705261934818502,0.17228340138447384,0.17228340138447384,0.17228340138447384,1.0,1.0,1.0,1.0,0.03869505446036481,0.5379799439352708,1.0,0.8551497220341115,"[5.6455, 2.7777, 3.8839]","[0.1441, 0.1528, 0.1671]","[0.0982, 0.1667, 0.0959]","[5.7699, 2.9113, 3.9684]",[2.9500],[1],"[0, 2]"
149,triprotic,3,0,1.74,8.6,6.859999999999999,0.20000000000000004,0.2,1.4608045640766845,1.600085462944275,2.3669980297919126,0.0,0.3333333333333333,0.0,0.0,1.4608045640766845,0.0,0.0,,"[5.0893, 3.3647, 3.6812]","[0.2000, 0.2000, 0.2000]","[0.0626, 0.1456, 0.1602]","[5.0893, 3.3647, 3.6812]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,1,3.0,8.6,5.6,0.19842846884732748,0.2048443726665966,1.4497989313131516,1.5909978997420786,2.3596997452209,0.0,0.3333333333333333,0.0,0.0,1.4590384506306826,0.0,0.0,0.8727729852544144,"[5.0966, 3.3503, 3.6924]","[0.1870, 0.2034, 0.2048]","[0.0623, 0.1454, 0.1600]","[5.0905, 3.3624, 3.6830]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,2,4.69,8.6,3.9099999999999993,0.20674329535529853,0.2192873591857026,1.449379578294794,1.5905872683197555,2.3602213027821115,0.0,0.3333333333333333,0.0,0.0,1.4589960112497071,0.0,0.0,0.6402462570089851,"[5.0961, 3.3446, 3.6885]","[0.1940, 0.2193, 0.2069]","[0.0625, 0.1450, 0.1602]","[5.0904, 3.3616, 3.6824]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,3,6.74,8.6,1.8599999999999994,0.21107282708396588,0.2273274496417324,1.4353640563143495,1.5802160689836515,2.3559707632979494,0.0,0.3333333333333333,0.0,0.0,1.456810473431764,0.0,0.0,2.541252055447549,"[5.1004, 3.3184, 3.7002]","[0.1961, 0.2273, 0.2097]","[0.0626, 0.1452, 0.1608]","[5.0911, 3.3576, 3.6842]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,4,7.62,8.6,0.9799999999999995,0.20960116570547282,0.22962616733878644,1.431879832250516,1.5793523231894728,2.3592147482557273,0.0,0.3333333333333333,0.0,0.0,1.4562625782887049,0.0,0.0,3.2401686104759575,"[5.0971, 3.3171, 3.7125]","[0.1915, 0.2296, 0.2077]","[0.0628, 0.1454, 0.1605]","[5.0906, 3.3574, 3.6862]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,5,8.19,8.6,0.41000000000000014,0.21050389157027102,0.2352215317773903,1.434590138315092,1.5830348928141402,2.3671639748060542,0.0,0.3333333333333333,0.0,0.0,1.4567263234015624,0.0,0.0,3.553736288622021,"[5.0892, 3.3119, 3.7072]","[0.1894, 0.2352, 0.2069]","[0.0630, 0.1452, 0.1610]","[5.0893, 3.3566, 3.6853]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,6,8.91,8.6,0.3100000000000005,0.21211985302857514,0.2325821963826562,1.437083712406601,1.5848438655937456,2.3697774968600287,0.0,0.3333333333333333,0.0,0.0,1.4571299798241413,0.0,0.0,3.7338656967878343,"[5.0866, 3.3059, 3.6962]","[0.1935, 0.2326, 0.2103]","[0.0622, 0.1454, 0.1612]","[5.0889, 3.3557, 3.6836]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,7,8.44,8.6,0.16000000000000014,0.216891696935163,0.2391746992373098,1.4431467972198524,1.5883250058688405,2.3696047608281123,0.0,0.3333333333333333,0.0,0.0,1.4581040004513681,0.0,0.0,3.649508545696735,"[5.0867, 3.3115, 3.6835]","[0.2012, 0.2392, 0.2103]","[0.0628, 0.1450, 0.1610]","[5.0889, 3.3566, 3.6815]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
149,triprotic,3,8,8.62,8.6,0.019999999999999574,0.21345281438367966,0.23240006406438632,1.4387789286481931,1.5867049180732897,2.373186002044827,0.0,0.3333333333333333,0.0,0.0,1.4574007235150077,0.0,1.0,3.695429417192935,"[5.0832, 3.3034, 3.6921]","[0.2002, 0.2324, 0.2077]","[0.0623, 0.1448, 0.1616]","[5.0883, 3.3553, 3.6829]","[2.2034, 4.5353, 7.4563]","[0, 1, 2]",[]
150,monoprotic,1,0,2.26,10.15,7.890000000000001,0.20000000000000004,0.2,1.2525289195352425,1.2525289195352425,1.2525289195352425,0.0,0.0,0.0,0.0,1.2525289195352425,0.8322930095552012,0.0,,"[3.7375, 2.3457, 2.2949]","[0.2000, 0.2000, 0.2000]","[0.1242, 0.1714, 0.4448]","[3.7375, 2.3457, 2.2949]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,1,5.89,10.15,4.260000000000001,0.1985750670429668,0.20449164887855506,1.2498411158936835,1.2498411158936835,1.2498411158936835,0.0,0.0,0.0,0.0,1.2520952604214175,0.8323409835756304,0.0,3.243558287490159,"[3.7402, 2.3381, 2.2961]","[0.1957, 0.1955, 0.2045]","[0.1241, 0.1711, 0.4450]","[3.7379, 2.3445, 2.2951]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,2,12.3,10.15,2.1500000000000004,0.1971317356948374,0.2064539021388097,1.2353001011824163,1.2353001011824163,1.2353001011824163,0.0,0.0,0.0,0.0,1.2497257916690243,0.8319856513193662,0.0,9.508111637970433,"[3.7547, 2.3221, 2.2982]","[0.1887, 0.1962, 0.2065]","[0.1243, 0.1710, 0.4447]","[3.7403, 2.3419, 2.2954]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,3,11.84,10.15,1.6899999999999995,0.19460621970158923,0.20578813242301983,1.241290262726905,1.241290262726905,1.241290262726905,0.0,0.0,0.0,0.0,1.2507189960112437,0.8317912352122324,0.0,9.115412899907678,"[3.7487, 2.3329, 2.2917]","[0.1973, 0.1807, 0.2058]","[0.1245, 0.1707, 0.4450]","[3.7393, 2.3436, 2.2944]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,4,5.9,10.15,4.25,0.19146542790451007,0.20023454319636433,1.241704837648331,1.241704837648331,1.241704837648331,0.0,0.0,0.0,0.0,1.2507890639900676,0.8325927450719399,0.0,3.246569996559993,"[3.7483, 2.3389, 2.2707]","[0.1989, 0.1753, 0.2002]","[0.1238, 0.1709, 0.4448]","[3.7392, 2.3446, 2.2910]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,5,11.11,10.15,0.9599999999999991,0.19139421417632888,0.20197398933199037,1.2398477069704317,1.2398477069704317,1.2398477069704317,0.0,0.0,0.0,0.0,1.2504980782970456,0.8322030401188194,0.0,8.419454862377606,"[3.7502, 2.3267, 2.2721]","[0.2020, 0.1721, 0.2001]","[0.1239, 0.1708, 0.4438]","[3.7395, 2.3426, 2.2912]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,6,6.45,10.15,3.7,0.18822190858185303,0.20053789667603694,1.2473877353845424,1.2473877353845424,1.2473877353845424,0.0,0.0,0.0,0.0,1.2517041627608654,0.8313948255031074,0.0,3.7776404100470247,"[3.7426, 2.3243, 2.2755]","[0.2005, 0.1714, 0.1927]","[0.1245, 0.1702, 0.4435]","[3.7383, 2.3422, 2.2917]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,7,10.03,10.15,0.120000000000001,0.1939739766924964,0.21075870370189054,1.2569714689267846,1.2569714689267846,1.2569714689267846,0.0,0.0,0.0,0.0,1.253242884214452,0.8314736182587399,0.0,7.348886717082932,"[3.7330, 2.3286, 2.2759]","[0.1990, 0.1721, 0.2108]","[0.1244, 0.1703, 0.4433]","[3.7368, 2.3429, 2.2919]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,8,10.88,10.15,0.7300000000000004,0.19365619167566586,0.20539446077016751,1.2555875666398126,1.2555875666398126,1.2555875666398126,0.0,0.0,0.0,0.0,1.2530167406754669,0.8318004906376244,0.0,8.193830610364676,"[3.7344, 2.3233, 2.2558]","[0.2054, 0.1717, 0.2039]","[0.1239, 0.1698, 0.4430]","[3.7370, 2.3420, 2.2886]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,9,10.63,10.15,0.4800000000000004,0.19816652344929656,0.21631917973679793,1.2459427480638996,1.2459427480638996,1.2459427480638996,0.0,0.0,0.0,0.0,1.2514922653874008,0.8328771455142863,0.0,7.947508381325752,"[3.7441, 2.3237, 2.2647]","[0.2163, 0.1668, 0.2114]","[0.1232, 0.1710, 0.4430]","[3.7385, 2.3421, 2.2901]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,10,10.03,10.15,0.120000000000001,0.19323368399794003,0.2085057665717969,1.2473852002596866,1.2473852002596866,1.2473852002596866,0.0,0.0,0.0,0.0,1.2517116194028755,0.8316876116711814,0.0,7.349101570639759,"[3.7426, 2.3095, 2.2635]","[0.2085, 0.1692, 0.2020]","[0.1243, 0.1714, 0.4429]","[3.7383, 2.3397, 2.2899]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,11,10.42,10.15,0.2699999999999996,0.19745516076620984,0.20922241923628995,1.2539826699190697,1.2539826699190697,1.2539826699190697,0.0,0.0,0.0,0.0,1.2527597105185397,0.8314422472638218,0.0,7.738715953268111,"[3.7360, 2.3032, 2.2522]","[0.2092, 0.1748, 0.2084]","[0.1246, 0.1706, 0.4441]","[3.7372, 2.3387, 2.2881]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,12,10.27,10.15,0.11999999999999922,0.19749275434925687,0.21018238480443957,1.2470108939517552,1.2470108939517552,1.2470108939517552,0.0,0.0,0.0,0.0,1.2516539163582707,0.8319701877873401,0.0,7.590547897368669,"[3.7430, 2.3054, 2.2518]","[0.2102, 0.1755, 0.2068]","[0.1244, 0.1711, 0.4447]","[3.7383, 2.3391, 2.2880]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,13,10.03,10.15,0.120000000000001,0.19789811692200232,0.2141880530808948,1.2569945193068017,1.2569945193068017,1.2569945193068017,0.0,0.0,0.0,0.0,1.2532336164884583,0.8316800862980432,0.0,7.350706061087548,"[3.7330, 2.3137, 2.2490]","[0.2142, 0.1742, 0.2053]","[0.1246, 0.1700, 0.4454]","[3.7368, 2.3404, 2.2876]",[4.9900],[0],"[1, 2]"
150,monoprotic,1,14,10.12,10.15,0.030000000000001137,0.1963964786311294,0.20821316557238045,1.269356059060124,1.269356059060124,1.269356059060124,0.0,0.0,0.0,0.0,1.2552035746048862,0.8327666724729234,1.0,7.440686964550986,"[3.7206, 2.3120, 2.2430]","[0.2082, 0.1768, 0.2042]","[0.1242, 0.1720, 0.4464]","[3.7348, 2.3402, 2.2866]",[4.9900],[0],"[1, 2]"
151,diprotic,2,0,1.63,7.66,6.03,0.20000000000000004,0.2,0.3962752130586853,0.4640634612235439,0.6377723177164207,0.5,1.0,0.0,1.0,0.3962752130586853,0.5421942568601689,0.0,,"[4.7089, 3.8331, 5.1390]","[0.2000, 0.2000, 0.2000]","[0.2159, 0.1725, 0.4600]","[4.7089, 3.8331, 5.1390]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,1,3.76,7.66,3.9000000000000004,0.20160168355385175,0.2068935753678538,0.39185054894960625,0.460476723301007,0.6337016601521896,0.5,1.0,0.0,1.0,0.3955657040283054,0.5422223238737495,0.0,0.398103720052168,"[4.7137, 3.8290, 5.1286]","[0.1958, 0.2069, 0.2021]","[0.2157, 0.1728, 0.4602]","[4.7097, 3.8325, 5.1374]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,2,4.78,7.66,2.88,0.19956550909233386,0.2069806670769618,0.3811380799638848,0.4514075342363295,0.6230110341500987,0.5,1.0,0.0,1.0,0.3938421634042397,0.5424050413395409,0.0,0.36913091034628476,"[4.7244, 3.8183, 5.1299]","[0.1913, 0.2070, 0.2005]","[0.2158, 0.1727, 0.4605]","[4.7114, 3.8308, 5.1376]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,3,5.75,7.66,1.9100000000000001,0.20450875482622113,0.21508710230475378,0.38095498043858256,0.4554900084881735,0.6306436880558786,0.5,1.0,0.0,1.0,0.39382564501070805,0.5420942971355914,0.0,1.1047169244848192,"[4.7324, 3.8260, 5.1297]","[0.1997, 0.2151, 0.1987]","[0.2155, 0.1734, 0.4604]","[4.7127, 3.8320, 5.1375]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,4,11.81,7.66,4.15,0.20222099184618272,0.21562105930005193,0.38062500811008126,0.4526477181635824,0.6256037009792745,0.5,1.0,0.0,1.0,0.39377402182544374,0.5415088785522201,0.0,6.921723397858441,"[4.7280, 3.8209, 5.1328]","[0.1961, 0.2156, 0.1949]","[0.2157, 0.1741, 0.4604]","[4.7120, 3.8312, 5.1380]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,5,11.15,7.66,3.49,0.20653472701519515,0.2259380288793215,0.3651564452750029,0.43586436729576633,0.6031449264085706,0.5,1.0,0.0,1.0,0.391368929918823,0.5417109288456574,0.0,6.3951715306378905,"[4.7365, 3.7985, 5.1410]","[0.2012, 0.2259, 0.1925]","[0.2153, 0.1739, 0.4600]","[4.7133, 3.8277, 5.1394]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,6,5.75,7.66,1.9100000000000001,0.20358362732759874,0.23116594429287649,0.3756983263381293,0.4471048696761224,0.6180896052134859,0.5,1.0,0.0,1.0,0.3930188847435667,0.5420488690153501,0.0,1.1047541559673846,"[4.7304, 3.8134, 5.1403]","[0.1943, 0.2312, 0.1853]","[0.2158, 0.1733, 0.4606]","[4.7124, 3.8301, 5.1392]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,7,6.32,7.66,1.3399999999999999,0.20394875991890934,0.23536571342644225,0.37196170702621756,0.4438223317055782,0.6140830621907685,0.5,1.0,0.0,1.0,0.39242562130016645,0.5427222229526965,0.0,1.6220873162895444,"[4.7338, 3.8094, 5.1454]","[0.1889, 0.2354, 0.1876]","[0.2156, 0.1728, 0.4610]","[4.7129, 3.8295, 5.1401]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,8,11.11,7.66,3.4499999999999993,0.20580538905124648,0.23757761724422086,0.3675055238620353,0.43917778787990747,0.6079568064495482,0.5,1.0,0.0,1.0,0.39172841316047236,0.5427127681846877,0.0,6.354686318561434,"[4.7366, 3.8033, 5.1531]","[0.1868, 0.2376, 0.1931]","[0.2155, 0.1725, 0.4604]","[4.7134, 3.8285, 5.1413]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,9,10.29,7.66,2.629999999999999,0.21007721420912906,0.241856588163239,0.36756593630789225,0.4459332422080671,0.620057003421763,0.5,1.0,0.0,1.0,0.39168498770382354,0.542649762131694,0.0,5.563412848822772,"[4.7486, 3.8154, 5.1488]","[0.1863, 0.2419, 0.2020]","[0.2155, 0.1725, 0.4603]","[4.7154, 3.8304, 5.1406]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,10,6.34,7.66,1.3200000000000003,0.20912733814974527,0.24443182613177555,0.36469345851135393,0.4410661042296511,0.6127619765045664,0.5,1.0,0.0,1.0,0.3912606331221917,0.5434611760491292,0.0,1.6400577278435229,"[4.7470, 3.8081, 5.1430]","[0.1862, 0.2444, 0.1967]","[0.2154, 0.1721, 0.4613]","[4.7151, 3.8293, 5.1397]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,11,6.75,7.66,0.9100000000000001,0.2069620166672839,0.2440896650949834,0.36051269194513735,0.43631412057320157,0.60627804906049,0.5,1.0,0.0,1.0,0.3906127318029873,0.543413493486707,0.0,2.037259567063302,"[4.7489, 3.8016, 5.1384]","[0.1860, 0.2441, 0.1908]","[0.2154, 0.1723, 0.4615]","[4.7154, 3.8283, 5.1389]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,12,10.28,7.66,2.619999999999999,0.20907314643240668,0.25019790432536954,0.3545199879338532,0.4333496954725993,0.6037338252735465,0.5,1.0,0.0,1.0,0.38968711909315257,0.5431008187120144,0.0,5.553890954907983,"[4.7584, 3.7991, 5.1416]","[0.1900, 0.2502, 0.1871]","[0.2156, 0.1735, 0.4624]","[4.7169, 3.8280, 5.1395]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,13,7.43,7.66,0.23000000000000043,0.207358898663779,0.24688113020953834,0.3628768274385765,0.4422424441273591,0.6156589223263551,0.5,1.0,0.0,1.0,0.39098887313873565,0.5432795037923681,0.0,2.710457663349807,"[4.7536, 3.8110, 5.1508]","[0.1945, 0.2469, 0.1807]","[0.2158, 0.1731, 0.4626]","[4.7161, 3.8298, 5.1410]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,14,9.68,7.66,2.0199999999999996,0.20937657113964148,0.24876162104440652,0.36504615196356105,0.440343321404044,0.6113052586819561,0.5,1.0,0.0,1.0,0.39135865747795173,0.5437906770289983,0.0,4.956250668801367,"[4.7449, 3.8066, 5.1516]","[0.1924, 0.2488, 0.1870]","[0.2163, 0.1725, 0.4635]","[4.7147, 3.8291, 5.1411]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,15,8.64,7.66,0.9800000000000004,0.21569066718937444,0.26257943511562293,0.36183284516205694,0.4396039797862863,0.6114899123679995,0.5,1.0,0.0,1.0,0.39088275260379945,0.5436797999909799,0.0,3.918068114072085,"[4.7515, 3.8068, 5.1458]","[0.1952, 0.2626, 0.1893]","[0.2163, 0.1730, 0.4638]","[4.7158, 3.8292, 5.1401]","[3.1953, 4.8637]","[0, 1]",[2]
151,diprotic,2,16,7.6,7.66,0.0600000000000005,0.21338704554628785,0.2585807469557316,0.3637550996392718,0.4434723201591375,0.6174279721222238,0.5,1.0,0.0,1.0,0.3911485183904231,0.5437614640466036,1.0,2.8793990857899185,"[4.7536, 3.8128, 5.1403]","[0.1955, 0.2586, 0.1861]","[0.2176, 0.1721, 0.4644]","[4.7161, 3.8301, 5.1392]","[3.1953, 4.8637]","[0, 1]",[2]
153,monoprotic,1,0,1.77,3.62,1.85,0.20000000000000004,0.2,0.8911161476585696,0.8911161476585696,0.8911161476585696,0.0,1.0,0.0,1.0,0.8911161476585696,0.8487059974559973,0.0,,"[4.3211, 5.5570, 4.5781]","[0.2000, 0.2000, 0.2000]","[0.0925, 0.1409, 0.3780]","[4.3211, 5.5570, 4.5781]",[3.4300],[0],"[1, 2]"
153,monoprotic,1,1,3.4,3.62,0.2200000000000002,0.20095071974229883,0.2047148532107371,0.8929914446614613,0.8929914446614613,0.8929914446614613,0.0,1.0,0.0,1.0,0.8914174906107548,0.8485441718756626,0.0,0.795938551798463,"[4.3230, 5.5655, 4.5817]","[0.1991, 0.1990, 0.2047]","[0.0925, 0.1407, 0.3778]","[4.3214, 5.5583, 4.5787]",[3.4300],[0],"[1, 2]"
153,monoprotic,1,2,3.46,3.62,0.16000000000000014,0.19893869105181738,0.2089477236869481,0.8935112159202059,0.8935112159202059,0.8935112159202059,0.0,1.0,0.0,1.0,0.8915052678554445,0.849035252496544,0.0,0.7859828308783472,"[4.3235, 5.5681, 4.5820]","[0.1899, 0.1980, 0.2089]","[0.0922, 0.1407, 0.3779]","[4.3215, 5.5588, 4.5787]",[3.4300],[0],"[1, 2]"
153,monoprotic,1,3,3.54,3.62,0.08000000000000007,0.20545110122264423,0.21643774017689058,0.8878215162830707,0.8878215162830707,0.8878215162830707,0.0,1.0,0.0,1.0,0.8905840457705021,0.849242251499173,1.0,0.7558093308843672,"[4.3178, 5.5697, 4.5751]","[0.1949, 0.2050, 0.2164]","[0.0921, 0.1408, 0.3778]","[4.3206, 5.5590, 4.5776]",[3.4300],[0],"[1, 2]"
156,diprotic,2,0,1.8,6.09,4.29,0.20000000000000004,0.2,1.5269546999775596,1.942559052215447,2.727764849651777,0.5,0.5,0.0,0.0,1.5269546999775596,0.27193269718652696,0.0,,"[3.1028, 3.7170, 3.0122]","[0.2000, 0.2000, 0.2000]","[0.3901, 0.4584, 0.3169]","[3.1028, 3.7170, 3.0122]","[3.4289, 6.4447]","[0, 1]",[2]
156,diprotic,2,1,3.95,6.09,2.1399999999999997,0.19769977164255836,0.20040139320111547,1.5208344928606563,1.9344900959511302,2.7163738592799653,0.5,0.5,0.0,0.0,1.5259723759034285,0.27176996158395145,0.0,0.9214276790618898,"[3.1036, 3.7284, 3.0192]","[0.1961, 0.2004, 0.1966]","[0.3903, 0.4584, 0.3167]","[3.1029, 3.7188, 3.0133]","[3.4289, 6.4447]","[0, 1]",[2]
156,diprotic,2,2,5.63,6.09,0.45999999999999996,0.2012369808518261,0.20350750385390212,1.5192469636271484,1.941220766992848,2.727645378767615,0.5,0.5,0.0,0.0,1.525715980078879,0.2715997924318129,0.0,2.4408871462754904,"[3.1181, 3.7171, 3.0121]","[0.1990, 0.2035, 0.2012]","[0.3902, 0.4586, 0.3165]","[3.1052, 3.7170, 3.0122]","[3.4289, 6.4447]","[0, 1]",[2]
156,diprotic,2,3,5.88,6.09,0.20999999999999996,0.19796313524112072,0.19902243606120396,1.519913467976068,1.9380804411831944,2.722418705537139,0.5,0.5,0.0,0.0,1.525821132603121,0.27195035732204437,0.0,2.660015672557056,"[3.1115, 3.7223, 3.0067]","[0.1967, 0.1990, 0.1982]","[0.3899, 0.4586, 0.3169]","[3.1042, 3.7178, 3.0113]","[3.4289, 6.4447]","[0, 1]",[2]
156,diprotic,2,4,6.0,6.09,0.08999999999999986,0.20513586288577998,0.21138878502588432,1.5154932851441187,1.927484878378324,2.706492050492005,0.5,0.5,0.0,0.0,1.5251377155012307,0.2722551452552561,1.0,2.7611732436344028,"[3.1044, 3.7382, 3.0059]","[0.1977, 0.2114, 0.2064]","[0.3901, 0.4586, 0.3175]","[3.1031, 3.7203, 3.0112]","[3.4289, 6.4447]","[0, 1]",[2]
