experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
605,monoprotic,1,0,3.4,7.63,4.23,0.20000000000000004,0.2,0.8235634594268828,0.8235634594268828,0.8235634594268828,0.0,1.0,0.0,1.0,0.8235634594268828,0.9652975645941422,0.0,,"[2.1852, 5.3362, 2.6464]","[0.2000, 0.2000, 0.2000]","[0.0172, 0.4290, 0.0160]","[2.1852, 5.3362, 2.6464]",[3.4700],[2],"[0, 1]",initial,50,False,7.96,7.63,0.33000000000000007,0.9265723871832772,0.2098845058087553,0.9938759296024451
605,monoprotic,1,8,10.93,7.63,3.3,0.21287411739158604,0.23189811787391598,0.829784139019706,0.829784139019706,0.829784139019706,0.0,1.0,0.0,1.0,0.8245911926605425,0.9667213324005194,0.0,7.5720165989547965,"[2.2091, 5.3578, 2.6402]","[0.2310, 0.2319, 0.1757]","[0.0163, 0.4298, 0.0154]","[2.1889, 5.3396, 2.6454]",[3.4700],[2],"[0, 1]",up_to_8_steps,50,False,7.96,7.63,0.33000000000000007,0.9265723871832772,0.2098845058087553,0.9938759296024451
606,monoprotic,1,3,6.73,6.7,0.03000000000000025,0.20621733138757223,0.22026371080650603,0.8036805652015779,0.8036805652015779,0.8036805652015779,0.0,1.0,0.0,1.0,0.7768185129985348,0.7469347794759189,1.0,2.756061033480801,"[4.5673, 4.8463, 2.8542]","[0.1942, 0.2042, 0.2203]","[0.2274, 0.1097, 0.0963]","[4.5649, 4.8732, 2.8556]",[5.6500],[1],"[0, 2]",final,3,True,6.73,6.7,0.03000000000000025,0.8036805652015779,0.20621733138757223,0.7469347794759189
606,monoprotic,1,0,2.25,6.7,4.45,0.20000000000000004,0.2,0.7717127864477371,0.7717127864477371,0.7717127864477371,0.0,1.0,0.0,1.0,0.7717127864477371,0.7464615839958603,0.0,,"[4.5644, 4.8783, 2.8559]","[0.2000, 0.2000, 0.2000]","[0.2265, 0.1095, 0.0957]","[4.5644, 4.8783, 2.8559]",[5.6500],[1],"[0, 2]",initial,3,True,6.73,6.7,0.03000000000000025,0.8036805652015779,0.20621733138757223,0.7469347794759189
606,monoprotic,1,3,6.73,6.7,0.03000000000000025,0.20621733138757223,0.22026371080650603,0.8036805652015779,0.8036805652015779,0.8036805652015779,0.0,1.0,0.0,1.0,0.7768185129985348,0.7469347794759189,1.0,2.756061033480801,"[4.5673, 4.8463, 2.8542]","[0.1942, 0.2042, 0.2203]","[0.2274, 0.1097, 0.0963]","[4.5649, 4.8732, 2.8556]",[5.6500],[1],"[0, 2]",up_to_8_steps,3,True,6.73,6.7,0.03000000000000025,0.8036805652015779,0.20621733138757223,0.7469347794759189
607,monoprotic,1,25,7.13,7.04,0.08999999999999986,0.20949003194938598,0.21655864484536858,0.6190377174537316,0.6190377174537316,0.6190377174537316,0.0,1.0,0.0,1.0,0.6132889639322818,0.575919630269788,1.0,3.554634300172329,"[2.9510, 5.6255, 2.5570]","[0.2053, 0.2067, 0.2166]","[0.3961, 0.1037, 0.4342]","[2.9567, 5.5974, 2.4705]",[3.5700],[0],"[1, 2]",final,25,True,7.13,7.04,0.08999999999999986,0.6190377174537316,0.20949003194938598,0.575919630269788
607,monoprotic,1,0,2.5,7.04,4.54,0.20000000000000004,0.2,0.6121978973025342,0.6121978973025342,0.6121978973025342,0.0,1.0,0.0,1.0,0.6121978973025342,0.5691229480314334,0.0,,"[2.9578, 5.5921, 2.4543]","[0.2000, 0.2000, 0.2000]","[0.3986, 0.1034, 0.4231]","[2.9578, 5.5921, 2.4543]",[3.5700],[0],"[1, 2]",initial,25,True,7.13,7.04,0.08999999999999986,0.6190377174537316,0.20949003194938598,0.575919630269788
607,monoprotic,1,8,5.4,7.04,1.6399999999999997,0.20380530269131447,0.21989771139432168,0.5780342238452558,0.5780342238452558,0.5780342238452558,0.0,1.0,0.0,1.0,0.6068439069205054,0.5690635393386274,0.0,1.839642473123968,"[2.9920, 5.5820, 2.4615]","[0.2199, 0.2016, 0.1899]","[0.3999, 0.1041, 0.4240]","[2.9632, 5.5905, 2.4555]",[3.5700],[0],"[1, 2]",up_to_8_steps,25,True,7.13,7.04,0.08999999999999986,0.6190377174537316,0.20949003194938598,0.575919630269788
608,monoprotic,1,10,4.8,4.75,0.04999999999999982,0.19287184736413218,0.19884857749947862,1.0361857130638974,1.0361857130638974,1.0361857130638974,0.0,0.0,0.0,0.0,1.055055756964724,0.5717418722220646,1.0,0.7525547865778206,"[4.8516, 3.2062, 5.9325]","[0.1885, 0.1913, 0.1988]","[0.1731, 0.4098, 0.3740]","[4.8810, 3.2251, 5.9234]",[2.1700],[1],"[0, 2]",final,10,True,4.8,4.75,0.04999999999999982,1.0361857130638974,0.19287184736413218,0.5717418722220646
608,monoprotic,1,0,2.77,4.75,1.98,0.20000000000000004,0.2,1.0587091995689688,1.0587091995689688,1.0587091995689688,0.0,0.0,0.0,0.0,1.0587091995689688,0.5720225683206125,0.0,,"[4.8867, 3.2287, 5.9217]","[0.2000, 0.2000, 0.2000]","[0.1717, 0.4077, 0.3732]","[4.8867, 3.2287, 5.9217]",[2.1700],[1],"[0, 2]",initial,10,True,4.8,4.75,0.04999999999999982,1.0361857130638974,0.19287184736413218,0.5717418722220646
608,monoprotic,1,8,3.42,4.75,1.33,0.1935726394598829,0.19811444152183763,1.0440693015766702,1.0440693015766702,1.0440693015766702,0.0,0.0,0.0,0.0,1.0563453908276297,0.5712782510189721,0.0,0.6003582195099444,"[4.8529, 3.2141, 5.9328]","[0.1875, 0.1951, 0.1981]","[0.1726, 0.4099, 0.3736]","[4.8812, 3.2263, 5.9235]",[2.1700],[1],"[0, 2]",up_to_8_steps,10,True,4.8,4.75,0.04999999999999982,1.0361857130638974,0.19287184736413218,0.5717418722220646
609,triprotic,3,14,9.92,9.87,0.05000000000000071,0.20519375016135485,0.21404832622259548,1.926151796491256,2.099192567678378,2.9661634482819057,0.0,0.3333333333333333,0.0,0.0,1.936486077712366,0.0,1.0,0.3382870388031005,"[2.1100, 4.2889, 2.2722]","[0.2140, 0.1983, 0.2032]","[0.4892, 0.0767, 0.2531]","[2.1133, 4.2757, 2.2511]","[3.0328, 4.1616, 7.2551]","[0, 1, 2]",[],final,14,True,9.92,9.87,0.05000000000000071,1.926151796491256,0.20519375016135485,0.0
609,triprotic,3,0,1.82,9.87,8.049999999999999,0.20000000000000004,0.2,1.938462223815187,2.113583908520276,2.981899403316655,0.0,0.3333333333333333,0.0,0.0,1.938462223815187,0.0,0.0,,"[2.1139, 4.2732, 2.2471]","[0.2000, 0.2000, 0.2000]","[0.4870, 0.0759, 0.2543]","[2.1139, 4.2732, 2.2471]","[3.0328, 4.1616, 7.2551]","[0, 1, 2]",[],initial,14,True,9.92,9.87,0.05000000000000071,1.926151796491256,0.20519375016135485,0.0
609,triprotic,3,8,8.82,9.87,1.049999999999999,0.20713965409238091,0.2139427190061793,1.9320227410599962,2.110192345433237,2.9904903576114616,0.0,0.3333333333333333,0.0,0.0,1.9374297991126206,0.0,0.0,4.507012538313866,"[2.1200, 4.2646, 2.2689]","[0.2015, 0.2139, 0.2060]","[0.4888, 0.0756, 0.2538]","[2.1149, 4.2718, 2.2506]","[3.0328, 4.1616, 7.2551]","[0, 1, 2]",[],up_to_8_steps,14,True,9.92,9.87,0.05000000000000071,1.926151796491256,0.20519375016135485,0.0
610,diprotic,2,50,7.94,8.1,0.15999999999999925,0.23633717046136005,0.2830832904260483,0.5230925867933998,0.5542269819243589,0.7062365005191178,0.5,1.0,0.0,1.0,0.5213578706134889,0.37723927592096806,0.0,3.8105923408269886,"[3.3325, 2.4882, 5.5098]","[0.1541, 0.2718, 0.2831]","[0.2172, 0.3157, 0.3228]","[3.3268, 2.4974, 5.5992]","[2.8282, 4.0387]","[0, 1]",[2],final,50,False,7.94,8.1,0.15999999999999925,0.5230925867933998,0.23633717046136005,0.37723927592096806
610,diprotic,2,0,2.27,8.1,5.83,0.20000000000000004,0.2,0.5211493618327312,0.5553731209942013,0.7130937448820323,0.5,1.0,0.0,1.0,0.5211493618327312,0.3724037197478295,0.0,,"[3.3256, 2.4990, 5.6144]","[0.2000, 0.2000, 0.2000]","[0.2265, 0.3270, 0.3284]","[3.3256, 2.4990, 5.6144]","[2.8282, 4.0387]","[0, 1]",[2],initial,50,False,7.94,8.1,0.15999999999999925,0.5230925867933998,0.23633717046136005,0.37723927592096806
610,diprotic,2,8,5.57,8.1,2.5299999999999994,0.20600378052479093,0.2113625128358845,0.5055846871861656,0.5353527202163312,0.6816149661892181,0.5,1.0,0.0,1.0,0.5186850476788563,0.3727713865411598,0.0,1.6006099802255633,"[3.3571, 2.4986, 5.6093]","[0.2114, 0.2027, 0.2039]","[0.2268, 0.3269, 0.3291]","[3.3306, 2.4989, 5.6135]","[2.8282, 4.0387]","[0, 1]",[2],up_to_8_steps,50,False,7.94,8.1,0.15999999999999925,0.5230925867933998,0.23633717046136005,0.37723927592096806
611,monoprotic,1,3,6.22,6.28,0.0600000000000005,0.20706954964157775,0.2141479235755258,1.2814120884832825,1.2814120884832825,1.2814120884832825,0.0,0.0,0.0,0.0,1.2851471453341219,0.5324556970866,1.0,3.0365297164814544,"[4.2686, 3.6100, 2.1077]","[0.2042, 0.2141, 0.2028]","[0.3135, 0.0508, 0.3062]","[4.2649, 3.6088, 2.1173]",[5.5500],[0],"[1, 2]",final,3,True,6.22,6.28,0.0600000000000005,1.2814120884832825,0.20706954964157775,0.5324556970866
611,monoprotic,1,0,2.46,6.28,3.8200000000000003,0.20000000000000004,0.2,1.285857043547078,1.285857043547078,1.285857043547078,0.0,0.0,0.0,0.0,1.285857043547078,0.5323127452403177,0.0,,"[4.2641, 3.6085, 2.1191]","[0.2000, 0.2000, 0.2000]","[0.3132, 0.0506, 0.3059]","[4.2641, 3.6085, 2.1191]",[5.5500],[0],"[1, 2]",initial,3,True,6.22,6.28,0.0600000000000005,1.2814120884832825,0.20706954964157775,0.5324556970866
611,monoprotic,1,3,6.22,6.28,0.0600000000000005,0.20706954964157775,0.2141479235755258,1.2814120884832825,1.2814120884832825,1.2814120884832825,0.0,0.0,0.0,0.0,1.2851471453341219,0.5324556970866,1.0,3.0365297164814544,"[4.2686, 3.6100, 2.1077]","[0.2042, 0.2141, 0.2028]","[0.3135, 0.0508, 0.3062]","[4.2649, 3.6088, 2.1173]",[5.5500],[0],"[1, 2]",up_to_8_steps,3,True,6.22,6.28,0.0600000000000005,1.2814120884832825,0.20706954964157775,0.5324556970866
612,triprotic,3,4,3.37,3.43,0.06000000000000005,0.19961861170402026,0.2204587247887061,0.7036585440940796,0.7792739103318242,1.0610629767866806,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6896827132557478,0.0,1.0,0.17745890107005824,"[3.0912, 5.0257, 4.7394]","[0.1810, 0.2205, 0.1973]","[0.1665, 0.3748, 0.4676]","[3.0815, 5.0325, 4.7649]","[2.8353, 5.5334, 6.0868]","[0, 1, 2]",[],final,4,True,3.37,3.43,0.06000000000000005,0.7036585440940796,0.19961861170402026,0.0
612,triprotic,3,0,2.3,3.43,1.1300000000000003,0.20000000000000004,0.2,0.6869997448480917,0.7641385196867501,1.0530715224727238,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6869997448480917,0.0,0.0,,"[3.0796, 5.0337, 4.7698]","[0.2000, 0.2000, 0.2000]","[0.1653, 0.3755, 0.4679]","[3.0796, 5.0337, 4.7698]","[2.8353, 5.5334, 6.0868]","[0, 1, 2]",[],initial,4,True,3.37,3.43,0.06000000000000005,0.7036585440940796,0.19961861170402026,0.0
612,triprotic,3,4,3.37,3.43,0.06000000000000005,0.19961861170402026,0.2204587247887061,0.7036585440940796,0.7792739103318242,1.0610629767866806,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6896827132557478,0.0,1.0,0.17745890107005824,"[3.0912, 5.0257, 4.7394]","[0.1810, 0.2205, 0.1973]","[0.1665, 0.3748, 0.4676]","[3.0815, 5.0325, 4.7649]","[2.8353, 5.5334, 6.0868]","[0, 1, 2]",[],up_to_8_steps,4,True,3.37,3.43,0.06000000000000005,0.7036585440940796,0.19961861170402026,0.0
613,diprotic,2,5,5.03,5.12,0.08999999999999986,0.23053691699502357,0.2512843548685692,0.8017084152682121,0.9844974242058492,1.373109146065858,0.5,0.5,0.0,0.0,0.7824726300574583,0.09146549484365023,1.0,2.4339519825018945,"[2.4017, 2.3275, 3.9945]","[0.2513, 0.2226, 0.2177]","[0.2470, 0.0280, 0.0316]","[2.4278, 2.3215, 4.0069]","[2.6320, 5.3676]","[0, 2]",[1],final,5,True,5.03,5.12,0.08999999999999986,0.8017084152682121,0.23053691699502357,0.09146549484365023
613,diprotic,2,0,2.15,5.12,2.97,0.20000000000000004,0.2,0.779002368005083,0.9708434395412765,1.3583919560568614,0.5,0.5,0.0,0.0,0.779002368005083,0.09493519704246778,0.0,,"[2.4324, 2.3204, 4.0092]","[0.2000, 0.2000, 0.2000]","[0.2467, 0.0293, 0.0325]","[2.4324, 2.3204, 4.0092]","[2.6320, 5.3676]","[0, 2]",[1],initial,5,True,5.03,5.12,0.08999999999999986,0.8017084152682121,0.23053691699502357,0.09146549484365023
613,diprotic,2,5,5.03,5.12,0.08999999999999986,0.23053691699502357,0.2512843548685692,0.8017084152682121,0.9844974242058492,1.373109146065858,0.5,0.5,0.0,0.0,0.7824726300574583,0.09146549484365023,1.0,2.4339519825018945,"[2.4017, 2.3275, 3.9945]","[0.2513, 0.2226, 0.2177]","[0.2470, 0.0280, 0.0316]","[2.4278, 2.3215, 4.0069]","[2.6320, 5.3676]","[0, 2]",[1],up_to_8_steps,5,True,5.03,5.12,0.08999999999999986,0.8017084152682121,0.23053691699502357,0.09146549484365023
614,diprotic,2,4,2.31,2.31,0.0,0.20542539377316307,0.21890580739605991,1.9105731816511489,2.25921290167698,3.1162900027410454,0.0,0.5,0.0,0.0,1.9227055532846355,0.029924720205624786,1.0,0.30690402578562503,"[2.9553, 3.3872, 2.6236]","[0.2189, 0.2037, 0.1937]","[0.1444, 0.4617, 0.0187]","[2.9567, 3.3616, 2.6243]","[3.6602, 6.5035]","[0, 1]",[2],final,4,True,2.31,2.31,0.0,1.9105731816511489,0.20542539377316307,0.029924720205624786
614,diprotic,2,0,1.84,2.31,0.47,0.20000000000000004,0.2,1.9250160963614358,2.2800079913223192,3.1467973653466075,0.0,0.5,0.0,0.0,1.9250160963614358,0.0302220802371546,0.0,,"[2.9569, 3.3567, 2.6245]","[0.2000, 0.2000, 0.2000]","[0.1451, 0.4609, 0.0189]","[2.9569, 3.3567, 2.6245]","[3.6602, 6.5035]","[0, 1]",[2],initial,4,True,2.31,2.31,0.0,1.9105731816511489,0.20542539377316307,0.029924720205624786
614,diprotic,2,4,2.31,2.31,0.0,0.20542539377316307,0.21890580739605991,1.9105731816511489,2.25921290167698,3.1162900027410454,0.0,0.5,0.0,0.0,1.9227055532846355,0.029924720205624786,1.0,0.30690402578562503,"[2.9553, 3.3872, 2.6236]","[0.2189, 0.2037, 0.1937]","[0.1444, 0.4617, 0.0187]","[2.9567, 3.3616, 2.6243]","[3.6602, 6.5035]","[0, 1]",[2],up_to_8_steps,4,True,2.31,2.31,0.0,1.9105731816511489,0.20542539377316307,0.029924720205624786
615,triprotic,3,17,4.24,4.31,0.0699999999999994,0.08331662157752963,0.13120594923502382,1.2023057028768145,1.4320229721518627,2.2337858093631846,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0367845957119082,0.0,1.0,0.09914945274591425,"[3.6667, 4.2014, 3.6223]","[0.0594, 0.0593, 0.1312]","[0.3578, 0.2171, 0.2180]","[3.7965, 4.5770, 4.0820]","[2.6044, 4.0219, 6.4352]","[0, 1, 2]",[],final,17,True,4.24,4.31,0.0699999999999994,1.2023057028768145,0.08331662157752963,0.0
615,triprotic,3,0,2.62,4.31,1.6899999999999995,0.20000000000000004,0.2,1.0500574165217562,1.2456895924835998,1.7711221497401048,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0500574165217562,0.0,0.0,,"[3.8266, 4.6640, 4.1788]","[0.2000, 0.2000, 0.2000]","[0.3338, 0.2214, 0.2062]","[3.8266, 4.6640, 4.1788]","[2.6044, 4.0219, 6.4352]","[0, 1, 2]",[],initial,17,True,4.24,4.31,0.0699999999999994,1.2023057028768145,0.08331662157752963,0.0
615,triprotic,3,8,3.06,4.31,1.2499999999999996,0.1931755541635237,0.2037646504539758,1.0314984808028045,1.2180185712139102,1.733388193837099,0.3333333333333333,0.3333333333333333,0.0,0.0,1.047019344954102,0.0,0.0,0.8763853698596358,"[3.7948, 4.7018, 4.1927]","[0.1915, 0.1842, 0.2038]","[0.3336, 0.2228, 0.2061]","[3.8215, 4.6702, 4.1810]","[2.6044, 4.0219, 6.4352]","[0, 1, 2]",[],up_to_8_steps,17,True,4.24,4.31,0.0699999999999994,1.2023057028768145,0.08331662157752963,0.0
616,triprotic,3,8,5.35,5.4,0.05000000000000071,0.19845445258304031,0.20911410184728454,1.4826300776577745,1.7813119856809183,2.869651615783454,0.0,0.6666666666666666,0.0,0.0,1.4791172119144183,0.0,1.0,1.8948966599069532,"[3.6219, 3.6071, 2.7546]","[0.2088, 0.2091, 0.1774]","[0.3747, 0.2650, 0.3515]","[3.6749, 3.5829, 2.7364]","[3.4043, 4.5357, 6.4915]","[0, 1, 2]",[],final,8,True,5.35,5.4,0.05000000000000071,1.4826300776577745,0.19845445258304031,0.0
616,triprotic,3,0,2.11,5.4,3.2900000000000005,0.20000000000000004,0.2,1.4785056072633644,1.7554535993957159,2.806668956320626,0.0,0.6666666666666666,0.0,0.0,1.4785056072633644,0.0,0.0,,"[3.6849, 3.5783, 2.7328]","[0.2000, 0.2000, 0.2000]","[0.3760, 0.2646, 0.3489]","[3.6849, 3.5783, 2.7328]","[3.4043, 4.5357, 6.4915]","[0, 1, 2]",[],initial,8,True,5.35,5.4,0.05000000000000071,1.4826300776577745,0.19845445258304031,0.0
616,triprotic,3,8,5.35,5.4,0.05000000000000071,0.19845445258304031,0.20911410184728454,1.4826300776577745,1.7813119856809183,2.869651615783454,0.0,0.6666666666666666,0.0,0.0,1.4791172119144183,0.0,1.0,1.8948966599069532,"[3.6219, 3.6071, 2.7546]","[0.2088, 0.2091, 0.1774]","[0.3747, 0.2650, 0.3515]","[3.6749, 3.5829, 2.7364]","[3.4043, 4.5357, 6.4915]","[0, 1, 2]",[],up_to_8_steps,8,True,5.35,5.4,0.05000000000000071,1.4826300776577745,0.19845445258304031,0.0
617,triprotic,3,12,10.47,10.38,0.08999999999999986,0.1469771225178541,0.16575327296684858,0.8615260325912102,1.3377983137495622,2.30532354169069,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1742355664848974,0.0,1.0,0.06095585346221988,"[5.3744, 2.8482, 4.4237]","[0.1658, 0.1137, 0.1615]","[0.3471, 0.1705, 0.4574]","[5.0224, 2.4750, 4.2108]","[3.0762, 4.4750, 7.6798]","[0, 1, 2]",[],final,12,True,10.47,10.38,0.08999999999999986,0.8615260325912102,0.1469771225178541,0.0
617,triprotic,3,0,2.47,10.38,7.91,0.20000000000000004,0.2,1.2389343111517943,1.633081813420685,2.727983833202984,0.3333333333333333,0.6666666666666666,0.0,0.0,1.2389343111517943,0.0,0.0,,"[4.9518, 2.3946, 4.1678]","[0.2000, 0.2000, 0.2000]","[0.3521, 0.1739, 0.4547]","[4.9518, 2.3946, 4.1678]","[3.0762, 4.4750, 7.6798]","[0, 1, 2]",[],initial,12,True,10.47,10.38,0.08999999999999986,0.8615260325912102,0.1469771225178541,0.0
617,triprotic,3,8,10.25,10.38,0.13000000000000078,0.149796611085536,0.17241865642636153,0.8577476834590966,1.3275020287541348,2.2872476155928965,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1737478080281398,0.0,0.0,0.17157840728759766,"[5.3925, 2.8484, 4.4168]","[0.1724, 0.1081, 0.1689]","[0.3488, 0.1688, 0.4561]","[5.0249, 2.4756, 4.2093]","[3.0762, 4.4750, 7.6798]","[0, 1, 2]",[],up_to_8_steps,12,True,10.47,10.38,0.08999999999999986,0.8615260325912102,0.1469771225178541,0.0
618,diprotic,2,5,3.61,3.66,0.050000000000000266,0.0949752299828035,0.1328008679731851,0.45386974630281207,0.6260620883794326,0.8850958956688233,0.5,1.0,0.0,1.0,0.5000230092404772,0.08749569887976044,1.0,0.16932420003227877,"[5.5212, 3.2665, 2.1338]","[0.0659, 0.1328, 0.0862]","[0.4128, 0.2021, 0.0590]","[5.4421, 3.2797, 2.1261]","[3.2439, 6.4063]","[0, 1]",[2],final,5,True,3.61,3.66,0.050000000000000266,0.45386974630281207,0.0949752299828035,0.08749569887976044
618,diprotic,2,0,1.72,3.66,1.9400000000000002,0.20000000000000004,0.2,0.5104974024532285,0.6951816520899643,0.9823765516970138,0.5,1.0,0.0,1.0,0.5104974024532285,0.09157060645446449,0.0,,"[5.4240, 3.2825, 2.1244]","[0.2000, 0.2000, 0.2000]","[0.4113, 0.2022, 0.0618]","[5.4240, 3.2825, 2.1244]","[3.2439, 6.4063]","[0, 1]",[2],initial,5,True,3.61,3.66,0.050000000000000266,0.45386974630281207,0.0949752299828035,0.08749569887976044
618,diprotic,2,5,3.61,3.66,0.050000000000000266,0.0949752299828035,0.1328008679731851,0.45386974630281207,0.6260620883794326,0.8850958956688233,0.5,1.0,0.0,1.0,0.5000230092404772,0.08749569887976044,1.0,0.16932420003227877,"[5.5212, 3.2665, 2.1338]","[0.0659, 0.1328, 0.0862]","[0.4128, 0.2021, 0.0590]","[5.4421, 3.2797, 2.1261]","[3.2439, 6.4063]","[0, 1]",[2],up_to_8_steps,5,True,3.61,3.66,0.050000000000000266,0.45386974630281207,0.0949752299828035,0.08749569887976044
619,triprotic,3,2,4.83,4.73,0.09999999999999964,0.2026583744829562,0.21494174357701348,1.4851811286430747,1.7584966345524913,2.6260828973734602,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4898420363111438,0.0,1.0,1.233458707034588,"[2.4327, 4.4743, 4.3487]","[0.2149, 0.1984, 0.1947]","[0.3697, 0.1147, 0.1272]","[2.4380, 4.4743, 4.3400]","[2.1126, 5.8581, 7.1003]","[0, 1, 2]",[],final,2,True,4.83,4.73,0.09999999999999964,1.4851811286430747,0.2026583744829562,0.0
619,triprotic,3,0,2.3,4.73,2.4300000000000006,0.20000000000000004,0.2,1.49073038802944,1.7618301433274868,2.6259870435339643,0.3333333333333333,0.3333333333333333,0.0,0.0,1.49073038802944,0.0,0.0,,"[2.4390, 4.4744, 4.3383]","[0.2000, 0.2000, 0.2000]","[0.3700, 0.1147, 0.1273]","[2.4390, 4.4744, 4.3383]","[2.1126, 5.8581, 7.1003]","[0, 1, 2]",[],initial,2,True,4.83,4.73,0.09999999999999964,1.4851811286430747,0.2026583744829562,0.0
619,triprotic,3,2,4.83,4.73,0.09999999999999964,0.2026583744829562,0.21494174357701348,1.4851811286430747,1.7584966345524913,2.6260828973734602,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4898420363111438,0.0,1.0,1.233458707034588,"[2.4327, 4.4743, 4.3487]","[0.2149, 0.1984, 0.1947]","[0.3697, 0.1147, 0.1272]","[2.4380, 4.4743, 4.3400]","[2.1126, 5.8581, 7.1003]","[0, 1, 2]",[],up_to_8_steps,2,True,4.83,4.73,0.09999999999999964,1.4851811286430747,0.2026583744829562,0.0
620,diprotic,2,7,2.05,2.13,0.08000000000000007,0.22628199645138847,0.2430871662954724,1.0191875146890195,1.0485473893847481,1.2655783377478147,0.0,0.5,0.0,0.0,1.0302570606892218,0.31316337580444736,1.0,0.8731906468048694,"[3.8383, 3.9172, 5.8197]","[0.2431, 0.2108, 0.2249]","[0.2189, 0.1015, 0.1461]","[3.8249, 3.8816, 5.8118]","[2.5727, 4.6900]","[0, 1]",[2],final,7,True,2.05,2.13,0.08000000000000007,1.0191875146890195,0.22628199645138847,0.31316337580444736
620,diprotic,2,0,2.3,2.13,0.16999999999999993,0.20000000000000004,0.2,1.0323989400161406,1.0550223324338521,1.2497110441146355,0.0,0.5,0.0,0.0,1.0323989400161406,0.3147134870548112,0.0,,"[3.8224, 3.8749, 5.8104]","[0.2000, 0.2000, 0.2000]","[0.2180, 0.1015, 0.1467]","[3.8224, 3.8749, 5.8104]","[2.5727, 4.6900]","[0, 1]",[2],initial,7,True,2.05,2.13,0.08000000000000007,1.0191875146890195,0.22628199645138847,0.31316337580444736
620,diprotic,2,7,2.05,2.13,0.08000000000000007,0.22628199645138847,0.2430871662954724,1.0191875146890195,1.0485473893847481,1.2655783377478147,0.0,0.5,0.0,0.0,1.0302570606892218,0.31316337580444736,1.0,0.8731906468048694,"[3.8383, 3.9172, 5.8197]","[0.2431, 0.2108, 0.2249]","[0.2189, 0.1015, 0.1461]","[3.8249, 3.8816, 5.8118]","[2.5727, 4.6900]","[0, 1]",[2],up_to_8_steps,7,True,2.05,2.13,0.08000000000000007,1.0191875146890195,0.22628199645138847,0.31316337580444736
621,monoprotic,1,4,5.65,5.56,0.09000000000000075,0.21003922236111663,0.2240389430337937,0.6988121716934597,0.6988121716934597,0.6988121716934597,0.0,1.0,0.0,1.0,0.7192415057772616,0.6205489387019435,1.0,3.1562820180319253,"[2.0355, 3.7012, 2.1020]","[0.1885, 0.2240, 0.2176]","[0.4654, 0.4648, 0.2948]","[2.0277, 3.6808, 2.1446]",[4.4000],[1],"[0, 2]",final,4,True,5.65,5.56,0.09000000000000075,0.6988121716934597,0.21003922236111663,0.6205489387019435
621,monoprotic,1,0,3.46,5.56,2.0999999999999996,0.20000000000000004,0.2,0.7230154545817933,0.7230154545817933,0.7230154545817933,0.0,1.0,0.0,1.0,0.7230154545817933,0.6203450460696802,0.0,,"[2.0262, 3.6770, 2.1525]","[0.2000, 0.2000, 0.2000]","[0.4642, 0.4644, 0.2946]","[2.0262, 3.6770, 2.1525]",[4.4000],[1],"[0, 2]",initial,4,True,5.65,5.56,0.09000000000000075,0.6988121716934597,0.21003922236111663,0.6205489387019435
621,monoprotic,1,4,5.65,5.56,0.09000000000000075,0.21003922236111663,0.2240389430337937,0.6988121716934597,0.6988121716934597,0.6988121716934597,0.0,1.0,0.0,1.0,0.7192415057772616,0.6205489387019435,1.0,3.1562820180319253,"[2.0355, 3.7012, 2.1020]","[0.1885, 0.2240, 0.2176]","[0.4654, 0.4648, 0.2948]","[2.0277, 3.6808, 2.1446]",[4.4000],[1],"[0, 2]",up_to_8_steps,4,True,5.65,5.56,0.09000000000000075,0.6988121716934597,0.21003922236111663,0.6205489387019435
