experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
2380,triprotic,3,8,True,5.4,5.47,0.0699999999999994,1.122981326356124,0.1932012382169924,0.0
2383,diprotic,2,7,True,6.3,6.36,0.0600000000000005,0.5516168736315148,0.20689753102909347,0.3654171497841566
2379,diprotic,2,19,True,7.87,7.95,0.08000000000000007,0.4705916392799001,0.19699743403392955,0.07764537016816536
2384,monoprotic,1,13,True,8.51,8.48,0.02999999999999936,0.7438557090953921,0.10063235690154437,0.44052532764935487
2375,monoprotic,1,50,False,6.42,7.33,0.9100000000000001,0.6151131047961171,0.2315042968662445,0.2398331703279864
2382,triprotic,3,16,True,8.71,8.65,0.0600000000000005,2.025172872249694,0.20006820453194762,0.0
2387,triprotic,3,9,True,5.09,5.15,0.0600000000000005,0.4680167050728019,0.14088892118556873,0.0
2388,triprotic,3,6,True,8.46,8.51,0.049999999999998934,1.845436658545464,0.20914694135699932,0.0
2389,diprotic,2,7,True,10.73,10.7,0.030000000000001137,0.5658382684124943,0.1988854863438372,0.35034051608984307
2386,diprotic,2,23,True,8.03,8.07,0.040000000000000924,0.17529100254399954,0.21838736889434784,0.6704670745033121
2391,monoprotic,1,4,True,4.13,4.08,0.04999999999999982,1.7589108539347045,0.1939645340096576,0.5871962821675084
2392,triprotic,3,4,True,3.17,3.19,0.020000000000000018,1.0178786653297776,0.21528265082668172,0.0
2390,triprotic,3,8,True,7.67,7.72,0.04999999999999982,0.7253574497667666,0.18784234749174458,0.0
2385,monoprotic,1,50,False,7.54,6.8,0.7400000000000002,0.3089741956174259,0.21220247740385348,0.5233969323211559
2394,triprotic,3,2,True,3.27,3.31,0.040000000000000036,1.1998609083093528,0.21107248262229464,0.0
2397,monoprotic,1,2,True,3.84,3.85,0.010000000000000231,0.9071336939776442,0.187624776223709,0.4951631157479543
2395,monoprotic,1,13,True,7.71,7.79,0.08000000000000007,0.04748758063974279,0.179976447679963,0.7965758726121928
2399,monoprotic,1,5,True,5.77,5.8,0.03000000000000025,0.6036763961534772,0.20190054268714897,0.6255741222117608
2398,triprotic,3,7,True,6.94,6.97,0.02999999999999936,1.0802583110973234,0.19771549804497557,0.0
2396,triprotic,3,8,True,10.41,10.32,0.08999999999999986,1.3075209257037008,0.18684669126674922,0.0
2400,triprotic,3,4,True,6.81,6.86,0.05000000000000071,1.3803801533969657,0.2011414977938324,0.0
2393,diprotic,2,31,True,8.1,8.2,0.09999999999999964,0.477840880840233,0.18663071642946127,0.24273121777003778
2403,diprotic,2,3,True,5.67,5.69,0.020000000000000462,1.820258243089902,0.20986795812204975,0.3833343027381195
2402,triprotic,3,4,True,3.78,3.86,0.08000000000000007,0.8605332419041738,0.21274193868708177,0.0
2406,triprotic,3,2,True,2.29,2.32,0.029999999999999805,1.387154791705705,0.2048586552137676,0.0
2405,monoprotic,1,12,True,10.45,10.42,0.02999999999999936,0.4148335020047216,0.19809775984198588,0.6606412313078244
2401,triprotic,3,12,True,9.81,9.88,0.07000000000000028,1.2659866790320213,0.190628812006414,0.0
2404,triprotic,3,10,True,10.6,10.7,0.09999999999999964,1.318409470532558,0.1760397091456911,0.0
2409,monoprotic,1,4,True,6.15,6.16,0.009999999999999787,0.014943800785159667,0.19994698582879547,0.4865110225191468
2410,monoprotic,1,5,True,4.34,4.31,0.03000000000000025,1.0513788084887867,0.20786156709525902,0.7981049565823207
2411,monoprotic,1,4,True,6.17,6.11,0.05999999999999961,0.13678042107743504,0.20241855541579232,0.7685968436023527
2407,monoprotic,1,26,True,6.93,6.9,0.02999999999999936,0.05702984928804522,0.09100937607799621,0.7493772763705464
2413,diprotic,2,6,True,7.38,7.46,0.08000000000000007,0.8519112429066431,0.20279135325363903,0.5432237295942605
2408,triprotic,3,11,True,10.53,10.44,0.08999999999999986,0.9420022110863518,0.22539955233734996,0.0
2412,diprotic,2,14,True,5.83,5.89,0.05999999999999961,0.4767287368957791,0.08754017322529094,0.3386764302873186
2414,monoprotic,1,4,True,2.24,2.29,0.04999999999999982,0.4393390682267313,0.20248979696089472,0.750409763646683
2416,triprotic,3,3,True,4.75,4.76,0.009999999999999787,1.5163554837966833,0.049680909186910906,0.0
2415,monoprotic,1,7,True,2.95,2.9,0.050000000000000266,0.5884835074029304,0.21238855930597325,0.5416082672703909
2420,monoprotic,1,1,True,3.55,3.54,0.009999999999999787,0.28624704422456926,0.20565557717972283,0.888114537686558
2418,triprotic,3,7,True,6.66,6.66,0.0,1.8018026920187598,0.19017801329575892,0.0
2419,triprotic,3,8,True,5.58,5.61,0.03000000000000025,1.3687241578350384,0.2140290414842042,0.0
2422,triprotic,3,1,True,2.97,2.89,0.08000000000000007,0.9305123297572909,0.1971024095293341,0.0
2421,diprotic,2,7,True,6.81,6.86,0.05000000000000071,0.4941133802447748,0.1525594583895527,0.2925916633821928
2423,diprotic,2,4,True,4.15,4.1,0.05000000000000071,1.1264414994066387,0.12521166350058685,0.4183456724055041
2425,diprotic,2,2,True,2.14,2.17,0.029999999999999805,0.4137716961252764,0.20989824163193227,0.16128924149808102
2417,monoprotic,1,21,True,6.71,6.62,0.08999999999999986,0.48898888109765615,0.15467334117005435,0.6641198575428656
2428,triprotic,3,3,True,2.71,2.73,0.020000000000000018,2.26914740883714,0.20186107688542654,0.0
2426,diprotic,2,9,True,7.74,7.7,0.040000000000000036,0.24236779261795638,0.20593542574089505,0.04078661247115658
2429,diprotic,2,3,True,5.91,5.92,0.009999999999999787,0.6861140248429396,0.013927470643891729,0.16804419609496382
2430,triprotic,3,6,True,8.08,8.01,0.07000000000000028,0.9739316746865317,0.19489464109424592,0.0
2427,diprotic,2,20,True,8.92,8.94,0.019999999999999574,0.06742836629734383,0.2369813691103593,0.0932856826633739
2431,monoprotic,1,13,True,5.35,5.43,0.08000000000000007,0.2951186947097799,0.2154088230627492,0.23943481451580942
2434,diprotic,2,4,True,3.7,3.76,0.05999999999999961,1.1450936663898328,0.13794924094495217,0.21983166558265785
2433,triprotic,3,6,True,7.84,7.81,0.03000000000000025,1.196446520580553,0.20194677494052263,0.0
2424,triprotic,3,17,True,9.43,9.42,0.009999999999999787,0.6461379367242127,0.19331044553702506,0.0
2435,monoprotic,1,12,True,6.7,6.73,0.03000000000000025,0.9508396472018754,0.03126722897012438,0.6535797086839736
2437,diprotic,2,8,True,10.5,10.53,0.02999999999999936,1.0065479069785033,0.19992791197965468,0.48265348543990155
2432,monoprotic,1,27,True,7.41,7.32,0.08999999999999986,0.046464329873299626,0.23714703471978163,0.661966084827928
2438,triprotic,3,8,True,3.82,3.9,0.08000000000000007,2.3456489256508406,0.1976690004141196,0.0
2436,triprotic,3,10,True,9.33,9.42,0.08999999999999986,1.7865139728948114,0.20747097887191504,0.0
2442,monoprotic,1,1,True,3.45,3.53,0.07999999999999963,0.43517459488236776,0.1664317879234344,0.93595690570224
2439,monoprotic,1,14,True,9.89,9.82,0.07000000000000028,0.5052989228365572,0.2338061775140853,0.8514712976404971
2441,diprotic,2,12,True,6.5,6.5,0.0,1.4639502366670782,0.19448329841233924,0.6984559604349487
2443,monoprotic,1,2,True,3.34,3.41,0.07000000000000028,0.7459793990473407,0.2050599138949958,0.8080087918117644
2440,monoprotic,1,20,True,8.74,8.84,0.09999999999999964,0.48257063332106975,0.2164355791513907,0.7887382368551169
2445,triprotic,3,7,True,6.97,6.99,0.020000000000000462,0.905289282572103,0.20155105818540944,0.0
2446,diprotic,2,15,True,8.62,8.61,0.009999999999999787,0.5532998856861666,0.24336328626712148,0.05509023546048656
2447,triprotic,3,8,True,7.21,7.19,0.019999999999999574,1.2994673874138678,0.2014135978626025,0.0
2444,triprotic,3,12,True,9.16,9.17,0.009999999999999787,1.9160198384232139,0.21920864441701768,0.0
2450,diprotic,2,20,True,8.87,8.93,0.0600000000000005,0.4050159471086183,0.23537075638536298,0.32492883307842335
2452,triprotic,3,6,True,7.3,7.21,0.08999999999999986,2.0845023608019413,0.20585386807307196,0.0
2449,diprotic,2,33,True,8.22,8.29,0.06999999999999851,0.8895443584979403,0.17257183200384607,0.9375704347938438
2448,monoprotic,1,50,False,7.29,7.44,0.15000000000000036,2.180439547549733,0.191830852481664,0.6582320440661977
2453,diprotic,2,10,True,10.62,10.6,0.019999999999999574,0.6461798346489231,0.20345692321325784,0.04048880728712158
2451,triprotic,3,14,True,9.77,9.75,0.019999999999999574,1.401573009735852,0.21785679135075928,0.0
2455,monoprotic,1,3,True,6.32,6.37,0.04999999999999982,0.29622064178600294,0.1958385101577894,0.45582304294977904
2454,diprotic,2,5,True,3.47,3.51,0.03999999999999959,1.2156229373087368,0.20549918362293373,0.36696125284805176
2457,monoprotic,1,3,True,5.06,4.97,0.08999999999999986,0.8680862733375223,0.20853072450576468,0.672472027532163
2456,diprotic,2,7,True,5.57,5.62,0.04999999999999982,0.7476019364202708,0.18796261275545012,0.3403241495300322
2460,diprotic,2,2,True,3.71,3.8,0.08999999999999986,0.2525543594919133,0.20471575580693743,0.38125378799255744
2458,triprotic,3,17,True,2.66,2.74,0.08000000000000007,1.5314480764354752,0.1851249471698823,0.0
2461,diprotic,2,14,True,7.6,7.65,0.05000000000000071,0.728449704088763,0.2225540052172975,0.1718859936988277
2459,diprotic,2,18,True,8.54,8.6,0.0600000000000005,0.4956287215049595,0.21533147776254824,0.21344235070553247
2463,diprotic,2,3,True,2.82,2.91,0.0900000000000003,0.763350864628062,0.1988745213900651,0.14296296413868198
2466,triprotic,3,4,True,4.48,4.41,0.07000000000000028,1.377470722708581,0.20084126455318088,0.0
2464,monoprotic,1,4,True,2.96,2.99,0.03000000000000025,0.28124957811841966,0.2184929782464672,0.5812882265182424
2462,monoprotic,1,24,True,7.41,7.32,0.08999999999999986,0.026469397450427756,0.1874987410663337,0.6644452344663355
2467,monoprotic,1,12,True,10.12,10.06,0.05999999999999872,0.850480735466796,0.21711686671447636,0.5823222389424337
2468,triprotic,3,8,True,2.03,2.1,0.07000000000000028,1.5415979673343418,0.22230233498196542,0.0
2465,monoprotic,1,20,True,8.04,8.02,0.019999999999999574,0.049973299673609084,0.19357589407276385,0.9585250511145957
2470,diprotic,2,3,True,4.86,4.87,0.009999999999999787,0.10850755451799898,0.18748735341040865,0.3320360382243263
2469,monoprotic,1,4,True,2.2,2.24,0.040000000000000036,0.4087199092657605,0.10659886226565751,0.40180914991208344
2472,diprotic,2,6,True,6.48,6.56,0.07999999999999918,1.0316830131975427,0.1892655052455697,0.32346995512620513
2474,triprotic,3,2,True,3.27,3.33,0.06000000000000005,1.0722136640235724,0.19875386150852903,0.0
2476,monoprotic,1,9,True,6.79,6.82,0.03000000000000025,0.6647611620310485,0.19676896086731652,0.7199384884235668
2475,diprotic,2,14,True,9.37,9.28,0.08999999999999986,0.6829202656134596,0.21260412275726978,0.2162882147638421
2473,monoprotic,1,21,True,6.48,6.49,0.009999999999999787,0.3606289321400875,0.21498687250436868,0.6997313782820384
2471,monoprotic,1,24,True,9.25,9.33,0.08000000000000007,1.1513253345874723,0.2093022460500004,0.49907160079577095
2478,diprotic,2,7,True,4.95,5.05,0.09999999999999964,0.16990552590458252,0.21894747051044247,0.1938848175314834
2481,monoprotic,1,2,True,6.72,6.78,0.0600000000000005,0.45061737893383125,0.20338368388171635,0.37717834122820176
2479,monoprotic,1,12,True,10.38,10.37,0.010000000000001563,0.5490813424407399,0.23872968487914156,0.4556157135522795
2480,triprotic,3,8,True,6.59,6.62,0.03000000000000025,1.4828274643266683,0.20843235497349075,0.0
2483,diprotic,2,5,True,4.08,4.12,0.040000000000000036,0.4181549648612095,0.20162276799575907,0.2964697971498391
2482,diprotic,2,9,True,10.92,10.93,0.009999999999999787,0.17639164028599041,0.1912379112199428,0.4092425665635
2485,triprotic,3,5,True,10.91,10.99,0.08000000000000007,0.6806250391383394,0.19516035073606233,0.0
2486,monoprotic,1,14,True,7.86,7.78,0.08000000000000007,0.46288540512745513,0.2017519276620661,0.7294237549383448
2477,monoprotic,1,10,True,3.53,3.43,0.09999999999999964,0.8471577177860248,0.049684463164854135,0.2592244635627957
2489,monoprotic,1,5,True,4.94,4.95,0.009999999999999787,0.04288852868563353,0.2186358489320004,0.8936263255244881
2488,monoprotic,1,6,True,2.33,2.39,0.06000000000000005,0.3844537301826909,0.19613203544289504,0.5309732731888468
2484,diprotic,2,10,True,2.33,2.38,0.04999999999999982,0.7429315978206963,0.12784456287924853,0.1520453987128328
2490,triprotic,3,9,True,10.73,10.63,0.09999999999999964,1.252630710169044,0.1970935923970758,0.0
2491,triprotic,3,7,True,7.0,6.97,0.03000000000000025,0.7389475700100299,0.20808723724201098,0.0
2494,diprotic,2,1,True,3.39,3.43,0.040000000000000036,0.5500069527612104,0.15249268618005982,0.4675056357776746
2493,monoprotic,1,4,True,2.22,2.28,0.05999999999999961,1.2155585229481591,0.1990515841162425,0.7094656742588378
2487,monoprotic,1,50,False,7.42,7.14,0.28000000000000025,0.07503908773745938,0.2757019037585311,0.499798867833907
2497,monoprotic,1,5,True,5.31,5.31,0.0,1.5790943519074965,0.19148035637006489,0.6157604369560399
2495,monoprotic,1,18,True,8.9,8.84,0.0600000000000005,0.6631152841590353,0.20348598735770454,0.5782269020597233
2496,triprotic,3,9,True,1.95,2.02,0.07000000000000006,1.246882114874953,0.1912681691260023,0.0
2498,triprotic,3,6,True,6.27,6.25,0.019999999999999574,0.7419568427667741,0.1805051060362227,0.0
2499,diprotic,2,10,True,6.64,6.69,0.05000000000000071,0.8774848155315327,0.19964756115078075,0.6468986495792685
2500,triprotic,3,6,True,6.81,6.81,0.0,1.9481728001181928,0.18637370740095913,0.0
2503,triprotic,3,4,True,2.21,2.24,0.03000000000000025,1.8294848524700373,0.21068999634514238,0.0
2492,monoprotic,1,50,False,8.41,7.86,0.5499999999999998,0.6366725101114232,0.2285618118307058,0.6922342784479111
2505,diprotic,2,4,True,4.17,4.27,0.09999999999999964,0.9465552741347467,0.17698656015951097,0.258029291335107
2506,triprotic,3,5,True,6.62,6.65,0.03000000000000025,1.9789608933639151,0.20934559531971234,0.0
2502,triprotic,3,8,True,10.04,10.12,0.08000000000000007,1.3732603464442104,0.20657239520065798,0.0
2508,monoprotic,1,4,True,7.66,7.7,0.040000000000000036,0.2728833644201947,0.21282740252755217,0.647703723002547
2504,monoprotic,1,17,True,8.4,8.34,0.0600000000000005,0.7083676252807258,0.22448536934890104,0.8690852885200377
2507,monoprotic,1,14,True,9.98,9.93,0.05000000000000071,1.2198631091185015,0.12750841256896858,0.5558511629164639
2501,triprotic,3,15,True,9.64,9.6,0.040000000000000924,1.3147685537779203,0.19981282145252457,0.0
2511,monoprotic,1,10,True,6.93,6.9,0.02999999999999936,0.14362663080021854,0.21799506915150735,0.542347550079719
2510,diprotic,2,20,True,2.58,2.64,0.06000000000000005,0.6106469818925777,0.2065129628079232,0.12168098922918594
2513,diprotic,2,7,True,6.08,6.11,0.03000000000000025,0.5899618496848476,0.1944556241090333,0.49712430102562305
2514,triprotic,3,6,True,5.96,6.05,0.08999999999999986,1.3321215318842066,0.17348830703277907,0.0
2509,diprotic,2,8,True,2.8,2.84,0.040000000000000036,0.8813458519924486,0.20628133343038976,0.4686658265908686
2512,triprotic,3,23,True,2.2,2.3,0.09999999999999964,1.9634178314230741,0.24378997097814836,0.0
2515,monoprotic,1,22,True,8.52,8.61,0.08999999999999986,0.604474634447631,0.10039483019852358,0.45943982210453155
2516,triprotic,3,12,True,7.76,7.78,0.020000000000000462,1.392753164802598,0.20893654391937036,0.0
2517,diprotic,2,17,True,9.83,9.81,0.019999999999999574,0.1632564069848268,0.22736830831414814,0.04839284815798459
2518,triprotic,3,16,True,2.6,2.66,0.06000000000000005,1.237895335173951,0.1881921255233432,0.0
2521,triprotic,3,2,True,3.04,2.98,0.06000000000000005,1.0534188863698866,0.016026135665143177,0.0
2520,triprotic,3,4,True,3.46,3.4,0.06000000000000005,0.9157970164526906,0.21294048363916793,0.0
2522,diprotic,2,12,True,7.59,7.61,0.020000000000000462,0.7987416981547237,0.19268182220732064,0.17570378626527705
2524,triprotic,3,6,True,8.29,8.29,0.0,1.0312910536368387,0.21382552927331955,0.0
2519,monoprotic,1,9,True,2.74,2.77,0.029999999999999805,1.6111316481221376,0.21631923107170029,0.893825654247919
2526,monoprotic,1,2,True,6.77,6.79,0.020000000000000462,0.12387553972918663,0.19843982546680436,0.3685797753035181
2523,diprotic,2,12,True,10.21,10.14,0.07000000000000028,0.9111732097013263,0.21405444470499904,0.23135770896510754
2525,monoprotic,1,8,True,10.93,10.86,0.07000000000000028,0.6366718247353473,0.20794823169318763,0.5604397003972514
2528,triprotic,3,6,True,8.01,8.06,0.05000000000000071,1.5351859429311236,0.20121700620052638,0.0
2530,triprotic,3,16,True,3.72,3.78,0.05999999999999961,2.1681033386321538,0.18298730389515164,0.0
2531,diprotic,2,14,True,8.59,8.53,0.0600000000000005,0.5582392916776471,0.20637008212770414,0.2477459947402742
2527,diprotic,2,16,True,2.53,2.62,0.0900000000000003,0.6421382246199809,0.2181530028478099,0.17552324579326728
2533,diprotic,2,1,True,3.25,3.3,0.04999999999999982,0.7364456523783358,0.20697511024730184,0.38420402504153756
2532,triprotic,3,6,True,8.33,8.28,0.05000000000000071,2.1003161809514914,0.21545562502363377,0.0
2536,triprotic,3,7,True,6.35,6.32,0.02999999999999936,1.178464302235055,0.19487031353939455,0.0
2535,triprotic,3,9,True,8.03,8.06,0.030000000000001137,1.340298944153324,0.21248465573982758,0.0
2534,monoprotic,1,22,True,8.98,8.88,0.09999999999999964,0.5673065198952045,0.22505251421885408,0.7829808331335858
2538,monoprotic,1,4,True,3.93,3.86,0.07000000000000028,0.7979095685513231,0.21113591390414543,0.14690495952212554
2539,monoprotic,1,6,True,7.6,7.67,0.07000000000000028,0.2865390384915987,0.19802531512886434,0.5576271714342756
2529,monoprotic,1,50,False,7.37,7.72,0.34999999999999964,1.6383168452737218,0.2476838578569398,0.5095081739975051
2537,diprotic,2,13,True,9.98,9.96,0.019999999999999574,0.38526794082090987,0.03453164239247256,0.26102419964692125
2541,diprotic,2,7,True,7.9,7.9,0.0,1.6545829385464796,0.20340707424544324,0.8067688394363328
2543,diprotic,2,9,True,10.61,10.55,0.05999999999999872,0.9690523786929264,0.18328777603801663,0.6734749889872139
2544,triprotic,3,7,True,6.6,6.63,0.03000000000000025,1.570336242615701,0.21747318573971963,0.0
2542,monoprotic,1,18,True,4.87,4.93,0.05999999999999961,1.5529841928439985,0.244508095886482,0.7333760719303586
2545,diprotic,2,5,True,2.11,2.07,0.040000000000000036,1.6603835007219678,0.19925788578411385,0.2559498019854858
2546,diprotic,2,4,True,2.76,2.84,0.08000000000000007,0.7570140955644793,0.20822718811761043,0.34109522447487767
2540,triprotic,3,11,True,9.67,9.67,0.0,1.8972454550311735,0.19844028419319007,0.0
2550,diprotic,2,4,True,5.53,5.6,0.0699999999999994,1.2894967276207292,0.20271318403637406,0.36462039808016167
2548,diprotic,2,12,True,9.68,9.68,0.0,1.4752627362486117,0.20167817074755087,0.16525573071384725
2547,monoprotic,1,18,True,8.66,8.72,0.0600000000000005,0.6078615587997698,0.2317712303029856,0.6216985559032432
2549,monoprotic,1,15,True,9.75,9.83,0.08000000000000007,1.8019399571228987,0.211317453103796,0.803852955095261
2554,triprotic,3,5,True,6.86,6.77,0.09000000000000075,1.271421740633006,0.19313637227845434,0.0
2553,diprotic,2,10,True,10.7,10.69,0.009999999999999787,0.7051999549403831,0.22338385348974196,0.11632287962243013
2551,monoprotic,1,23,True,9.22,9.3,0.08000000000000007,0.37533498006075394,0.2225431766822709,0.29650940943430903
2556,diprotic,2,4,True,5.35,5.34,0.009999999999999787,0.5484987347790753,0.1931483618194135,0.013770147272721802
2555,diprotic,2,5,True,3.96,4.06,0.09999999999999964,0.7698573551808137,0.20392928447632977,0.19220153289084166
2552,monoprotic,1,20,True,9.45,9.37,0.08000000000000007,0.9680817298990503,0.2092811880787997,0.7251585422136785
2557,diprotic,2,16,True,2.17,2.26,0.08999999999999986,0.5918994182035247,0.2238757809865023,0.03739286937149941
2558,diprotic,2,21,True,9.19,9.26,0.07000000000000028,0.08344316294941256,0.2028543690706367,0.35847176966081495
2561,diprotic,2,5,True,4.99,4.99,0.0,0.8062836116116383,0.1914749498042457,0.44777717867382444
2560,diprotic,2,15,True,4.25,4.34,0.08999999999999986,1.404427787750455,0.17707024825487308,0.4106644443422322
2559,monoprotic,1,26,True,6.47,6.44,0.02999999999999936,0.04534304062032568,0.21312432871741804,0.9184598203849633
2562,triprotic,3,7,True,3.99,4.09,0.09999999999999964,1.1279340518037444,0.2184198409782275,0.0
2566,diprotic,2,8,True,10.29,10.34,0.05000000000000071,1.0814641734358903,0.2072845293759029,0.5092708543514318
2563,diprotic,2,5,True,2.17,2.13,0.040000000000000036,0.268187635626278,0.17996331598276236,0.49020351570144366
2568,monoprotic,1,8,True,10.42,10.52,0.09999999999999964,0.40885812161552826,0.2066074778782013,0.9633153804568694
2564,monoprotic,1,21,True,5.71,5.69,0.019999999999999574,0.46514919394491416,0.23113713886954834,0.8623994339209566
2565,triprotic,3,10,True,10.21,10.12,0.09000000000000163,1.7064013494859953,0.19294432586061616,0.0
2567,monoprotic,1,9,True,2.2,2.3,0.09999999999999964,1.5619812318133492,0.20862725584246425,0.8120981617894559
2571,diprotic,2,5,True,5.92,6.01,0.08999999999999986,0.48459227131639193,0.18489228108807154,0.431815014562071
2570,triprotic,3,9,True,7.36,7.37,0.009999999999999787,1.0535066661580077,0.1864446129246362,0.0
2569,diprotic,2,13,True,7.44,7.35,0.09000000000000075,0.7634356026909526,0.22961889874550634,0.4183590791275949
2572,diprotic,2,13,True,7.17,7.25,0.08000000000000007,1.2729897077206918,0.19156932073198063,0.38217093117502304
2573,diprotic,2,3,True,2.59,2.62,0.03000000000000025,0.892897796122754,0.14943266310542064,0.18623650317913118
2576,monoprotic,1,4,True,5.7,5.72,0.019999999999999574,0.14040627511622095,0.19632436284393676,0.5438425868567474
2574,diprotic,2,11,True,9.43,9.39,0.03999999999999915,0.31501345325141994,0.02859314388762262,0.2772408828086075
2575,triprotic,3,5,True,4.37,4.35,0.020000000000000462,0.6407015544075415,0.15211635809841775,0.0
2578,diprotic,2,6,True,8.21,8.22,0.009999999999999787,1.3564054429057286,0.20043549800910557,0.4558468134233974
2579,triprotic,3,4,True,2.47,2.46,0.010000000000000231,2.279251235503945,0.20231013693383668,0.0
2577,triprotic,3,8,True,7.23,7.22,0.010000000000000675,1.1722381825287702,0.21028054642819316,0.0
2581,diprotic,2,3,True,3.94,3.94,0.0,0.96535139200094,0.20493803822944825,0.14423978019755243
2580,diprotic,2,12,True,10.37,10.27,0.09999999999999964,0.7335856016079711,0.21211765693340776,0.1706971440538723
2583,triprotic,3,6,True,6.31,6.34,0.03000000000000025,1.2260925497682778,0.20616249584170734,0.0
2584,triprotic,3,6,True,5.95,5.88,0.07000000000000028,0.6233188267689768,0.17776382313968073,0.0
2585,diprotic,2,3,True,3.99,4.01,0.019999999999999574,0.39115742599667813,0.19907598072336352,0.44703723307351423
2587,monoprotic,1,3,True,6.08,6.12,0.040000000000000036,1.2054696290414357,0.215308269020961,0.7935700429175484
2582,monoprotic,1,9,True,2.61,2.63,0.020000000000000018,0.6606088350550765,0.21196577171011402,0.483921923420056
2588,monoprotic,1,5,True,3.72,3.77,0.04999999999999982,2.3038317686973016,0.2098734095811743,0.6369232746616473
2590,monoprotic,1,4,True,3.99,4.09,0.09999999999999964,0.9148244858943415,0.20611050151734522,0.3621010863479997
2586,diprotic,2,14,True,3.34,3.3,0.040000000000000036,0.9021032285353465,0.010468245149046776,0.24281308985423256
2591,triprotic,3,6,True,3.15,3.23,0.08000000000000007,0.44999066192624,0.2170209218274707,0.0
2592,triprotic,3,9,True,9.02,9.01,0.009999999999999787,1.1953144557116089,0.19607959062621505,0.0
2593,diprotic,2,16,True,8.92,8.95,0.02999999999999936,0.5667403209290405,0.19795082574819403,0.3020229178649531
2589,triprotic,3,13,True,9.26,9.35,0.08999999999999986,1.0662764176208461,0.2042278652316901,0.0
2595,monoprotic,1,13,True,9.17,9.19,0.019999999999999574,1.4152778435340707,0.20419112137530246,0.6141472292536048
2594,triprotic,3,10,True,10.82,10.72,0.09999999999999964,0.7040916009368349,0.19337649536601487,0.0
2597,triprotic,3,6,True,7.58,7.53,0.04999999999999982,1.5577014979928794,0.17012291650857703,0.0
2600,monoprotic,1,5,True,5.74,5.81,0.0699999999999994,0.41630728095617986,0.17721608711657297,0.7806129692137925
2599,monoprotic,1,12,True,9.69,9.62,0.07000000000000028,0.6377834785319902,0.11225118679097414,0.29570207845948976
2598,triprotic,3,10,True,10.7,10.69,0.009999999999999787,1.7487828146547226,0.1956851076045311,0.0
2602,diprotic,2,9,True,7.27,7.22,0.04999999999999982,0.23579399887649943,0.22406020171520422,0.4508694959196872
2604,diprotic,2,4,True,6.64,6.71,0.07000000000000028,0.3016134069959562,0.20631809958157646,0.005334364878599012
2596,monoprotic,1,13,True,2.43,2.5,0.06999999999999984,0.4480750963504252,0.24507103269560257,0.5294478624359646
2601,triprotic,3,10,True,9.54,9.46,0.0799999999999983,1.333964037752071,0.20820373312275567,0.0
2603,triprotic,3,6,True,7.96,7.97,0.009999999999999787,0.9347427524876122,0.18928974258217843,0.0
2605,monoprotic,1,4,True,2.33,2.35,0.020000000000000018,0.20427644434493075,0.20267335113369953,0.8416988432203969
2606,monoprotic,1,8,True,3.74,3.83,0.08999999999999986,0.41172183911725924,0.20477938488926847,0.6971569565838359
2608,monoprotic,1,5,True,3.36,3.28,0.08000000000000007,0.4916727579373372,0.15265187631538032,0.6383890117172127
2610,monoprotic,1,8,True,7.72,7.69,0.02999999999999936,1.8161474251848468,0.2072777536952839,0.5698515018333632
2609,diprotic,2,16,True,9.29,9.38,0.09000000000000163,0.8097413512868723,0.2109806414279339,0.7031005516694099
2612,diprotic,2,7,True,10.8,10.86,0.05999999999999872,0.7564250104545209,0.1895275755481749,0.37777660995980133
2611,diprotic,2,4,True,2.11,2.12,0.010000000000000231,0.6652931881992799,0.2069455802978617,0.21587707331847572
2607,monoprotic,1,26,True,7.8,7.76,0.040000000000000036,0.17506755311873068,0.21423271127012766,0.9416593178400048
2613,triprotic,3,6,True,8.25,8.32,0.07000000000000028,1.0650773453440514,0.19805014365711684,0.0
2615,diprotic,2,8,True,4.14,4.22,0.08000000000000007,0.6216921880509589,0.20627199547316888,0.09737691369717626
2616,triprotic,3,5,True,5.08,5.15,0.07000000000000028,0.5640522184779407,0.03444774721963955,0.0
2617,monoprotic,1,19,True,9.53,9.62,0.08999999999999986,0.7641366198729687,0.25781729879234755,0.8797287237091436
2619,diprotic,2,4,True,2.3,2.3,0.0,0.6796089683875219,0.20314058368442436,0.39180123818371937
2618,triprotic,3,7,True,6.93,6.87,0.05999999999999961,1.672224485928025,0.1841952038345902,0.0
2614,monoprotic,1,28,True,6.93,7.0,0.07000000000000028,0.570995842725345,0.1084076477479586,0.7685976020006798
2622,triprotic,3,1,True,2.66,2.66,0.0,1.4410269306034706,0.19848136774566297,0.0
2620,monoprotic,1,5,True,4.81,4.74,0.0699999999999994,0.3921495844689149,0.1994096709639088,0.5815756825853342
2624,diprotic,2,4,True,2.56,2.65,0.08999999999999986,0.8253236553107706,0.21383075767243523,0.3617039274420486
2621,triprotic,3,9,True,5.54,5.63,0.08999999999999986,1.717732007950393,0.2146876875868308,0.0
2625,triprotic,3,7,True,6.58,6.53,0.04999999999999982,0.3646927305206857,0.20163390870426232,0.0
2627,diprotic,2,5,True,3.83,3.78,0.050000000000000266,1.029677238636117,0.1361626729516166,0.12490122481188297
