experiment,acid_type,target_pH,final_pH,steps,overshoots,success
2381,triprotic,2.54,2.45,20,0,True
2382,triprotic,8.65,8.9,50,23,False
2383,diprotic,6.36,6.34,28,0,True
2384,monoprotic,8.48,11.02,50,43,False
2385,monoprotic,6.8,3.49,50,42,False
2386,diprotic,8.07,10.46,50,35,False
2387,triprotic,5.15,5.06,39,0,True
2388,triprotic,8.51,8.45,38,0,True
2389,diprotic,10.7,10.79,14,1,True
2390,triprotic,7.72,7.78,39,1,True
2391,monoprotic,4.08,3.99,3,0,True
2392,triprotic,3.19,3.14,25,0,True
2393,diprotic,8.2,5.45,50,36,False
2394,triprotic,3.31,3.23,24,0,True
2395,monoprotic,7.79,4.44,50,44,False
2396,triprotic,10.32,10.28,23,4,True
2397,monoprotic,3.85,3.76,21,0,True
2398,triprotic,6.97,6.91,48,0,True
2399,monoprotic,5.8,5.79,21,0,True
2400,triprotic,6.86,6.79,25,0,True
2401,triprotic,9.88,9.84,27,0,True
2402,triprotic,3.86,3.77,25,0,True
2403,diprotic,5.69,5.66,15,0,True
2404,triprotic,10.7,10.64,22,2,True
2405,monoprotic,10.42,10.72,50,39,False
2406,triprotic,2.32,2.22,11,0,True
2407,monoprotic,6.9,4.22,50,32,False
2408,triprotic,10.44,10.35,24,4,True
2409,monoprotic,6.16,6.1,23,0,True
2410,monoprotic,4.31,4.23,8,0,True
2411,monoprotic,6.11,6.03,20,0,True
2412,diprotic,5.89,5.82,35,0,True
2413,diprotic,7.46,7.43,27,0,True
2414,monoprotic,2.29,2.37,4,0,True
2415,monoprotic,2.9,2.94,1,0,True
2416,triprotic,4.76,4.69,18,0,True
2417,monoprotic,6.62,3.98,50,28,False
2418,triprotic,6.66,6.58,47,0,True
2419,triprotic,5.61,5.57,38,0,True
2420,monoprotic,3.54,3.45,7,0,True
2421,diprotic,6.86,6.77,31,0,True
2422,triprotic,2.89,2.8,10,0,True
2423,diprotic,4.1,4.01,24,0,True
2424,triprotic,9.42,8.09,50,28,False
2425,diprotic,2.17,2.26,4,0,True
2426,diprotic,7.7,7.65,28,0,True
2427,diprotic,8.94,6.78,50,38,False
2428,triprotic,2.73,2.64,4,0,True
2429,diprotic,5.92,5.84,16,0,True
2430,triprotic,8.01,8.01,37,0,True
2431,monoprotic,5.43,5.39,39,14,True
2432,monoprotic,7.32,10.33,50,43,False
2433,triprotic,7.81,7.74,39,0,True
2434,diprotic,3.76,3.73,24,0,True
2435,monoprotic,6.73,4.81,50,28,False
2436,triprotic,9.42,8.59,50,24,False
2437,diprotic,10.53,10.43,19,6,True
2438,triprotic,3.9,3.81,31,0,True
2439,monoprotic,9.82,10.88,50,31,False
2440,monoprotic,8.84,11.24,50,37,False
2441,diprotic,6.5,5.78,50,20,False
2442,monoprotic,3.53,3.44,20,0,True
2443,monoprotic,3.41,3.33,20,0,True
2444,triprotic,9.17,9.25,33,5,True
2445,triprotic,6.99,6.9,33,0,True
2446,diprotic,8.61,10.98,50,37,False
2447,triprotic,7.19,7.14,42,0,True
2448,monoprotic,7.44,3.74,50,44,False
2449,diprotic,8.29,5.63,50,36,False
2450,diprotic,8.93,11.04,50,37,False
2451,triprotic,9.75,10.82,50,29,False
2452,triprotic,7.21,7.13,37,0,True
2453,diprotic,10.6,10.64,16,3,True
2454,diprotic,3.51,3.55,22,1,True
2455,monoprotic,6.37,6.29,23,0,True
2456,diprotic,5.62,5.55,33,0,True
2457,monoprotic,4.97,4.89,18,0,True
2458,triprotic,2.74,2.66,24,0,True
2459,diprotic,8.6,6.06,50,38,False
2460,diprotic,3.8,3.7,18,0,True
2461,diprotic,7.65,10.34,50,29,False
2462,monoprotic,7.32,6.27,50,30,False
2463,diprotic,2.91,2.83,21,0,True
2464,monoprotic,2.99,2.9,5,0,True
2465,monoprotic,8.02,5.39,50,42,False
2466,triprotic,4.41,4.33,21,0,True
2467,monoprotic,10.06,10.15,6,1,True
2468,triprotic,2.1,2.01,24,0,True
2469,monoprotic,2.24,2.31,1,0,True
2470,diprotic,4.87,4.83,20,0,True
2471,monoprotic,9.33,7.58,50,42,False
2472,diprotic,6.56,6.49,30,0,True
2473,monoprotic,6.49,3.86,50,28,False
2474,triprotic,3.33,3.24,15,0,True
2475,diprotic,9.28,9.26,45,30,True
2476,monoprotic,6.82,6.87,20,3,True
2477,monoprotic,3.43,3.34,24,0,True
2478,diprotic,5.05,4.97,35,0,True
2479,monoprotic,10.37,10.37,14,5,True
2480,triprotic,6.62,6.36,50,0,False
2481,monoprotic,6.78,6.78,19,1,True
2482,diprotic,10.93,10.93,13,3,True
2483,diprotic,4.12,4.04,25,0,True
2484,diprotic,2.38,2.29,24,0,True
2485,triprotic,10.99,10.98,18,0,True
2486,monoprotic,7.78,7.78,41,22,True
2487,monoprotic,7.14,3.44,50,44,False
2488,monoprotic,2.39,2.3,14,0,True
2489,monoprotic,4.95,4.88,6,0,True
2490,triprotic,10.63,10.63,21,3,True
2491,triprotic,6.97,6.89,47,0,True
2492,monoprotic,7.86,11.19,50,45,False
2493,monoprotic,2.28,2.36,4,0,True
2494,diprotic,3.43,3.35,21,0,True
2495,monoprotic,8.84,6.75,50,42,False
2496,triprotic,2.02,1.93,24,0,True
2497,monoprotic,5.31,5.27,20,0,True
2498,triprotic,6.25,6.17,42,0,True
2499,diprotic,6.69,6.68,27,2,True
2500,triprotic,6.81,6.73,22,0,True
2501,triprotic,9.6,10.77,50,29,False
2502,triprotic,10.12,10.6,50,29,False
2503,triprotic,2.24,2.15,13,0,True
2504,monoprotic,8.34,10.26,50,37,False
2505,diprotic,4.27,4.17,38,0,True
2506,triprotic,6.65,6.56,29,0,True
2507,monoprotic,9.93,10.03,28,13,True
2508,monoprotic,7.7,7.67,16,0,True
2509,diprotic,2.84,2.76,24,0,True
2510,diprotic,2.64,2.57,25,0,True
2511,monoprotic,6.9,10.17,50,25,False
2512,triprotic,2.3,2.2,24,0,True
2513,diprotic,6.11,6.04,32,0,True
2514,triprotic,6.05,6.0,27,0,True
2515,monoprotic,8.61,6.04,50,44,False
2516,triprotic,7.78,7.75,36,0,True
2517,diprotic,9.81,10.71,50,27,False
2518,triprotic,2.66,2.59,25,0,True
2519,monoprotic,2.77,2.7,1,1,True
2520,triprotic,3.4,3.31,18,0,True
2521,triprotic,2.98,2.9,12,0,True
2522,diprotic,7.61,7.67,28,5,True
2523,diprotic,10.14,10.05,21,8,True
2524,triprotic,8.29,8.19,38,0,True
2525,monoprotic,10.86,10.9,11,1,True
2526,monoprotic,6.79,6.76,18,0,True
2527,diprotic,2.62,2.53,24,0,True
2528,triprotic,8.06,7.97,38,0,True
2529,monoprotic,7.72,11.18,50,45,False
2530,triprotic,3.78,3.71,25,0,True
2531,diprotic,8.53,10.95,50,37,False
2532,triprotic,8.28,8.2,36,0,True
2533,diprotic,3.3,3.2,17,0,True
2534,monoprotic,8.88,10.81,50,41,False
2535,triprotic,8.06,7.99,32,2,True
2536,triprotic,6.32,6.25,27,0,True
2537,diprotic,9.96,9.9,21,8,True
2538,monoprotic,3.86,3.77,7,0,True
2539,monoprotic,7.67,7.68,16,1,True
2540,triprotic,9.67,10.18,50,25,False
2541,diprotic,7.9,7.88,27,0,True
2542,monoprotic,4.93,10.48,50,21,False
2543,diprotic,10.55,10.6,11,1,True
2544,triprotic,6.63,6.53,49,0,True
2545,diprotic,2.07,2.13,1,0,True
2546,diprotic,2.84,2.74,22,0,True
2547,monoprotic,8.72,11.13,50,43,False
2548,diprotic,9.68,8.45,50,36,False
2549,monoprotic,9.83,9.96,50,33,False
2550,diprotic,5.6,5.6,18,0,True
2551,monoprotic,9.3,11.14,50,43,False
2552,monoprotic,9.37,7.66,50,42,False
2553,diprotic,10.69,10.78,14,1,True
2554,triprotic,6.77,6.68,31,0,True
2555,diprotic,4.06,3.98,29,0,True
2556,diprotic,5.34,5.3,22,0,True
2557,diprotic,2.26,2.17,26,0,True
2558,diprotic,9.26,7.46,50,38,False
2559,monoprotic,6.44,4.76,50,34,False
2560,diprotic,4.34,4.31,16,0,True
2561,diprotic,4.99,4.91,20,0,True
2562,triprotic,4.09,3.99,33,0,True
2563,diprotic,2.13,2.21,7,0,True
2564,monoprotic,5.69,3.0,50,28,False
2565,triprotic,10.12,10.02,28,4,True
2566,diprotic,10.34,10.29,17,4,True
2567,monoprotic,2.3,2.2,26,0,True
2568,monoprotic,10.52,10.49,9,2,True
2569,diprotic,7.35,7.39,27,3,True
2570,triprotic,7.37,7.3,50,0,True
2571,diprotic,6.01,5.93,25,0,True
2572,diprotic,7.25,7.33,28,5,True
2573,diprotic,2.62,2.53,5,0,True
2574,diprotic,9.39,7.73,50,38,False
2575,triprotic,4.35,4.34,19,0,True
2576,monoprotic,5.72,5.62,23,0,True
2577,triprotic,7.22,7.15,45,0,True
2578,diprotic,8.22,8.22,26,0,True
2579,triprotic,2.46,2.4,1,0,True
2580,diprotic,10.27,10.35,13,1,True
2581,diprotic,3.94,3.89,22,0,True
2582,monoprotic,2.63,2.71,2,0,True
2583,triprotic,6.34,6.32,26,0,True
2584,triprotic,5.88,5.79,41,0,True
2585,diprotic,4.01,3.92,27,0,True
2586,diprotic,3.3,3.23,24,0,True
2587,monoprotic,6.12,6.03,23,0,True
2588,monoprotic,3.77,3.81,22,1,True
2589,triprotic,9.35,10.87,50,29,False
2590,monoprotic,4.09,4.0,23,0,True
2591,triprotic,3.23,3.15,29,0,True
2592,triprotic,9.01,8.91,33,0,True
2593,diprotic,8.95,7.5,50,34,False
2594,triprotic,10.72,10.76,19,3,True
2595,monoprotic,9.19,10.99,50,41,False
2596,monoprotic,2.5,2.42,23,0,True
2597,triprotic,7.53,7.46,39,0,True
2598,triprotic,10.69,10.73,23,3,True
2599,monoprotic,9.62,11.42,50,25,False
2600,monoprotic,5.81,5.71,20,0,True
2601,triprotic,9.46,9.41,25,0,True
2602,diprotic,7.22,7.12,24,0,True
2603,triprotic,7.97,7.89,38,0,True
2604,diprotic,6.71,6.79,30,5,True
2605,monoprotic,2.35,2.43,4,0,True
2606,monoprotic,3.83,3.88,1,1,True
2607,monoprotic,7.76,5.05,50,42,False
2608,monoprotic,3.28,3.22,24,0,True
2609,diprotic,9.38,10.94,50,35,False
2610,monoprotic,7.69,7.74,18,5,True
2611,diprotic,2.12,2.21,5,0,True
2612,diprotic,10.86,10.79,9,0,True
2613,triprotic,8.32,8.24,39,0,True
2614,monoprotic,7.0,10.23,50,43,False
2615,diprotic,4.22,4.12,41,0,True
2616,triprotic,5.15,5.07,28,0,True
2617,monoprotic,9.62,11.19,50,39,False
2618,triprotic,6.87,6.79,27,0,True
2619,diprotic,2.3,2.38,3,0,True
2620,monoprotic,4.74,4.65,13,0,True
2621,triprotic,5.63,5.53,42,0,True
2622,triprotic,2.66,2.57,16,0,True
2623,monoprotic,6.34,3.29,50,34,False
2624,diprotic,2.65,2.56,22,0,True
2625,triprotic,6.53,6.46,48,0,True
2626,diprotic,10.02,10.39,50,27,False
2627,diprotic,3.78,3.69,23,0,True
2628,triprotic,6.38,6.29,31,0,True
2629,monoprotic,5.29,5.24,22,0,True
2630,diprotic,4.77,4.69,39,0,True
2631,monoprotic,5.23,3.65,50,20,False
2632,triprotic,2.31,2.22,16,0,True
2633,monoprotic,9.79,7.56,50,30,False
2634,monoprotic,7.42,3.73,50,44,False
2635,diprotic,9.89,9.8,19,6,True
2636,triprotic,10.51,10.51,20,1,True
2637,triprotic,6.42,6.34,37,0,True
2638,triprotic,8.75,7.49,50,26,False
2639,triprotic,8.5,8.43,30,2,True
2640,monoprotic,6.78,6.72,20,0,True
2641,diprotic,5.21,5.12,24,0,True
2642,diprotic,5.16,5.07,24,0,True
2643,diprotic,9.12,10.71,50,35,False
2644,triprotic,8.59,8.56,31,0,True
2645,triprotic,10.08,10.34,50,27,False
2646,monoprotic,6.75,6.7,23,0,True
2647,triprotic,3.95,3.89,24,0,True
2648,diprotic,6.61,6.58,28,0,True
2649,monoprotic,9.72,11.4,50,25,False
2650,diprotic,7.31,7.24,22,0,True
2651,triprotic,5.02,4.95,20,0,True
2652,diprotic,5.07,4.99,24,0,True
2653,monoprotic,7.18,3.45,50,44,False
2654,monoprotic,9.57,4.82,50,24,False
2655,triprotic,6.45,6.36,45,0,True
2656,monoprotic,2.8,2.7,10,0,True
2657,monoprotic,5.3,5.24,24,0,True
2658,triprotic,10.85,10.79,20,0,True
2659,monoprotic,8.77,11.31,50,31,False
2660,diprotic,10.26,10.32,12,1,True
2661,triprotic,9.97,10.74,50,29,False
2662,triprotic,2.57,2.47,26,0,True
2663,monoprotic,10.64,10.74,26,21,True
2664,diprotic,2.97,2.88,26,0,True
2665,diprotic,6.11,6.02,35,0,True
2666,diprotic,9.35,6.11,50,28,False
2667,monoprotic,3.18,3.13,1,0,True
2668,triprotic,2.1,2.15,1,0,True
2669,monoprotic,6.1,6.01,23,0,True
2670,triprotic,3.38,3.3,25,0,True
2671,diprotic,8.3,8.24,24,2,True
2672,monoprotic,10.38,10.29,21,12,True
2673,diprotic,10.1,10.05,13,2,True
2674,triprotic,8.31,8.25,30,0,True
2675,diprotic,7.48,10.19,50,23,False
2676,diprotic,5.12,5.04,24,0,True
2677,diprotic,9.08,5.79,50,28,False
2678,triprotic,3.89,3.81,32,0,True
2679,monoprotic,8.24,5.4,50,44,False
2680,diprotic,10.64,10.68,14,1,True
2681,diprotic,3.09,3.02,26,0,True
2682,monoprotic,8.58,11.13,50,43,False
2683,diprotic,8.53,5.93,50,38,False
2684,monoprotic,2.74,2.66,27,0,True
2685,triprotic,6.33,6.23,38,0,True
2686,monoprotic,8.3,4.24,50,44,False
2687,triprotic,6.64,6.54,41,0,True
2688,monoprotic,8.55,11.12,50,43,False
2689,triprotic,7.65,7.56,44,0,True
2690,monoprotic,3.83,3.76,23,0,True
2691,monoprotic,2.6,2.62,1,0,True
2692,monoprotic,2.51,2.42,10,0,True
2693,monoprotic,2.85,2.89,1,0,True
2694,triprotic,10.65,10.74,22,1,True
2695,diprotic,8.81,7.05,50,34,False
2696,triprotic,5.47,5.38,33,0,True
2697,monoprotic,8.24,10.08,50,37,False
2698,triprotic,5.77,5.76,37,0,True
2699,monoprotic,6.19,6.1,22,0,True
2700,monoprotic,10.46,10.43,18,10,True
2701,monoprotic,9.59,10.47,50,25,False
2702,diprotic,3.27,3.19,12,0,True
2703,diprotic,4.78,4.7,36,0,True
2704,monoprotic,8.71,6.46,50,42,False
2705,diprotic,7.69,9.92,50,25,False
2706,monoprotic,10.83,10.9,8,1,True
2707,monoprotic,5.96,4.21,50,28,False
2708,triprotic,6.75,6.7,29,0,True
2709,diprotic,2.48,2.4,15,0,True
2710,diprotic,10.45,10.34,50,40,False
2711,triprotic,5.99,5.9,37,0,True
2712,diprotic,5.23,5.29,17,1,True
2713,diprotic,4.76,4.68,26,0,True
2714,diprotic,9.95,9.87,19,6,True
2715,diprotic,5.34,5.24,22,0,True
2716,monoprotic,6.33,4.99,50,28,False
2717,triprotic,5.37,5.29,19,0,True
2718,triprotic,3.29,3.2,17,0,True
2719,triprotic,10.21,9.71,50,30,False
2720,monoprotic,4.89,4.8,19,0,True
2721,monoprotic,3.46,3.37,18,0,True
2722,monoprotic,10.99,11.07,11,1,True
2723,triprotic,10.87,10.96,20,1,True
2724,monoprotic,3.54,3.45,20,0,True
2725,monoprotic,7.78,4.38,50,44,False
2726,monoprotic,3.76,3.67,13,0,True
2727,diprotic,9.68,11.0,50,37,False
2728,monoprotic,5.61,5.58,17,0,True
2729,triprotic,10.69,10.63,21,2,True
2730,diprotic,3.73,3.67,25,0,True
2731,diprotic,3.71,3.62,22,0,True
2732,diprotic,10.42,10.22,50,38,False
2733,diprotic,3.27,3.18,14,0,True
2734,triprotic,9.77,9.86,38,13,True
2735,monoprotic,3.69,3.6,20,0,True
2736,monoprotic,3.06,2.99,2,0,True
2737,triprotic,8.77,7.26,50,26,False
2738,triprotic,7.94,7.85,34,0,True
2739,diprotic,7.64,7.58,30,0,True
2740,diprotic,9.43,10.46,50,27,False
2741,monoprotic,4.06,3.98,23,0,True
2742,diprotic,6.92,6.85,30,0,True
2743,monoprotic,2.55,2.64,2,0,True
2744,triprotic,8.42,8.35,34,0,True
2745,monoprotic,8.59,10.53,50,41,False
2746,diprotic,2.99,2.92,26,0,True
2747,monoprotic,10.7,10.64,13,4,True
2748,diprotic,3.77,3.72,25,0,True
2749,diprotic,10.35,10.28,14,2,True
2750,diprotic,9.86,10.95,50,37,False
2751,diprotic,5.01,4.94,25,0,True
2752,triprotic,5.68,5.59,38,0,True
2753,monoprotic,9.11,8.94,50,30,False
2754,diprotic,4.5,4.41,29,0,True
2755,monoprotic,6.88,6.78,17,2,True
2756,triprotic,8.42,8.38,32,2,True
2757,monoprotic,2.65,2.73,2,0,True
2758,monoprotic,5.21,3.39,50,20,False
2759,monoprotic,10.57,10.56,9,2,True
2760,diprotic,6.47,6.37,29,0,True
2761,triprotic,7.8,7.72,39,0,True
2762,triprotic,6.04,5.95,43,0,True
2763,triprotic,10.02,10.79,50,29,False
2764,diprotic,10.87,10.89,13,3,True
2765,monoprotic,5.79,5.7,16,0,True
2766,triprotic,2.68,2.6,23,0,True
2767,monoprotic,4.75,4.65,5,0,True
2768,diprotic,6.97,6.87,29,0,True
2769,triprotic,7.06,6.96,40,0,True
2770,monoprotic,2.17,2.25,6,0,True
2771,triprotic,5.89,5.81,31,0,True
2772,triprotic,9.18,9.66,50,23,False
2773,triprotic,3.58,3.5,29,0,True
2774,diprotic,7.41,5.39,50,22,False
2775,monoprotic,3.06,3.0,1,1,True
2776,triprotic,9.21,9.28,30,1,True
2777,diprotic,2.68,2.6,24,0,True
2778,triprotic,2.86,2.78,9,0,True
2779,diprotic,9.03,7.17,50,30,False
2780,diprotic,8.07,5.22,50,36,False
2781,diprotic,3.65,3.58,18,0,True
2782,monoprotic,2.57,2.63,3,0,True
2783,triprotic,7.96,7.88,38,0,True
2784,diprotic,10.39,10.38,17,4,True
2785,triprotic,5.27,5.18,30,0,True
2786,diprotic,8.67,10.36,50,33,False
2787,diprotic,2.19,2.24,1,0,True
2788,diprotic,2.74,2.65,26,0,True
2789,triprotic,4.25,4.24,21,0,True
2790,triprotic,4.84,4.79,23,0,True
2791,diprotic,7.55,7.56,27,1,True
2792,triprotic,5.84,5.74,34,0,True
2793,diprotic,5.49,5.44,17,0,True
2794,diprotic,7.79,7.86,27,1,True
2795,monoprotic,10.1,10.06,23,14,True
2796,diprotic,2.28,2.18,19,0,True
2797,diprotic,8.61,8.51,21,2,True
2798,triprotic,9.16,9.14,31,2,True
2799,triprotic,2.12,2.2,7,0,True
2800,triprotic,5.34,5.24,20,0,True
2801,triprotic,3.99,3.91,22,0,True
2802,diprotic,4.05,3.96,31,0,True
2803,diprotic,7.24,7.18,30,0,True
2804,triprotic,3.71,3.66,25,0,True
2805,diprotic,5.96,5.86,16,0,True
2806,diprotic,3.98,3.89,32,0,True
2807,monoprotic,10.45,10.35,9,2,True
2808,monoprotic,5.06,4.96,18,0,True
2809,triprotic,8.33,8.26,33,0,True
2810,monoprotic,8.3,11.1,50,43,False
2811,diprotic,5.4,5.31,15,0,True
2812,triprotic,2.42,2.34,27,0,True
2813,diprotic,9.99,10.07,15,3,True
2814,triprotic,2.95,2.87,10,0,True
2815,triprotic,2.51,2.41,7,0,True
2816,triprotic,9.69,9.75,27,1,True
2817,diprotic,7.52,7.46,30,0,True
2818,diprotic,6.58,7.08,50,29,False
2819,diprotic,4.46,4.48,21,1,True
2820,triprotic,9.54,10.73,50,25,False
2821,monoprotic,4.86,4.77,13,0,True
2822,triprotic,6.55,6.45,31,0,True
2823,monoprotic,3.47,3.38,14,0,True
2824,triprotic,9.04,8.97,35,0,True
2825,monoprotic,6.38,6.8,50,33,False
2826,diprotic,2.08,2.17,4,0,True
2827,triprotic,6.9,6.81,43,0,True
2828,monoprotic,9.5,9.48,44,26,True
2829,monoprotic,6.75,10.18,50,43,False
2830,monoprotic,8.29,8.34,15,3,True
2831,diprotic,6.43,6.39,32,0,True
2832,diprotic,8.96,7.56,50,34,False
2833,triprotic,6.23,6.14,36,0,True
2834,monoprotic,8.51,8.6,19,7,True
2835,diprotic,9.59,10.77,50,35,False
2836,monoprotic,10.72,10.64,8,4,True
2837,triprotic,3.33,3.26,26,0,True
2838,triprotic,3.05,2.95,11,0,True
2839,monoprotic,9.35,7.06,50,42,False
2840,triprotic,9.23,10.65,50,29,False
2841,monoprotic,6.99,4.09,50,36,False
2842,triprotic,9.82,9.73,31,4,True
2843,diprotic,8.18,8.08,25,2,True
2844,monoprotic,4.62,4.54,19,0,True
2845,triprotic,4.68,4.58,29,0,True
2846,diprotic,3.18,3.09,14,0,True
2847,diprotic,2.19,2.1,12,0,True
2848,diprotic,5.63,5.6,35,0,True
2849,diprotic,8.93,8.22,50,32,False
2850,monoprotic,9.55,9.57,39,31,True
2851,diprotic,8.17,5.91,50,36,False
2852,monoprotic,7.4,4.7,50,42,False
2853,monoprotic,10.34,10.3,8,2,True
2854,monoprotic,10.19,10.27,20,7,True
2855,monoprotic,4.31,4.33,20,1,True
2856,monoprotic,2.35,2.41,4,0,True
2857,triprotic,10.74,10.78,21,1,True
2858,triprotic,8.72,8.81,32,3,True
2859,diprotic,7.08,6.99,28,0,True
2860,monoprotic,8.97,10.52,50,31,False
2861,diprotic,4.51,4.43,27,0,True
